"dates","APTV.Open","APTV.High","APTV.Low","APTV.Close","APTV.Volume","APTV.Adjusted"
"2016-07-06",50.628666,51.24057,49.430008,51.064545,2382063,49.060635
"2016-07-07",51.215424,52.707458,51.181892,52.548199,3723472,50.486053
"2016-07-08",53.294216,54.593464,53.277451,54.358761,2906029,52.225563
"2016-07-11",54.803017,55.842415,54.61861,54.668903,2480844,52.52354
"2016-07-12",55.398155,56.227997,55.373009,55.884323,2669457,53.691269
"2016-07-13",55.917854,56.177704,54.937134,56.160938,3300554,53.95702
"2016-07-14",56.999161,57.108131,56.286671,56.303436,1928962,54.093929
"2016-07-15",56.370495,56.814754,56.026821,56.219612,1944232,54.013401
"2016-07-18",55.523888,56.714165,55.523888,56.236378,1589195,54.02951
"2016-07-19",55.792122,56.186085,55.440067,55.943001,1533005,53.747635
"2016-07-20",55.976528,57.393127,55.909473,57.217098,1784609,54.971737
"2016-07-21",57.460182,58.264877,57.351215,57.636211,2264791,55.374397
"2016-07-22",57.560772,57.577538,56.613579,57.300922,2087273,55.052265
"2016-07-25",57.376362,57.468567,57.024307,57.284157,1675449,55.036163
"2016-07-26",57.460182,58.214584,57.317688,58.181057,1919656,55.897869
"2016-07-27",58.608551,58.994133,57.778709,58.038559,2066753,55.760967
"2016-07-28",56.186085,56.923721,54.870075,56.722549,4382128,54.496597
"2016-07-29",56.697403,57.300922,56.429169,56.848282,3116593,54.617393
"2016-08-01",56.823135,57.17519,56.4627,56.831516,2492416,54.601284
"2016-08-02",56.378876,56.487846,54.585079,54.752724,4099029,52.604073
"2016-08-03",53.227158,55.180218,52.279964,53.688183,5978362,51.581303
"2016-08-04",53.964794,54.107292,53.176865,53.218777,3687921,51.130322
"2016-08-05",53.646271,55.766975,53.562447,55.540653,3358534,53.361076
"2016-08-08",55.456833,56.060352,55.020954,55.054485,1813360,53.126511
"2016-08-09",55.121544,55.590946,54.836548,54.96228,1540044,53.037537
"2016-08-10",55.062866,55.264042,54.551552,54.635372,1440667,52.722069
"2016-08-11",55.088013,55.264042,54.769489,54.77787,1574879,52.859577
"2016-08-12",54.543167,54.543167,53.386421,53.629505,2210390,51.751427
"2016-08-15",53.746857,54.400669,53.302597,54.300083,2725886,52.398533
"2016-08-16",54.14082,54.543167,53.730091,54.090527,1748938,52.196308
"2016-08-17",54.350376,54.526405,54.048618,54.442581,2693317,52.536037
"2016-08-18",54.501259,54.895222,54.182732,54.543167,1859291,52.633102
"2016-08-19",54.283318,54.828163,54.241409,54.744343,2910324,52.827232
"2016-08-22",54.643757,54.69405,54.207878,54.534786,1473474,52.625015
"2016-08-23",56.580051,57.024307,55.67477,56.881809,3627317,54.889835
"2016-08-24",57.124893,57.937973,57.099751,57.544006,5352514,55.528851
"2016-08-25",57.091366,57.78709,56.429169,57.544006,3475567,55.528851
"2016-08-26",57.627831,58.474434,57.51886,58.357082,3785866,56.31345
"2016-08-29",58.273262,59.379715,57.912827,59.379715,3929384,57.30027
"2016-08-30",59.396481,59.91618,58.868401,59.019279,2970689,56.952461
"2016-08-31",58.834869,60.393967,58.558254,59.228836,3444788,57.154682
"2016-09-01",59.522213,60.461021,58.541492,58.927074,3978059,56.86348
"2016-09-02",59.312656,59.396481,58.608551,58.818108,2375144,56.758335
"2016-09-06",59.430008,59.530594,58.533112,59.069572,2732924,57.000988
"2016-09-07",59.077953,59.295895,58.558254,58.918694,1949481,56.855392
"2016-09-08",58.700752,59.346188,58.642078,59.237217,1933257,57.162766
"2016-09-09",58.616932,59.086338,56.940487,57.007545,5514404,55.011177
"2016-09-12",56.253143,58.122379,55.959766,57.854149,4951904,55.828125
"2016-09-13",57.116512,57.686504,56.445934,57.150043,2616130,55.148682
"2016-09-14",56.823135,57.829002,56.73093,57.367981,3735880,55.35899
"2016-09-15",57.686504,58.097233,57.099751,57.929588,1959025,55.900932
"2016-09-16",57.544006,58.658844,57.116512,58.482815,3250329,56.434776
"2016-09-19",59.019279,59.513832,58.248116,58.31517,1759198,56.273003
"2016-09-20",58.566639,58.67561,57.384743,57.711651,2034065,55.690624
"2016-09-21",58.189438,58.507961,57.527241,58.273262,2288890,56.232563
"2016-09-22",59.010899,59.404861,58.751049,58.868401,2136902,56.806866
"2016-09-23",58.608551,58.734283,58.181057,58.264877,1298581,56.22448
"2016-09-26",57.946354,58.113998,57.560772,57.636211,2314062,55.617825
"2016-09-27",57.409889,57.661358,56.873428,57.33445,3313677,55.32663
"2016-09-28",57.577538,59.262363,57.451801,59.20369,3113372,57.130402
"2016-09-29",58.910309,59.530594,58.23135,58.407375,2077013,56.361984
"2016-09-30",58.717518,60.217937,58.15591,59.782063,2954584,57.68853
"2016-10-03",59.639565,60.25985,59.55574,59.698238,1847599,57.607643
"2016-10-04",59.857502,60.067059,58.927074,59.270744,1592416,57.195122
"2016-10-05",59.497066,60.301762,59.337803,60.159264,1831852,58.052521
"2016-10-06",59.991619,59.991619,58.910309,59.538979,1500436,57.45396
"2016-10-07",59.538979,59.597652,58.41576,58.776196,1543981,56.717896
"2016-10-10",59.153397,59.639565,58.608551,58.642078,1048886,56.588474
"2016-10-11",58.449287,58.583405,56.588432,56.831516,2008296,54.841312
"2016-10-12",56.99078,57.091366,56.62196,56.722549,1328167,54.736164
"2016-10-13",56.010059,56.20285,54.316849,55.247276,2996339,53.312546
"2016-10-14",55.725063,56.445934,55.163452,55.314335,2820371,53.377254
"2016-10-17",55.264042,56.026821,55.205364,55.67477,3443952,53.725071
"2016-10-18",56.236378,56.236378,53.646271,53.738476,4093899,51.856579
"2016-10-19",53.989941,54.937134,53.813915,54.593464,3261662,52.681629
"2016-10-20",54.593464,54.593464,53.595978,53.998325,2021181,52.107327
"2016-10-21",53.478626,53.713329,52.875107,53.579212,3183640,51.7029
"2016-10-24",54.258175,54.425816,53.805531,53.839062,1884463,51.95364
"2016-10-25",53.671417,53.755238,52.363789,53.000839,2499693,51.144783
"2016-10-26",52.866722,54.77787,52.539818,53.872589,3549533,51.986004
"2016-10-27",53.956413,54.073765,52.841576,54.023472,2483349,52.131603
"2016-10-28",54.056999,54.819782,53.889355,54.241409,2043013,52.341904
"2016-10-31",54.417435,55.079632,53.998325,54.543167,2521763,52.633102
"2016-11-01",54.744343,55.473595,54.32523,54.652138,3984262,52.738255
"2016-11-02",54.702431,56.974014,54.056999,55.917854,4292653,53.959648
"2016-11-03",55.909473,57.066219,55.515507,55.607712,2519497,53.660362
"2016-11-04",55.440067,56.529758,54.861694,55.959766,2305711,54.000088
"2016-11-07",56.739311,57.9715,56.739311,57.96312,2864751,56.177307
"2016-11-08",57.669739,58.977367,57.082985,58.767811,3239234,56.957214
"2016-11-09",55.741825,56.932102,53.277451,54.970661,9109152,53.27705
"2016-11-10",55.113159,56.965633,55.104778,55.716682,5038874,54.000088
"2016-11-11",55.322716,55.716682,54.543167,54.677284,5586461,52.99271
"2016-11-14",55.062866,56.429169,55.062866,55.792122,4283944,54.073208
"2016-11-15",55.850796,56.613579,55.599331,55.968147,3257248,54.243805
"2016-11-16",55.75021,55.825649,54.794636,55.775356,3160615,54.056953
"2016-11-17",55.716682,57.116512,54.903603,57.041073,2378365,55.28368
"2016-11-18",57.166805,57.845768,57.082985,57.158424,2466647,55.397415
"2016-11-21",57.493713,58.080467,57.217098,57.560772,2166727,55.787369
"2016-11-22",56.865047,56.898575,53.227158,56.144173,4168103,54.414406
"2016-11-23",55.93462,56.789604,55.716682,56.211231,1906414,54.479404
"2016-11-25",56.554905,57.124893,56.429169,56.596813,637897,54.853104
"2016-11-28",56.580051,56.923721,55.557419,55.590946,2177464,53.878231
"2016-11-29",52.673931,53.839062,50.71249,53.176865,7313448,51.538521
"2016-11-30",53.855827,55.289188,53.562447,53.646271,4501905,51.993465
"2016-12-01",54.174351,55.171837,53.730091,55.012573,3030697,53.317677
"2016-12-02",54.928753,55.213745,53.319363,53.411568,2783030,51.765995
"2016-12-05",54.031853,54.400669,53.19363,53.436714,3590691,51.790363
"2016-12-06",53.394802,55.289188,53.243923,55.22213,2573659,53.520771
"2016-12-07",55.498741,59.765297,55.113159,58.977367,6382431,57.160316
"2016-12-08",58.977367,60.310143,58.533112,59.807209,3180538,57.964592
"2016-12-09",59.614418,60.016766,59.077953,59.949707,1670797,58.102695
"2016-12-12",59.941322,59.941322,58.080467,58.15591,2150502,56.364162
"2016-12-13",58.348701,59.304276,57.736797,58.709137,2064606,56.900352
"2016-12-14",57.627831,59.077953,57.44342,57.669739,3348632,55.892975
"2016-12-15",57.585918,58.751049,57.418274,57.879295,1614129,56.096077
"2016-12-16",58.222965,58.507961,56.974014,57.082985,3339923,55.324295
"2016-12-19",56.839897,57.116512,56.244762,56.73093,2565308,54.983089
"2016-12-20",57.200336,57.342834,56.253143,56.395641,2283044,54.658127
"2016-12-21",56.890194,58.31517,56.596813,57.996647,2512935,56.20982
"2016-12-22",57.476948,57.652977,56.320202,56.370495,1748222,54.633759
"2016-12-23",56.336967,57.217098,56.286671,56.831516,1535152,55.080578
"2016-12-27",56.705784,57.44342,56.705784,57.049454,1355725,55.291801
"2016-12-28",57.594299,57.745178,56.378876,56.420788,1222109,54.682507
"2016-12-29",56.412407,56.932102,56.219612,56.4627,962512,54.723122
"2016-12-30",56.839897,57.091366,55.968147,56.454315,1577027,54.714996
"2017-01-03",56.865047,57.544006,55.842415,56.613579,2462471,54.869354
"2017-01-04",56.747696,58.851635,56.722549,58.709137,2954465,56.900352
"2017-01-05",58.625313,58.650459,57.78709,58.348701,2373116,56.551025
"2017-01-06",58.616932,58.616932,57.937973,57.979881,1699309,56.193558
"2017-01-09",58.04694,58.164291,57.007545,57.049454,3023897,55.291801
"2017-01-10",57.476948,59.463535,57.225483,59.069572,3251402,57.249683
"2017-01-11",58.642078,59.974854,58.524727,59.966473,3681479,58.11895
"2017-01-12",59.966473,60.134117,58.566639,59.564125,1971433,57.728992
"2017-01-13",59.513832,60.201176,59.413242,60.041912,1749535,58.192062
"2017-01-17",59.932941,60.863369,59.907795,60.092205,2338996,58.240803
"2017-01-18",60.075439,60.519699,59.245598,59.932941,2103259,58.086452
"2017-01-19",60.352055,60.863369,60.041912,60.360435,2224229,58.500771
"2017-01-20",60.234703,60.393967,58.918694,59.228836,2480724,57.404041
"2017-01-23",59.044426,59.061192,58.281643,58.734283,2169590,56.924721
"2017-01-24",59.28751,60.150879,58.94384,59.891029,3051933,58.045822
"2017-01-25",60.502934,61.592625,60.26823,61.50042,2350210,59.605637
"2017-01-26",61.031013,61.936295,60,60.234703,2467482,58.378914
"2017-01-27",60.368816,60.771164,59.153397,59.505447,2846617,57.672127
"2017-01-30",59.446774,59.488686,58.130764,58.424141,2763465,56.624138
"2017-01-31",58.306789,58.776196,57.870914,58.725903,3325726,56.916595
"2017-02-01",59.153397,59.748531,58.67561,59.513832,2424773,57.680252
"2017-02-02",61.886002,62.112324,60.821461,61.617771,6038727,59.964294
"2017-02-03",62.062027,62.464375,61.198658,61.810562,2462352,60.151913
"2017-02-06",61.760269,62.020119,61.148365,61.802177,1757766,60.143757
"2017-02-07",61.802177,62.21291,61.659679,62.120705,2760841,60.453732
"2017-02-08",61.978207,62.087173,61.559093,61.978207,1967138,60.31506
"2017-02-09",61.978207,62.288349,61.550713,61.827328,2259065,60.168228
"2017-02-10",62.003353,62.55658,61.592625,62.29673,1997201,60.625038
"2017-02-13",62.514668,63.772003,62.514668,63.704945,2747718,61.995461
"2017-02-14",63.436714,64.048615,63.352894,63.671417,2167681,61.962826
"2017-02-15",63.08466,64.09053,63.051132,63.914501,1575714,62.199398
"2017-02-16",63.772003,63.964794,62.724224,63.051132,1799163,61.359192
"2017-02-17",62.539818,63.361275,62.539818,63.252304,1765521,61.554962
"2017-02-21",63.310982,64.216263,63.218777,63.570831,1698593,61.864944
"2017-02-22",63.210396,64.124054,63.017605,63.822296,2750342,62.109669
"2017-02-23",63.746857,64.576698,63.528919,63.688183,2459012,61.979149
"2017-02-24",63.227158,64.509644,62.573345,64.283318,3201893,62.558311
"2017-02-27",64.124054,64.928749,63.839062,64.710815,2100992,62.974331
"2017-02-28",64.610229,64.819778,63.520535,63.813915,2313227,62.101509
"2017-03-01",64.652138,65.481979,64.27494,64.35038,2886106,62.623573
"2017-03-02",64.1492,65.247276,63.746857,64.870071,2288771,63.129322
"2017-03-03",64.769485,65.054482,64.258171,64.694046,1499005,62.958019
"2017-03-06",64.174347,64.383904,63.151718,63.63789,1856189,61.930202
"2017-03-07",63.939648,63.939648,63.134953,63.679798,1489461,61.970985
"2017-03-08",63.805531,64.425819,63.503773,64.233025,1319697,62.509369
"2017-03-09",64.199493,64.35038,63.671417,63.948029,1221274,62.232021
"2017-03-10",64.543167,65.171837,64.300087,64.618607,1621645,62.884602
"2017-03-13",66.102264,67.426659,65.859177,67.225479,4893090,65.421532
"2017-03-14",66.806374,68.566643,66.521378,67.896057,3283852,66.074112
"2017-03-15",67.929588,69.37133,67.929588,68.977371,3342190,67.126404
"2017-03-16",69.756912,69.765297,68.256493,68.960602,2599070,67.110085
"2017-03-17",69.136627,69.136627,67.694885,68.608551,2602768,66.767487
"2017-03-20",68.633698,68.734283,67.745178,67.996651,1977636,66.172005
"2017-03-21",68.31517,68.516342,65.398155,65.515511,2851509,63.757446
"2017-03-22",65.574181,66.353729,64.660522,65.993294,3536887,64.222397
"2017-03-23",65.808884,66.253143,65.398155,65.884323,1790812,64.116348
"2017-03-24",66.051971,66.705788,65.783737,66.135796,1885417,64.361084
"2017-03-27",65.515511,66.663872,64.878456,66.596817,1846764,64.809731
"2017-03-28",66.630341,67.996651,66.404022,67.376366,1508429,65.568359
"2017-03-29",67.544006,67.904442,67.057838,67.468567,931375,65.658096
"2017-03-30",67.409889,67.937973,67.133278,67.896057,1192404,66.074112
"2017-03-31",67.753563,68.021797,67.33445,67.468567,2072838,65.658096
"2017-04-03",67.669739,67.745178,64.400673,65.59095,2902450,63.830856
"2017-04-04",65.180222,65.381393,63.595978,63.688183,3623738,61.979149
"2017-04-05",64.241409,65.213745,62.9254,62.942162,2995384,61.253151
"2017-04-06",62.866722,63.428333,62.531433,62.967308,2498500,61.277615
"2017-04-07",62.9254,63.151718,62.112324,62.984074,1834357,61.29393
"2017-04-10",62.984074,63.880974,62.958927,63.310982,1311226,61.612064
"2017-04-11",63.285835,63.579212,62.120705,62.791283,2280777,61.106316
"2017-04-12",62.791283,62.975693,62.103939,62.263203,3354716,60.592407
"2017-04-13",62.238056,62.682312,61.810562,61.818943,1373024,60.160069
"2017-04-17",61.869236,62.623638,61.810562,62.623638,1609596,60.943172
"2017-04-18",62.196144,62.472759,61.575859,62.321877,1448899,60.649509
"2017-04-19",62.908634,63.579212,62.66555,63.176865,1718636,61.481556
"2017-04-20",63.79715,65.473595,63.79715,65.297569,2731016,63.545361
"2017-04-21",65.046104,65.14669,64.207878,64.207878,1827915,62.484901
"2017-04-24",65.264038,66.839897,65.196983,66.429169,3124706,64.646584
"2017-04-25",67.418274,67.678123,66.320198,66.571671,2440520,64.785263
"2017-04-26",66.420792,67.384743,65.440063,66.429169,2599308,64.646584
"2017-04-27",67.317688,67.384743,66.429169,67.024307,2050051,65.225754
"2017-04-28",67.09137,67.468567,66.336967,67.393127,1925144,65.584671
"2017-05-01",67.401512,67.803856,66.881813,67.057838,1604943,65.258385
"2017-05-02",67.099747,67.401512,64.744339,65.758591,3506227,63.993999
"2017-05-03",70.955574,74.056999,70.42749,72.933777,14124762,70.976639
"2017-05-04",72.841576,75.088013,72.74099,73.813911,5288927,71.833168
"2017-05-05",73.931267,74.056999,72.992455,73.512154,3725620,71.539497
"2017-05-08",73.243919,73.964798,72.875107,73.269073,2981904,71.539497
"2017-05-09",73.453476,74.367142,73.16848,73.989944,2341620,72.243362
"2017-05-10",74.073761,74.224648,73.176865,73.562447,1983243,71.825943
"2017-05-11",73.411568,73.671417,72.55658,72.816429,3193542,71.097557
"2017-05-12",72.757751,73.160103,72.330261,72.66555,2655141,70.950226
"2017-05-15",72.875107,73.285835,72.489525,72.673927,2289606,70.958397
"2017-05-16",73.16848,73.445099,72.531433,72.975693,2749149,71.253044
"2017-05-17",72.975693,73.009216,71.299248,71.416595,2895411,69.730759
"2017-05-18",71.165131,71.676445,70.016762,71.357918,2937882,69.67347
"2017-05-19",71.760269,72.363792,71.450127,72.003349,2039434,70.303665
"2017-05-22",72.422462,73.310982,72.196144,73.009216,2063771,71.285774
"2017-05-23",72.975693,73.227158,72.330261,72.422462,1371950,70.712868
"2017-05-24",72.447609,72.564964,71.936295,72.514671,1470134,70.80291
"2017-05-25",72.715843,73.763618,71.986588,72.615257,1349044,70.901115
"2017-05-26",72.816429,73.755241,72.414085,73.344513,1201590,71.613152
"2017-05-30",73.051132,73.327744,72.590111,72.590111,1473952,70.876556
"2017-05-31",72.640404,73.897736,72.229675,73.738472,2667309,71.99781
"2017-06-01",74.467728,75.381393,73.788765,74.752724,3049785,72.988136
"2017-06-02",74.953896,75.213745,74.266556,74.635376,2766328,72.873558
"2017-06-05",74.559937,74.601845,73.520538,73.872589,1966303,72.128769
"2017-06-06",73.730095,74.761108,73.210396,74.476112,2168397,72.718056
"2017-06-07",74.476112,75.481979,73.595978,73.931267,1819444,72.186073
"2017-06-08",73.931267,73.931267,71.953056,72.11232,3670503,70.410049
"2017-06-09",72.221291,72.782898,71.542328,71.827324,2363094,70.13179
"2017-06-12",71.777031,72.045265,70.737633,71.383064,2294139,69.698021
"2017-06-13",71.92791,72.615257,71.106453,72.606873,2177702,70.892929
"2017-06-14",72.875107,72.992455,71.886002,72.028503,1088970,70.328224
"2017-06-15",72.045265,72.48114,71.450127,72.011734,1515229,70.311844
"2017-06-16",71.735123,71.978203,70.578377,71.257332,2819536,69.575256
"2017-06-19",71.441742,72.606873,71.299248,72.506287,1857978,70.794716
"2017-06-20",72.03688,72.263199,70.561607,70.678963,1932064,69.010544
"2017-06-21",72.087173,72.347023,71.542328,71.92791,1464408,70.230011
"2017-06-22",71.7938,72.162613,71.190277,71.877617,1288679,70.180901
"2017-06-23",71.911148,72.564964,71.525566,72.11232,1355248,70.410049
"2017-06-26",72.11232,72.984077,72.078796,72.539818,1361452,70.827469
"2017-06-27",71.810562,72.732605,71.810562,72.497902,3872001,70.786537
"2017-06-28",72.950546,73.445099,72.523048,72.933777,2104452,71.21212
"2017-06-29",72.875107,73.185249,71.693207,72.447609,1773156,70.737427
"2017-06-30",73.025986,73.839058,72.891869,73.470245,1912021,71.735924
"2017-07-03",73.998322,74.752724,73.528915,73.595978,807422,71.858688
"2017-07-05",73.587593,73.880974,72.732605,73.679802,1765044,71.940536
"2017-07-06",73.35289,73.780388,72.48114,72.699081,1393185,70.982979
"2017-07-07",72.757751,74.886841,72.564964,74.702431,1964394,72.939034
"2017-07-10",74.744339,76.404022,74.534782,76.219612,2332196,74.420403
"2017-07-11",76.211235,77.502098,75.498741,76.923721,2532023,75.107887
"2017-07-12",77.309303,78.31517,77.309303,77.619446,2280420,75.787186
"2017-07-13",77.619446,78.139145,76.789604,76.932106,2264791,75.116066
"2017-07-14",76.990784,77.041077,75.934616,76.638725,2335178,74.829613
"2017-07-17",76.848282,77.284157,76.336967,77.057838,1719471,75.238846
"2017-07-18",77.116516,77.208717,76.227997,76.789604,1538016,74.976936
"2017-07-19",76.940483,77.912827,76.638725,77.862534,1713029,76.024544
"2017-07-20",78.290024,78.31517,77.493713,78.038559,1683681,76.196419
"2017-07-21",76.814751,76.89019,75.280807,76.219612,2067946,74.420403
"2017-07-24",76.186089,76.437553,75.674767,75.859177,2464977,74.068459
"2017-07-25",76.596817,76.596817,75.867561,76.219612,2039791,74.420403
"2017-07-26",76.001678,76.638725,75.347862,76.001678,2133442,74.207611
"2017-07-27",76.295052,76.512993,75.180222,75.867561,1850462,74.076653
"2017-07-28",75.641243,75.875946,75.188599,75.398155,1571539,73.61834
"2017-07-31",75.817268,76.378876,75.339478,75.792122,2389698,74.002991
"2017-08-01",76.051971,76.085503,74.249786,75.297569,2952079,73.520126
"2017-08-02",73.025986,76.336967,72.883484,76.295052,3199149,74.494049
"2017-08-03",76.479462,78.474434,76.445938,77.837387,3323817,75.999985
"2017-08-04",78.122383,78.323555,77.527245,78.113998,1719829,76.270065
"2017-08-07",78.030174,78.608551,77.393127,78.348701,1956759,76.738029
"2017-08-08",78.222969,79.321037,78.155907,78.725899,1751801,77.10746
"2017-08-09",78.306793,78.968987,77.351212,77.787094,2031679,76.187965
"2017-08-10",77.284157,77.535622,76.051971,76.404022,2774441,74.833321
"2017-08-11",76.655487,77.577538,76.336967,77.401512,1769100,75.81031
"2017-08-14",78.214584,78.616936,78.021797,78.365463,1181667,76.754433
"2017-08-15",78.407379,78.709137,77.795471,78.239731,1246566,76.631294
"2017-08-16",78.742668,79.161774,78.591782,78.876778,1462618,77.255241
"2017-08-17",78.348701,78.75943,77.468567,77.468567,2292588,75.875992
"2017-08-18",77.233864,77.678123,76.663872,77.342834,1868835,75.752846
"2017-08-21",77.560768,78.122383,77.116516,77.879295,1068093,76.278275
"2017-08-22",77.954735,79.304276,77.954735,78.94384,1172958,77.32093
"2017-08-23",78.407379,79.245598,78.281647,78.952225,990906,77.329147
"2017-08-24",79.237221,79.765297,78.826485,79.237221,1524058,77.608276
"2017-08-25",80,80,78.935455,79.010895,1021089,77.386597
"2017-08-28",79.228836,79.488686,78.751045,79.20369,1160431,77.575424
"2017-08-29",78.608551,79.195305,78.449287,79.010895,1042443,77.386597
"2017-08-30",79.044426,79.698242,78.809723,79.673096,974442,78.035187
"2017-08-31",80.108971,81.031013,79.849121,80.804695,2053869,79.143524
"2017-09-01",80.963959,82.145851,80.913666,81.827324,1257899,80.145134
"2017-09-05",81.726738,82.372169,80.804695,80.963959,1555911,79.299515
"2017-09-06",81.483658,81.701591,80.720871,81.081306,1575118,79.414452
"2017-09-07",81.248955,81.408218,80.578377,81.198662,1553167,79.529396
"2017-09-08",81.198662,81.450127,80.310143,81.022629,1499362,79.356979
"2017-09-11",81.584244,82.129089,81.139984,81.718353,1651470,80.038406
"2017-09-12",82.045265,82.204529,81.634537,81.969826,1740587,80.284714
"2017-09-13",81.978203,82.405701,81.676445,82.137466,1308960,80.448898
"2017-09-14",82.204529,82.841576,81.533951,82.053642,2170544,80.366806
"2017-09-15",82.070412,84.241409,82.070412,83.98156,2605870,82.255089
"2017-09-18",84.174347,84.518021,83.621124,84.300087,1626059,82.567062
"2017-09-19",84.526405,84.895226,83.813911,84.576698,1815627,82.83799
"2017-09-20",84.77787,85.138306,84.056999,84.786255,1371950,83.043243
"2017-09-21",85.004189,85.004189,84.300087,84.694046,1256110,82.952927
"2017-09-22",84.685669,86.295052,84.601845,86.152557,1621048,84.381439
"2017-09-25",86.135796,86.89019,85.83403,86.714165,2583084,84.931519
"2017-09-26",86.756081,87.250626,86.169319,86.429169,2710496,84.652374
"2017-09-27",86.957253,87.15004,82.380554,82.799667,5836275,81.097488
"2017-09-28",82.55658,83.269073,80.922043,81.92791,4744561,80.243645
"2017-09-29",81.92791,83.243919,81.835709,82.48114,2790666,80.785522
"2017-10-02",82.506287,83.780388,82.154236,83.780388,1804174,82.058052
"2017-10-03",84.241409,84.769485,83.319366,83.503769,1964752,81.787117
"2017-10-04",83.495392,85.758591,83.495392,85.758591,2006626,83.995583
"2017-10-05",86.043587,86.27829,84.987427,85.758591,2208482,83.995583
"2017-10-06",85.456833,85.607712,84.124054,84.199493,1640375,82.468529
"2017-10-09",84.258171,84.652138,83.713326,83.922882,1132396,82.197609
"2017-10-10",82.682312,83.269073,81.617767,82.66555,2404253,80.966141
"2017-10-11",82.489525,83.788765,81.810562,83.193626,2613147,81.483345
"2017-10-12",81.969826,82.430847,81.701591,82.229675,2308455,80.539207
"2017-10-13",82.623634,82.917015,81.626152,81.709976,1500555,80.030205
"2017-10-16",82.145851,82.154236,81.039398,82.129089,2474043,80.440689
"2017-10-17",82.145851,82.229675,81.131599,81.508804,1897705,79.833168
"2017-10-18",81.68483,82.020119,81.24057,81.919533,1691078,80.235443
"2017-10-19",81.508804,81.953056,80.326904,81.844093,1480752,80.16156
"2017-10-20",82.347023,82.632019,81.031013,81.173515,1953538,79.504768
"2017-10-23",81.68483,82.615257,81.391449,81.953056,1165322,80.268288
"2017-10-24",82.279968,82.858337,81.986588,82.372169,1306812,80.678787
"2017-10-25",82.129089,82.397316,81.165131,81.642914,1361690,79.964508
"2017-10-26",82.397316,83.403183,82.062027,83.042747,1345943,81.335571
"2017-10-27",83.025986,83.042747,81.642914,82.757751,1876231,81.056442
"2017-10-30",82.347023,82.48114,81.676445,82.355408,1378154,80.662361
"2017-10-31",82.397316,83.403183,82.279968,83.302597,1577504,81.590088
"2017-11-01",84.241409,84.769485,83.059517,83.302597,2208959,81.590088
"2017-11-02",83.025986,83.738472,80.670578,83.243919,3675752,81.532608
"2017-11-03",83.126572,83.16848,81.005867,81.215424,2953629,79.545822
"2017-11-06",81.550713,82.095558,80.821457,81.533951,1736531,79.857796
"2017-11-07",81.542328,82.045265,81.198662,81.525566,1405831,80.088364
"2017-11-08",80.896896,81.517181,80.486168,80.762779,1426589,79.33902
"2017-11-09",80.234703,80.68734,79.262367,80.117348,1443411,78.704971
"2017-11-10",80.041908,80.787933,79.698242,79.874268,2279227,78.466171
"2017-11-13",79.614418,80.42749,79.354568,80.108971,2638081,78.696732
"2017-11-14",82.154236,84.065384,82.154236,84.065384,4222862,82.583397
"2017-11-15",83.218773,83.730095,81.768646,82.279968,2702145,80.829468
"2017-11-16",82.774521,83.629501,82.590111,83.185249,1395691,81.718781
"2017-11-17",82.917015,83.218773,81.86924,82.732605,1837578,81.274109
"2017-11-20",85.498741,86.328583,84.920372,85.616096,3556572,84.106773
"2017-11-21",86.068733,86.169319,85.423302,85.498741,2183906,83.991486
"2017-11-22",85.498741,85.984909,84.249786,84.476112,2486570,82.986885
"2017-11-24",84.476112,84.643753,84.031853,84.543167,751113,83.052765
"2017-11-27",84.660522,85.054482,84.191116,84.467728,1330553,82.978653
"2017-11-28",84.660522,85.465218,84.341995,85.264038,1449495,83.760918
"2017-11-29",85.683151,85.875946,84.96228,85.540657,1529903,84.032669
"2017-11-30",86.001678,88.005028,84.861694,87.736801,2639274,86.190102
"2017-12-01",87.317688,87.611069,85.071251,86.764458,2201085,85.234901
"2017-12-04",86.797989,88.005028,85.255661,87.426659,3262855,85.885422
"2017-12-05",88.889999,89.660004,86.160004,88.769997,3522100,87.20507
"2017-12-06",88.440002,89.639999,85.18,85.360001,2692600,83.855202
"2017-12-07",84.800003,85.419998,83.870003,84.379997,2962300,82.892471
"2017-12-08",85.480003,85.93,84.230003,85.220001,2677600,83.717667
"2017-12-11",86.32,86.940002,85.040001,85.889999,3697200,84.375847
"2017-12-12",86.610001,86.620003,85.379997,85.669998,2630400,84.159721
"2017-12-13",85.989998,86.07,83.440002,83.559998,2130900,82.086922
"2017-12-14",83.580002,84.629997,82.970001,83.050003,2042400,81.585907
"2017-12-15",83.879997,84.480003,83.419998,84.400002,2947500,82.912117
"2017-12-18",84.580002,85.470001,84.129997,84.239998,1676100,82.754944
"2017-12-19",84.75,86.910004,84.650002,85.620003,2233900,84.110611
"2017-12-20",86.139999,86.389999,85.300003,85.870003,1646400,84.356209
"2017-12-21",86.040001,86.790001,84.879997,84.980003,1661800,83.48188
"2017-12-22",85.190002,85.190002,84.160004,84.790001,906300,83.295258
"2017-12-26",84.639999,85.120003,84.459999,84.879997,335600,83.383652
"2017-12-27",85.029999,85.470001,84.610001,84.730003,691900,83.236305
"2017-12-28",85.029999,85.589996,84.720001,85.559998,965700,84.051659
"2017-12-29",85.650002,85.970001,84.830002,84.830002,884800,83.334526
