"dates","SRE.Open","SRE.High","SRE.Low","SRE.Close","SRE.Volume","SRE.Adjusted"
"2016-03-14",99.43,100.32,98.720001,100.07,961100,85.009216
"2016-03-15",99.370003,100.389999,99.370003,100.199997,1042600,85.119644
"2016-03-16",99.980003,101,98.860001,100.620003,1215300,85.47644
"2016-03-17",100.809998,103.25,100.489998,103.040001,1219700,87.532211
"2016-03-18",103.099998,103.959999,102.290001,103.230003,2379500,87.693642
"2016-03-21",103.230003,103.339996,102.230003,102.900002,1363600,87.4133
"2016-03-22",101.940002,103.150002,101.639999,102.739998,1498400,87.92247
"2016-03-23",102.300003,102.529999,101.389999,101.830002,1438200,87.143715
"2016-03-24",101.459999,102.769997,101.029999,102.550003,865500,87.759903
"2016-03-28",102.739998,103.440002,102.139999,102.739998,730100,87.92247
"2016-03-29",102.879997,104.32,102.330002,104.150002,949300,89.129135
"2016-03-30",104.699997,104.699997,103.099998,103.470001,1221200,88.547195
"2016-03-31",103.379997,104.339996,103.379997,104.050003,1265700,89.043549
"2016-04-01",103.919998,106.050003,103.379997,105.919998,1695000,90.64386
"2016-04-04",105.589996,105.620003,104.940002,105.129997,1376800,89.967796
"2016-04-05",104.550003,104.639999,102.959999,103.080002,1191900,88.213455
"2016-04-06",102.849998,103.32,102.099998,103.199997,1072800,88.316139
"2016-04-07",102.730003,103.82,102.379997,103.349998,1161100,88.444481
"2016-04-08",103.639999,104.589996,103.639999,104.239998,960000,89.206131
"2016-04-11",104.32,104.870003,103.120003,103.32,887500,88.418823
"2016-04-12",103.529999,104.220001,103.019997,104.089996,906000,89.077774
"2016-04-13",104.349998,104.43,103.139999,103.970001,766400,88.97509
"2016-04-14",103.959999,104.160004,103.459999,103.910004,901800,88.923752
"2016-04-15",103.739998,104.959999,103.739998,104.599998,824600,89.514221
"2016-04-18",104.599998,104.599998,103.550003,104.480003,1075000,89.411537
"2016-04-19",104.550003,104.919998,103.830002,104.209999,1035800,89.180458
"2016-04-20",104.459999,105.459999,102.379997,102.43,1345000,87.657204
"2016-04-21",102.190002,102.459999,100.470001,100.470001,1179600,85.979874
"2016-04-22",100.800003,101.379997,100.400002,101.139999,1014500,86.55323
"2016-04-25",101.129997,101.389999,100.440002,101.300003,911000,86.690163
"2016-04-26",101.650002,102.080002,100.959999,101.199997,897700,86.604584
"2016-04-27",101.470001,103.379997,100.559998,102.870003,1031300,88.033745
"2016-04-28",102.040001,103.620003,102.040001,103.089996,916400,88.221992
"2016-04-29",102.519997,103.43,102.07,103.349998,1363400,88.444481
"2016-05-02",103.470001,105.32,102.879997,104.889999,1798700,89.762413
"2016-05-03",104.730003,105.309998,104.150002,104.889999,1881700,89.762413
"2016-05-04",104.410004,106.910004,103.809998,105.07,1907500,89.916443
"2016-05-05",104.949997,106.07,104.209999,105.440002,1817600,90.233078
"2016-05-06",105.080002,105.209999,103.589996,104.760002,1226600,89.651146
"2016-05-09",104.900002,105.089996,104.190002,104.629997,992200,89.539871
"2016-05-10",104.93,105.190002,104.279999,104.660004,1000700,89.565567
"2016-05-11",104.82,105.57,103.910004,105.349998,1220200,90.156059
"2016-05-12",105.379997,105.970001,104.839996,105.370003,985100,90.173172
"2016-05-13",105.25,105.419998,104.059998,104.400002,779300,89.343079
"2016-05-16",104.489998,105.190002,103.889999,104.610001,1071200,89.522781
"2016-05-17",104.18,104.610001,103.129997,103.980003,1416300,88.98365
"2016-05-18",103.379997,104.220001,101.730003,102.32,1302200,87.563072
"2016-05-19",101.790001,103.139999,101.169998,102.980003,1275700,88.127861
"2016-05-20",103.349998,103.870003,102.610001,103.629997,2498200,88.684113
"2016-05-23",103.879997,103.889999,102.790001,102.830002,901800,87.999519
"2016-05-24",103.129997,104.389999,102.029999,104.330002,1275200,89.283157
"2016-05-25",104.309998,105.190002,103.610001,104.580002,1076700,89.497108
"2016-05-26",104.290001,105.129997,104.260002,104.769997,916700,89.659721
"2016-05-27",104.82,105.410004,104.360001,105.349998,615600,90.156059
"2016-05-31",105.370003,107.279999,105.339996,107.120003,2021900,91.670792
"2016-06-01",106.889999,107.199997,106.169998,106.779999,1536900,91.379807
"2016-06-02",106.410004,106.989998,106.160004,106.730003,1180300,91.337029
"2016-06-03",107.370003,109.900002,107.370003,109.459999,2043900,93.673302
"2016-06-06",108.940002,109.349998,108.07,109.029999,1677200,93.305321
"2016-06-07",108.839996,109.370003,108.5,108.690002,809400,93.014359
"2016-06-08",108.75,109.559998,108.75,109.550003,788400,93.75032
"2016-06-09",109.440002,110.269997,109,110,770600,94.135422
"2016-06-10",109.800003,110.18,108.940002,109.269997,883000,93.510689
"2016-06-13",109.360001,109.769997,109,109.400002,832800,93.621964
"2016-06-14",109.400002,110.110001,108.910004,110.080002,1049300,94.20388
"2016-06-15",110.080002,110.120003,108.93,109.129997,1207600,93.390884
"2016-06-16",109.110001,109.57,108.559998,109.389999,964400,93.613388
"2016-06-17",109.57,109.940002,108.629997,109.650002,1509000,93.835907
"2016-06-20",110.019997,110.400002,108.989998,109.309998,1146300,93.544945
"2016-06-21",109.370003,110.889999,109.160004,110.440002,1132000,94.511948
"2016-06-22",110.449997,110.669998,109.379997,109.529999,918500,93.733208
"2016-06-23",110.019997,111.080002,109.610001,111.080002,911500,95.059647
"2016-06-24",109.300003,111.82,109.300003,110.339996,1659900,94.426376
"2016-06-27",110.129997,111.779999,109.669998,111.389999,1626000,95.324951
"2016-06-28",110.790001,111.459999,109.589996,110.440002,1498500,95.156921
"2016-06-29",110.910004,111.300003,110.589996,111.269997,1335200,95.872063
"2016-06-30",111.769997,114.029999,111.610001,114.019997,1729800,98.241524
"2016-07-01",114.290001,114.400002,112.5,113.489998,1023700,97.784859
"2016-07-05",113.410004,114.139999,113.199997,113.599998,1010400,97.879646
"2016-07-06",113.760002,114.660004,113.379997,114.5,1723500,98.655098
"2016-07-07",114.190002,114.5,112.760002,113.059998,1064700,97.414368
"2016-07-08",113,114.220001,112.010002,114.110001,1386300,98.319061
"2016-07-11",114.050003,114.349998,113.120003,114.290001,1001500,98.474167
"2016-07-12",113.75,114.43,112.830002,113.220001,864000,97.552216
"2016-07-13",113.480003,114.32,113.120003,114.139999,887700,98.344894
"2016-07-14",113.589996,113.589996,111.800003,113.050003,1288000,97.405762
"2016-07-15",113.300003,113.989998,112.480003,112.93,1092500,97.302353
"2016-07-18",112.93,113.449997,112.730003,112.949997,1001900,97.319603
"2016-07-19",113.010002,113.25,111.879997,112.309998,2481700,96.768143
"2016-07-20",112.489998,112.779999,111.769997,111.989998,1324500,96.492432
"2016-07-21",111.720001,113.199997,111.32,113.059998,1169600,97.414368
"2016-07-22",113,113.919998,112.93,113.779999,640500,98.034737
"2016-07-25",113.349998,113.5,112.419998,112.900002,459800,97.276505
"2016-07-26",113.010002,113.099998,112.029999,112.360001,614900,96.811241
"2016-07-27",112.330002,112.550003,110,110.900002,1007900,95.553284
"2016-07-28",111,111.650002,110.379997,111.379997,741200,95.96685
"2016-07-29",111.379997,112.040001,110.849998,111.879997,884200,96.397652
"2016-08-01",111.669998,111.959999,111.32,111.610001,632700,96.165024
"2016-08-02",111.199997,111.209999,110.239998,110.790001,498500,95.458504
"2016-08-03",110.790001,110.949997,109.959999,110.349998,931200,95.079391
"2016-08-04",110.389999,111.360001,109.449997,110.290001,1057100,95.027702
"2016-08-05",110.110001,110.110001,106.760002,107.040001,1357100,92.22744
"2016-08-08",107.040001,108.290001,106.779999,106.980003,1045200,92.175743
"2016-08-09",106.900002,107.099998,105.989998,106.389999,1048600,91.667389
"2016-08-10",106.660004,107.169998,106.32,106.760002,604700,91.986191
"2016-08-11",106.860001,107.059998,106.410004,106.989998,813400,92.184357
"2016-08-12",106.989998,107.839996,106.690002,106.989998,527800,92.184357
"2016-08-15",106.949997,107.599998,105.830002,105.910004,810000,91.253815
"2016-08-16",105.720001,105.900002,104.720001,104.800003,692100,90.297409
"2016-08-17",104.760002,106.32,103.910004,106.209999,1323200,91.512314
"2016-08-18",105.949997,108.480003,105.949997,108.459999,1452500,93.450928
"2016-08-19",108.050003,108.629997,107.230003,107.949997,1052900,93.011513
"2016-08-22",108.169998,108.589996,107.580002,107.760002,684400,92.847809
"2016-08-23",107.730003,108.580002,106.830002,106.870003,689100,92.080986
"2016-08-24",106.800003,107.139999,105.830002,106.800003,726900,92.020645
"2016-08-25",106.75,107.160004,106.279999,106.510002,778400,91.770782
"2016-08-26",106.860001,107.239998,103.919998,104.440002,1235000,89.987236
"2016-08-29",104.830002,105.410004,104.410004,104.75,1209200,90.254333
"2016-08-30",104.949997,105.370003,103.730003,104.050003,1099100,89.651207
"2016-08-31",104.099998,104.730003,103.620003,104.629997,1277400,90.150932
"2016-09-01",104.699997,104.870003,103.379997,103.699997,846000,89.349648
"2016-09-02",103.739998,104.889999,103.239998,104.300003,908100,89.8666
"2016-09-06",104.599998,106.139999,104.190002,106.089996,1521500,91.40889
"2016-09-07",105.800003,106.080002,105.550003,106.040001,799800,91.365829
"2016-09-08",105.550003,107.32,105.550003,107.059998,1329700,92.244652
"2016-09-09",106.300003,106.660004,102.870003,102.900002,1864800,88.660347
"2016-09-12",102.610001,104.860001,102.370003,104.529999,1747600,90.064774
"2016-09-13",104.360001,104.360001,102.150002,102.529999,1098500,88.341537
"2016-09-14",102.779999,104.150002,102.349998,104.129997,2091600,89.720146
"2016-09-15",104.029999,105.559998,103.660004,105.199997,1688100,90.642067
"2016-09-16",105.32,106.769997,104.370003,106.620003,4958500,91.865562
"2016-09-19",106.790001,108.080002,106.489998,107.940002,1603600,93.002884
"2016-09-20",108.18,109.489998,108.160004,108.419998,1468000,93.416489
"2016-09-21",108.07,110.32,108.07,110.269997,1472300,95.010445
"2016-09-22",110.769997,111.400002,109.830002,110.580002,892400,95.277573
"2016-09-23",110.019997,110.470001,109.730003,109.910004,1073500,94.700287
"2016-09-26",109.989998,110.970001,109.519997,110.760002,1661300,95.432663
"2016-09-27",110.370003,111.139999,107.919998,108.18,1312300,93.849403
"2016-09-28",108.43,109.010002,107.370003,108.650002,842600,94.257149
"2016-09-29",108.410004,108.529999,106.690002,106.949997,1104300,92.782349
"2016-09-30",107.529999,107.949997,106.93,107.190002,1813400,92.990562
"2016-10-03",107,107,104.559998,105.080002,1217300,91.16008
"2016-10-04",104.790001,104.790001,101.919998,102.720001,1581500,89.112701
"2016-10-05",103.010002,104.230003,102.43,102.730003,1588500,89.121376
"2016-10-06",102.449997,103.489998,101.699997,103.089996,890300,89.43367
"2016-10-07",103.440002,104.550003,102.57,102.660004,1200100,89.060654
"2016-10-10",103.010002,104.419998,102.959999,104.309998,964700,90.492073
"2016-10-11",103.949997,103.949997,102.209999,102.769997,1139500,89.156075
"2016-10-12",103.050003,103.75,102.699997,103.489998,1110900,89.780701
"2016-10-13",103.639999,105.230003,103.139999,104.599998,1042200,90.743652
"2016-10-14",105.209999,105.209999,103.68,104.010002,975000,90.231804
"2016-10-17",104.190002,104.580002,103.940002,104.459999,774400,90.622208
"2016-10-18",105.199997,105.529999,103.900002,105.059998,582100,91.142715
"2016-10-19",105.199997,105.400002,104.580002,104.650002,809900,90.787033
"2016-10-20",104.779999,105.57,104.660004,105.349998,1017000,91.394295
"2016-10-21",104.830002,105.169998,104.360001,104.849998,696500,90.960541
"2016-10-24",105.389999,105.809998,104.629997,105.209999,995500,91.272842
"2016-10-25",104.989998,106.43,104.839996,106.410004,684400,92.313889
"2016-10-26",106.209999,109.419998,104.970001,105.349998,1699400,91.394295
"2016-10-27",104.809998,105.230003,103.360001,104.57,1258300,90.717621
"2016-10-28",104.809998,105.839996,104.150002,105.099998,682900,91.177422
"2016-10-31",105.669998,107.639999,105.459999,107.099998,1202600,92.912476
"2016-11-01",107.099998,107.099998,104.540001,104.849998,1056800,90.960541
"2016-11-02",104.849998,105.220001,99.07,99.360001,4334600,86.197792
"2016-11-03",99.080002,101.300003,98.690002,100.980003,1402800,87.603195
"2016-11-04",101.470001,103.43,101.470001,102.099998,1944100,88.574821
"2016-11-07",102.739998,104.110001,101.93,104.07,1421800,90.283875
"2016-11-08",104.099998,104.940002,103.720001,104.379997,710800,90.552795
"2016-11-09",102.690002,102.690002,98.029999,99.669998,3926800,86.466728
"2016-11-10",98.739998,99.040001,96.559998,97.239998,2393600,84.358627
"2016-11-11",97.220001,97.989998,95.400002,95.690002,1783300,83.013977
"2016-11-14",95.769997,95.769997,92.949997,94.739998,3650300,82.189804
"2016-11-15",95.330002,97.559998,94.849998,97.050003,1916600,84.19381
"2016-11-16",97.279999,98.349998,96.529999,98.309998,1851800,85.286896
"2016-11-17",98.040001,99.730003,98.040001,99.529999,1709500,86.345284
"2016-11-18",99.459999,100.650002,99.279999,99.82,1974400,86.596863
"2016-11-21",100.25,100.32,98.860001,99.709999,1281900,86.501427
"2016-11-22",99.949997,100.760002,99.660004,100.190002,989000,86.917847
"2016-11-23",100,100.339996,98.120003,98.68,1327300,85.60788
"2016-11-25",98.989998,99.959999,98.830002,99.459999,428100,86.284554
"2016-11-28",99.650002,101.779999,99.650002,101.25,1832200,87.837418
"2016-11-29",100.860001,102.370003,100.139999,101.269997,1216000,87.854759
"2016-11-30",101.269997,101.639999,99.599998,99.800003,1489900,86.579521
"2016-12-01",99.18,99.779999,98.610001,99.349998,845100,86.189117
"2016-12-02",99.860001,101.529999,99.550003,99.900002,725800,86.666267
"2016-12-05",99.389999,99.510002,98.120003,98.910004,940500,85.807419
"2016-12-06",99.419998,99.870003,98.589996,98.660004,1278600,85.590523
"2016-12-07",98.889999,99.650002,98.720001,99.519997,1234000,86.336594
"2016-12-08",99.019997,99.760002,98.489998,99.580002,814900,86.388649
"2016-12-09",99.709999,101.050003,99.529999,100.709999,1115800,87.36895
"2016-12-12",100.309998,103.129997,100.209999,102.989998,1164100,89.346939
"2016-12-13",103.419998,104.699997,103.279999,103.970001,1056000,90.197105
"2016-12-14",104.080002,104.629997,100.489998,100.650002,1013800,87.316917
"2016-12-15",100.269997,101.160004,99.480003,100.769997,837700,87.421013
"2016-12-16",100.82,102.339996,100.730003,102.139999,2228600,88.609528
"2016-12-19",102.959999,103.970001,102.019997,103.519997,1285100,89.806702
"2016-12-20",103.260002,103.809998,102.910004,103.099998,788700,89.442352
"2016-12-21",103.010002,103.480003,101.830002,101.839996,1100800,88.349251
"2016-12-22",102.129997,102.559998,101.599998,102.129997,913800,88.600853
"2016-12-23",102.199997,102.519997,101.349998,101.669998,474800,88.201775
"2016-12-27",100.779999,101.43,100.330002,101.230003,466800,88.477104
"2016-12-28",101.43,101.43,99.769997,99.919998,479000,87.33213
"2016-12-29",100.43,101.5,100.129997,100.989998,763500,88.267349
"2016-12-30",100.949997,101.269997,100.349998,100.639999,939800,87.961441
"2017-01-03",100.93,101.260002,99.849998,101.129997,1113200,88.389709
"2017-01-04",101.389999,103.139999,101.169998,102,1389100,89.150108
"2017-01-05",102,102.260002,100.120003,101.760002,2008100,88.940338
"2017-01-06",101.449997,103.160004,101.209999,102.919998,934600,89.954201
"2017-01-09",102.93,103.629997,101.279999,101.379997,1005100,88.608223
"2017-01-10",101.040001,101.699997,100.089996,101.059998,929300,88.328514
"2017-01-11",100.919998,102.519997,100.800003,102.129997,1469200,89.263733
"2017-01-12",102.139999,102.900002,101.279999,101.839996,806800,89.010246
"2017-01-13",101.589996,102.330002,101.169998,101.769997,636000,88.949051
"2017-01-17",101.989998,103.480003,101.68,103.400002,771700,90.373734
"2017-01-18",103.5,104.25,103.410004,103.779999,1015400,90.705864
"2017-01-19",103.620003,103.620003,101.769997,102.080002,740200,89.220032
"2017-01-20",102.220001,102.949997,101.599998,102.440002,789900,89.534676
"2017-01-23",102.620003,103.480003,101.980003,102.199997,1207700,89.324898
"2017-01-24",102.099998,102.889999,101.870003,102.669998,1228900,89.735695
"2017-01-25",102.650002,102.690002,101.589996,102.57,1013400,89.6483
"2017-01-26",102.389999,103.010002,101.599998,102.279999,845400,89.394836
"2017-01-27",102.580002,102.589996,101.120003,101.440002,576100,88.66066
"2017-01-30",101.779999,101.779999,99.709999,100.82,1151600,88.118759
"2017-01-31",100.93,102.510002,100.639999,102.389999,947600,89.490982
"2017-02-01",101.589996,102.220001,100.790001,101.419998,681000,88.643166
"2017-02-02",101.589996,102.760002,100.800003,102.720001,637000,89.779404
"2017-02-03",102.970001,103.230003,102.639999,102.790001,571800,89.840576
"2017-02-06",103,103.279999,101.959999,102.599998,461900,89.674507
"2017-02-07",102.650002,102.959999,102.089996,102.550003,533300,89.630836
"2017-02-08",102.5,104.43,102.5,104.209999,795800,91.08168
"2017-02-09",104.279999,104.639999,103.5,103.650002,751100,90.592232
"2017-02-10",103.349998,104.519997,103.349998,104.349998,632200,91.204048
"2017-02-13",104.389999,105.220001,104.290001,105.160004,538300,91.912003
"2017-02-14",104.760002,105.169998,103.809998,104.330002,576700,91.186569
"2017-02-15",103.339996,104.370003,103.190002,104.32,690800,91.177826
"2017-02-16",104.550003,105.919998,104.449997,105.900002,662100,92.558784
"2017-02-17",105.910004,106.139999,104.879997,105.849998,893700,92.51506
"2017-02-21",105.620003,106.720001,105.300003,106.480003,777600,93.065712
"2017-02-22",106.629997,107.57,106.209999,107.150002,637300,93.651291
"2017-02-23",107.629997,109.120003,107.32,108.510002,921000,94.839973
"2017-02-24",108.370003,109.330002,108.370003,109.089996,1082800,95.346909
"2017-02-27",109.089996,109.099998,108.330002,108.809998,879600,95.102196
"2017-02-28",109.110001,110.949997,108.669998,110.290001,2057900,96.395737
"2017-03-01",109.860001,110.650002,108.730003,109.650002,1182600,95.836365
"2017-03-02",109.279999,110.279999,108.959999,109.75,1152400,95.923759
"2017-03-03",109.82,109.82,108.339996,109.230003,771100,95.469276
"2017-03-06",108.940002,109.959999,108.629997,109.940002,1033500,96.089828
"2017-03-07",109.790001,111.019997,109.519997,110.580002,1122700,96.6492
"2017-03-08",109.290001,109.760002,108.260002,108.440002,858700,94.778793
"2017-03-09",108.519997,109.389999,107.889999,108.050003,756200,94.437943
"2017-03-10",108.910004,109.540001,108.339996,109.400002,812100,95.617859
"2017-03-13",109.400002,109.919998,109.07,109.760002,645900,95.932503
"2017-03-14",109.260002,109.860001,108.849998,109.160004,524400,95.408089
"2017-03-15",109.660004,111.830002,109.459999,111.230003,916600,97.217316
"2017-03-16",111.559998,111.559998,109.669998,110.160004,791100,96.282104
"2017-03-17",110.440002,111.510002,110.400002,110.760002,1361400,96.806534
"2017-03-20",110.910004,111.25,109.800003,110.389999,901500,96.483131
"2017-03-21",109.650002,111.580002,109.230003,111.260002,1002000,97.973961
"2017-03-22",111.620003,112.57,111.389999,111.940002,1104300,98.572762
"2017-03-23",112.029999,113.080002,111.190002,111.580002,976700,98.25576
"2017-03-24",111.629997,112.790001,111.400002,112.470001,940100,99.039467
"2017-03-27",112.230003,113.150002,111.25,111.599998,769900,98.273361
"2017-03-28",111.5,112.18,111.330002,112.07,786900,98.687248
"2017-03-29",111.760002,112,111.099998,111.279999,812200,97.991585
"2017-03-30",110.790001,110.879997,110.089996,110.230003,886200,97.066978
"2017-03-31",110.089996,111.160004,110.089996,110.5,1271300,97.304733
"2017-04-03",110.480003,110.779999,109.160004,109.860001,1301400,96.74115
"2017-04-04",109.989998,110.849998,109.720001,110.379997,858400,97.199036
"2017-04-05",110.5,110.650002,107.860001,109.440002,2483000,96.371284
"2017-04-06",109.260002,109.860001,108.699997,109.75,1431700,96.644287
"2017-04-07",109.980003,110.919998,109.610001,109.68,1339500,96.582642
"2017-04-10",109.68,110.870003,109.360001,110.650002,1107100,97.436821
"2017-04-11",110.5,110.849998,109.739998,110.480003,792100,97.287125
"2017-04-12",110.080002,111.5,109.93,111.459999,949300,98.150085
"2017-04-13",111.349998,111.980003,110.870003,111.5,984800,98.185303
"2017-04-17",111.529999,112.260002,110.940002,112.260002,1226100,98.854561
"2017-04-18",112.349998,112.559998,111.709999,112.5,1054300,99.065903
"2017-04-19",112.379997,112.809998,111.220001,111.5,1545200,98.185303
"2017-04-20",111.5,112.769997,110.25,112.290001,2381800,98.880981
"2017-04-21",112.349998,113.279999,112.309998,112.519997,1471900,99.083496
"2017-04-24",112.739998,113.639999,111.970001,113.300003,1350700,99.770378
"2017-04-25",112.910004,113.68,112.769997,113.610001,899300,100.043335
"2017-04-26",113.050003,113.940002,112.910004,112.989998,1015400,99.497368
"2017-04-27",112.900002,113.959999,112.900002,113.410004,1000100,99.867226
"2017-04-28",113.330002,113.5,112.440002,113.019997,1232900,99.523796
"2017-05-01",113.190002,113.370003,111.400002,111.790001,1044200,98.440666
"2017-05-02",111.980003,112.339996,111.550003,112.139999,657000,98.748894
"2017-05-03",111.889999,112.379997,111.339996,111.419998,685400,98.114868
"2017-05-04",111.029999,111.650002,110.730003,111.370003,899200,98.070831
"2017-05-05",111.879997,112.290001,111.610001,112.150002,1264700,98.757683
"2017-05-08",112.080002,112.379997,111.459999,111.940002,1042500,98.572762
"2017-05-09",111.889999,112.860001,111.139999,111.529999,815600,98.211716
"2017-05-10",111.709999,112.93,110.93,111.650002,1487100,98.31739
"2017-05-11",111.32,111.419998,110.410004,111.370003,828500,98.070831
"2017-05-12",111.32,112.040001,111.309998,111.610001,1007300,98.282181
"2017-05-15",111.559998,112.230003,111.339996,111.959999,887100,98.590378
"2017-05-16",112.080002,112.489998,110.580002,110.620003,730400,97.4104
"2017-05-17",110.620003,111.440002,110.029999,110.559998,2533700,97.357559
"2017-05-18",110.919998,111.919998,110.129997,110.760002,1400000,97.533684
"2017-05-19",110.489998,111.639999,110.199997,111.5,2589500,98.185303
"2017-05-22",111.57,113.029999,111.440002,112.870003,1175500,99.391701
"2017-05-23",112.949997,114.029999,112.309998,113.269997,2394500,99.743942
"2017-05-24",113.309998,113.849998,113.300003,113.760002,983800,100.175438
"2017-05-25",113.669998,114.82,113.57,114.550003,685800,100.871101
"2017-05-26",114.550003,114.769997,114.129997,114.480003,560200,100.809456
"2017-05-30",114.379997,116.57,114.18,115.660004,1932100,101.848534
"2017-05-31",115.910004,116.959999,115.900002,116.489998,1463400,102.579445
"2017-06-01",116.470001,117.150002,116.25,117.139999,924200,103.151825
"2017-06-02",117.709999,117.919998,117.169998,117.5,904900,103.468826
"2017-06-05",117.389999,117.809998,116.839996,117.43,1156600,103.407181
"2017-06-06",117.589996,117.589996,116.870003,117.07,1224900,103.090187
"2017-06-07",117.129997,117.970001,117.029999,117.459999,1844900,103.433609
"2017-06-08",117.459999,117.459999,115.07,115.529999,2593300,101.73407
"2017-06-09",115.169998,115.919998,113.870003,115,3991800,101.267357
"2017-06-12",115.120003,115.309998,114.5,114.709999,1919000,101.011978
"2017-06-13",114.720001,114.720001,113.870003,114.449997,978700,100.783043
"2017-06-14",115.309998,115.860001,113.919998,114.410004,1711200,100.747826
"2017-06-15",114.139999,115.169998,114.089996,114.980003,1857100,101.249756
"2017-06-16",115.360001,116.470001,115.230003,116.389999,1528400,102.491371
"2017-06-19",116.419998,116.419998,115.43,115.980003,936100,102.130348
"2017-06-20",116,116.239998,115.440002,115.519997,850500,101.725266
"2017-06-21",115.639999,115.639999,113.43,113.879997,1909900,100.281105
"2017-06-22",113.860001,114.019997,113.290001,113.370003,870100,99.832024
"2017-06-23",113.209999,113.75,112.709999,112.809998,1294800,99.33886
"2017-06-26",112.830002,114.220001,112.559998,114.040001,1561800,100.421997
"2017-06-27",113.589996,114.720001,113.169998,113.720001,2038200,100.140213
"2017-06-28",114.389999,114.849998,113.110001,113.18,1122100,99.664696
"2017-06-29",112.580002,113.620003,112.110001,112.989998,1141400,99.497368
"2017-06-30",113.089996,114.07,112.739998,112.75,1008600,99.286057
"2017-07-03",113.129997,113.129997,112.029999,112.18,456800,98.784096
"2017-07-05",111.43,111.699997,110.68,111.139999,862200,98.591606
"2017-07-06",110.879997,111.290001,110.580002,110.919998,729300,98.396439
"2017-07-07",111.129997,111.160004,110.349998,110.529999,848200,98.050484
"2017-07-10",111.019997,111.379997,110.589996,110.769997,842500,98.263382
"2017-07-11",111.059998,111.139999,110.459999,110.870003,1136400,98.352104
"2017-07-12",111.900002,112.209999,111.330002,111.5,1146300,98.910957
"2017-07-13",111.440002,112.459999,110.980003,111.610001,968300,99.008553
"2017-07-14",112.370003,112.690002,111.839996,112.150002,792900,99.487579
"2017-07-17",112.220001,112.220001,111.599998,112.029999,998300,99.381119
"2017-07-18",112.330002,112.5,111.940002,112.199997,600600,99.531921
"2017-07-19",112.370003,112.940002,111.800003,112.940002,646400,100.188385
"2017-07-20",113.290001,114.07,112.93,114.059998,707700,101.181923
"2017-07-21",113.989998,114.93,113.339996,114.93,845900,101.953705
"2017-07-24",114.919998,114.949997,113.239998,113.330002,927500,100.534363
"2017-07-25",113.370003,113.370003,112.580002,112.760002,692100,100.028694
"2017-07-26",112.690002,113.339996,112.400002,113.330002,884900,100.534363
"2017-07-27",113.209999,113.209999,112.290001,113.080002,998900,100.312576
"2017-07-28",112.970001,113.720001,112.529999,113.040001,772800,100.2771
"2017-07-31",113.150002,113.589996,112.650002,113.010002,1652900,100.250481
"2017-08-01",113.010002,114.93,112.849998,114.489998,1319800,101.56337
"2017-08-02",114,115.080002,113.760002,115.040001,629600,102.051292
"2017-08-03",114.779999,116.269997,114.690002,116.029999,1207800,102.929489
"2017-08-04",116.290001,117.370003,115.300003,117.190002,999100,103.958534
"2017-08-07",117.190002,117.589996,116.639999,117.120003,955700,103.896423
"2017-08-08",117.029999,117.580002,116.82,117.489998,869200,104.224663
"2017-08-09",117.550003,117.550003,116.279999,116.730003,821700,103.550468
"2017-08-10",116.339996,116.400002,115.040001,116.059998,1347100,102.9561
"2017-08-11",116.199997,116.199997,115.239998,115.610001,518000,102.556923
"2017-08-14",115.650002,116.440002,115.32,116.43,1021500,103.284348
"2017-08-15",115.699997,116.949997,115.699997,116.800003,1133000,103.612564
"2017-08-16",116.889999,117.199997,116.589996,116.959999,566700,103.754478
"2017-08-17",117.080002,117.410004,115.739998,115.790001,720100,102.716583
"2017-08-18",115.629997,116.629997,115.339996,116.550003,848000,103.390793
"2017-08-21",116.769997,118.779999,116.650002,118.400002,1847400,105.031906
"2017-08-22",118.43,118.769997,117.900002,118.279999,1169200,104.925468
"2017-08-23",118.230003,118.690002,117.040001,118.629997,1078900,105.235939
"2017-08-24",118.449997,119.199997,118.260002,119.07,897300,105.626266
"2017-08-25",119.07,119.660004,119,119.029999,996800,105.59079
"2017-08-28",119.57,119.57,118.690002,119.209999,742700,105.750458
"2017-08-29",119.269997,119.459999,118.730003,118.779999,639700,105.369003
"2017-08-30",118.489998,118.669998,117.519997,117.75,645300,104.455299
"2017-08-31",117.970001,118.220001,117.730003,117.93,829300,104.614983
"2017-09-01",118.309998,118.559998,117.529999,117.940002,439300,104.623856
"2017-09-05",118.059998,118.32,117.309998,117.639999,848800,104.357719
"2017-09-06",117.870003,117.870003,116.720001,117.199997,776900,103.967407
"2017-09-07",117.400002,119.190002,116.75,118.970001,1000300,105.537552
"2017-09-08",118.949997,119.190002,118.440002,119.160004,568800,105.7061
"2017-09-11",118.959999,120.099998,118.800003,120.059998,956300,106.504471
"2017-09-12",119.900002,120.169998,117.589996,118.339996,960100,104.978683
"2017-09-13",118.059998,118.690002,117.980003,118.120003,1102300,104.783546
"2017-09-14",118.150002,119.419998,117.639999,119.089996,1360700,105.644012
"2017-09-15",119.669998,119.709999,118.849998,119.290001,1662300,105.821419
"2017-09-18",119.209999,119.419998,117.160004,117.660004,1258300,104.375465
"2017-09-19",117.75,118.169998,117.269997,117.580002,796300,104.304504
"2017-09-20",117.599998,118.110001,116.410004,116.580002,1408400,103.417389
"2017-09-21",116,116.860001,115.889999,115.910004,1248200,103.554085
"2017-09-22",116.379997,116.379997,115.720001,115.940002,1194700,103.580879
