"dates","AAP.Open","AAP.High","AAP.Low","AAP.Close","AAP.Volume","AAP.Adjusted"
"2014-09-04",138.300003,139.580002,137.949997,138.270004,439400,135.769318
"2014-09-05",138.009995,138.550003,137.050003,137.759995,532800,135.268539
"2014-09-08",137.470001,138.270004,136.020004,136.800003,401700,134.325882
"2014-09-09",136.389999,137.089996,135.550003,135.880005,354200,133.422562
"2014-09-10",136.070007,136.300003,134.559998,135.899994,402600,133.442123
"2014-09-11",135.009995,135.559998,133.580002,134.419998,554800,131.988937
"2014-09-12",134.759995,135.240005,133.25,133.860001,533400,131.439102
"2014-09-15",133.710007,134.759995,132.850006,133.990005,684000,131.566711
"2014-09-16",133.389999,136.470001,133.100006,135.419998,735600,132.970825
"2014-09-17",135.309998,136.160004,134.279999,134.369995,361200,131.998291
"2014-09-18",134.429993,134.5,133.309998,133.619995,511600,131.261566
"2014-09-19",133.729996,133.729996,131.380005,131.759995,989600,129.434418
"2014-09-22",131,131.139999,129.270004,130.899994,1155500,128.589539
"2014-09-23",130.699997,131.279999,129.089996,129.119995,595600,126.841011
"2014-09-24",129.509995,130.710007,129,130.619995,439400,128.314499
"2014-09-25",130.619995,130.919998,128.199997,128.199997,467700,125.937218
"2014-09-26",128.679993,130.369995,128.679993,130.100006,460400,127.80368
"2014-09-29",128.300003,130.940002,128.300003,130.639999,574900,128.334152
"2014-09-30",130.839996,131.089996,129.009995,130.300003,781300,128.000153
"2014-10-01",129.889999,131.440002,129.080002,130.520004,1017000,128.216248
"2014-10-02",130.199997,133.229996,130.029999,132.970001,944500,130.623047
"2014-10-03",133.759995,135.389999,132.210007,135.130005,806000,132.744858
"2014-10-06",136.339996,136.339996,134.259995,134.419998,614600,132.04744
"2014-10-07",134.339996,136.100006,133.380005,133.809998,773000,131.448212
"2014-10-08",134.240005,136.880005,133.740005,136.839996,904700,134.424744
"2014-10-09",135.720001,136.75,133.059998,133.990005,700600,131.625031
"2014-10-10",133.350006,134.880005,132.699997,132.809998,869400,130.465912
"2014-10-13",133.410004,134.199997,130.759995,130.880005,1283300,128.569916
"2014-10-14",131.350006,134.050003,130.800003,133.979996,684400,131.615189
"2014-10-15",131.759995,134.949997,130.139999,133.509995,1117700,131.153519
"2014-10-16",131.520004,134.149994,131.399994,132.429993,1085800,130.092529
"2014-10-17",133.839996,136.029999,132.690002,135.789993,719000,133.393265
"2014-10-20",135.5,139.850006,135.490005,139.570007,900600,137.106537
"2014-10-21",140.850006,142.080002,140.330002,141.020004,908300,138.53096
"2014-10-22",141.710007,142.199997,138.300003,138.779999,864000,136.33046
"2014-10-23",141.149994,143.610001,140.639999,140.779999,1624900,138.295135
"2014-10-24",141.25,142.130005,139.479996,142.039993,958300,139.532913
"2014-10-27",142.160004,144.520004,141.860001,144.460007,464800,141.910263
"2014-10-28",145,146.229996,143.75,145.779999,664300,143.206909
"2014-10-29",146.330002,146.330002,143.949997,145.029999,490800,142.470184
"2014-10-30",145,146,143.960007,145.710007,461400,143.138138
"2014-10-31",147.25,147.25,145.710007,146.960007,731400,144.366135
"2014-11-03",148.160004,149.300003,147.110001,147.759995,891500,145.151978
"2014-11-04",147.089996,148.75,147.089996,148.440002,1029200,145.820023
"2014-11-05",149.270004,149.839996,148.559998,149.369995,1416400,146.733551
"2014-11-06",138.5,147.5,137.169998,145.559998,3398600,142.990814
"2014-11-07",145.880005,146.570007,141.300003,141.850006,1321000,139.346313
"2014-11-10",142.229996,145.179993,141.800003,145.169998,1164700,142.607697
"2014-11-11",145,145.389999,144.229996,144.979996,524800,142.421021
"2014-11-12",144.710007,146.5,144.710007,146.270004,579800,143.688278
"2014-11-13",146.449997,147.270004,145.410004,146,519400,143.423065
"2014-11-14",146.800003,147.610001,144.350006,144.809998,563200,142.254059
"2014-11-17",145.210007,147.029999,145.210007,145.830002,557800,143.256012
"2014-11-18",145.440002,146.520004,145.440002,146.240005,736500,143.658798
"2014-11-19",146,146.149994,144.080002,144.740005,813100,142.185318
"2014-11-20",144.210007,146.25,144.080002,145.190002,485000,142.627365
"2014-11-21",146.059998,146.419998,145.440002,145.490005,522400,142.922058
"2014-11-24",145.740005,146.169998,144.119995,145.580002,585900,143.010483
"2014-11-25",146,146.440002,143.110001,145.449997,1001700,142.882767
"2014-11-26",145.860001,146.380005,144.75,145.710007,644000,143.138138
"2014-11-28",146,148.059998,145.669998,147.080002,683000,144.483994
"2014-12-01",146.410004,147.770004,146.130005,147.070007,1220300,144.474197
"2014-12-02",146.710007,148.869995,146.550003,148.479996,1022700,145.859283
"2014-12-03",148.440002,152.149994,148.360001,152.039993,1046300,149.35643
"2014-12-04",152.419998,153.529999,150.660004,153.25,800500,150.54512
"2014-12-05",154.210007,154.369995,152.380005,154.179993,909200,151.458664
"2014-12-08",154.889999,154.889999,152.889999,153.679993,817200,150.967529
"2014-12-09",152.009995,158.649994,152.009995,158.25,1242000,155.456833
"2014-12-10",158.160004,159.119995,156.809998,157.240005,658000,154.464661
"2014-12-11",157.339996,161.270004,157.339996,159.160004,807400,156.350784
"2014-12-12",158.919998,161.990005,158.919998,160.25,857500,157.421539
"2014-12-15",161.699997,163.360001,160.289993,161.009995,1343500,158.168121
"2014-12-16",161,161.259995,156.979996,157.009995,1159200,154.238693
"2014-12-17",157.279999,159.699997,155.869995,159.550003,497800,156.733856
"2014-12-18",161.050003,161.559998,159.289993,160.740005,505300,157.902863
"2014-12-19",160.710007,161.210007,159.009995,159.850006,1017900,157.028641
"2014-12-22",160.220001,160.660004,158.789993,159.440002,507300,156.625854
"2014-12-23",160.509995,162.520004,160.270004,161.190002,524900,158.40451
"2014-12-24",161.440002,162.399994,160.220001,160.229996,152400,157.461151
"2014-12-26",160.279999,161.25,159.860001,160,307500,157.235092
"2014-12-29",160.179993,162.130005,159.740005,161.220001,417700,158.434067
"2014-12-30",161.210007,162.080002,160,160.029999,340000,157.264618
"2014-12-31",160.639999,162.690002,159.259995,159.279999,468100,156.527557
"2015-01-02",160.850006,162.5,157.470001,158.559998,509800,155.820023
"2015-01-05",158.169998,158.990005,155.899994,156.470001,803600,153.766129
"2015-01-06",156.559998,157.289993,153.899994,156.360001,872300,153.65802
"2015-01-07",157.610001,160.610001,157.059998,159.720001,1326800,156.959991
"2015-01-08",163.360001,163.460007,161,161.119995,1025700,158.335754
"2015-01-09",159.949997,161.619995,158.389999,160.300003,912100,157.529968
"2015-01-12",160.130005,160.410004,158.220001,158.929993,756700,156.183655
"2015-01-13",159.619995,160.720001,152.330002,153.759995,824700,151.102982
"2015-01-14",151.899994,153.160004,149.380005,150.830002,719400,148.223572
"2015-01-15",151.169998,151.860001,147.830002,148.020004,926200,145.462173
"2015-01-16",148,150.199997,147.199997,150,776800,147.407928
"2015-01-20",150.039993,152.75,148.449997,152.660004,941800,150.021942
"2015-01-21",152.490005,154.089996,152.070007,153.350006,711200,150.700027
"2015-01-22",154.399994,157.619995,153.899994,156.539993,738800,153.8349
"2015-01-23",156.990005,158.050003,154.639999,155.779999,685500,153.088104
"2015-01-26",155.75,159.25,155.75,159.229996,614500,156.478439
"2015-01-27",158.089996,159.529999,156.869995,159.029999,540800,156.281876
"2015-01-28",159.490005,161.130005,158.520004,159.300003,1149800,156.547165
"2015-01-29",159.690002,160.979996,157.580002,160.259995,561300,157.490646
"2015-01-30",159.559998,160.979996,157.399994,159,830500,156.252441
"2015-02-02",159,159.470001,153.289993,155.970001,820100,153.274765
"2015-02-03",157.210007,157.350006,154.470001,157.070007,572600,154.355774
"2015-02-04",156.759995,157.270004,154.520004,156.470001,745000,153.766129
"2015-02-05",157.740005,160.660004,156.789993,160.160004,1294200,157.392319
"2015-02-06",160.399994,162.429993,160.220001,162,863800,159.200562
"2015-02-09",161.619995,161.759995,159.070007,160.740005,1064200,157.962326
"2015-02-10",160.820007,163.229996,160.789993,162.899994,684300,160.084961
"2015-02-11",163.5,165,161.539993,162.389999,1206300,159.583771
"2015-02-12",155,157.070007,150.949997,151.419998,4046100,148.803375
"2015-02-13",151.020004,151.830002,149.199997,150.160004,2116900,147.565201
"2015-02-17",149.910004,151.380005,148.860001,150.229996,1564300,147.633926
"2015-02-18",149.649994,153.600006,148.5,153.220001,1789200,150.572266
"2015-02-19",153.179993,154.949997,152.460007,153.270004,1149700,150.621414
"2015-02-20",152.639999,155.139999,151.820007,155.059998,928900,152.380508
"2015-02-23",155.589996,157.210007,154.710007,157.179993,853700,154.463852
"2015-02-24",157.350006,157.699997,155.300003,156.399994,643200,153.697311
"2015-02-25",156.5,156.570007,155.5,156.25,397300,153.549927
"2015-02-26",156.25,156.710007,155.229996,155.380005,493200,152.695023
"2015-02-27",155.740005,156.240005,154.630005,154.929993,718500,152.252731
"2015-03-02",154.710007,155.410004,153.929993,154.770004,909100,152.095535
"2015-03-03",155.389999,156.600006,153.5,154.470001,718100,151.800644
"2015-03-04",153.970001,153.970001,150.440002,150.830002,869800,148.223572
"2015-03-05",151.820007,153.229996,150.929993,152.520004,753200,149.884384
"2015-03-06",151.710007,152.960007,148.470001,149.070007,1711100,146.494003
"2015-03-09",149,149.509995,147.75,148.289993,839300,145.727448
"2015-03-10",146.800003,147.649994,145.100006,146.529999,1291400,143.997894
"2015-03-11",146.970001,147.720001,145.610001,147.330002,703900,144.784073
"2015-03-12",146.880005,150.229996,146.880005,149.320007,778500,146.73967
"2015-03-13",149.199997,150.399994,146.580002,149.610001,674600,147.024673
"2015-03-16",149.960007,151.229996,149.490005,151.119995,679900,148.508545
"2015-03-17",151.020004,151.690002,149.830002,150,531900,147.407928
"2015-03-18",149.559998,149.710007,147.009995,149.029999,715600,146.51329
"2015-03-19",149.059998,149.419998,147.419998,149.190002,912500,146.670609
"2015-03-20",149.399994,152.289993,148.479996,151.910004,1563000,149.344666
"2015-03-23",151.059998,152.220001,149.490005,149.509995,1037000,146.985229
"2015-03-24",148.899994,151.910004,148.149994,151.009995,688500,148.459885
"2015-03-25",150.869995,152.179993,148.619995,148.729996,714700,146.218369
"2015-03-26",147.630005,150.330002,146.699997,149.410004,828200,146.886871
"2015-03-27",149.669998,152.130005,149.350006,151.389999,858800,148.83342
"2015-03-30",152.289993,153.270004,151.199997,152.080002,608200,149.51181
"2015-03-31",151.800003,152.570007,149.479996,149.690002,887500,147.16214
"2015-04-01",147.779999,148.850006,143.449997,143.75,2423300,141.322495
"2015-04-02",143.949997,145.649994,143.020004,143.979996,1530000,141.548553
"2015-04-06",143.770004,147.259995,143.339996,145.729996,1150900,143.269028
"2015-04-07",146.050003,147.100006,145.789993,146.710007,797000,144.232483
"2015-04-08",146.960007,148.839996,146.360001,148.809998,770700,146.296982
"2015-04-09",148.309998,149.229996,146.990005,148.050003,646900,145.54985
"2015-04-10",148.669998,150.529999,147.570007,150.199997,587900,147.663528
"2015-04-13",149.970001,150.75,148.919998,149.179993,376600,146.660721
"2015-04-14",148.770004,150.190002,147.630005,149.050003,731700,146.532928
"2015-04-15",149.449997,150.399994,148.559998,149.580002,578300,147.05397
"2015-04-16",149.130005,151.309998,148.320007,150,716400,147.466888
"2015-04-17",149.009995,149.800003,147.929993,149.800003,795600,147.270264
"2015-04-20",149.830002,152.529999,149.830002,152.399994,890000,149.82637
"2015-04-21",153.279999,154.660004,152.179993,152.399994,898800,149.82637
"2015-04-22",152.229996,152.610001,150.5,151.509995,1189000,148.95137
"2015-04-23",153.649994,153.979996,146.539993,146.690002,1864300,144.212814
"2015-04-24",144.820007,148.740005,143.199997,148.610001,1441600,146.100372
"2015-04-27",148.990005,148.990005,144.539993,144.990005,905700,142.541519
"2015-04-28",145,145.229996,143,144.5,794300,142.059799
"2015-04-29",144.5,145.179993,143.509995,144.660004,707900,142.217087
"2015-04-30",144.429993,145.210007,142.899994,143,1269200,140.585129
"2015-05-01",143.089996,145.460007,142.630005,145.339996,596300,142.88559
"2015-05-04",145.25,146.149994,144.949997,145.449997,675100,142.993759
"2015-05-05",145.449997,145.729996,143.419998,143.990005,680100,141.558411
"2015-05-06",144.320007,144.839996,143,144.089996,591700,141.656708
"2015-05-07",144.389999,145.839996,143.889999,144.529999,782500,142.089279
"2015-05-08",145.460007,147,144.369995,144.759995,579700,142.315414
"2015-05-11",144.979996,146.449997,144.100006,145.509995,348200,143.052689
"2015-05-12",144.740005,147.169998,144.100006,147.130005,806600,144.645432
"2015-05-13",147,149.490005,146.630005,149.380005,1286100,146.857391
"2015-05-14",150,151.220001,148.75,149.860001,979900,147.329285
"2015-05-15",149.570007,151.839996,149.520004,151.619995,840100,149.05957
"2015-05-18",150.990005,153.130005,150.850006,151.880005,2099300,149.315186
"2015-05-19",152.649994,154.839996,151.979996,152.940002,1096300,150.357269
"2015-05-20",152.759995,153.970001,149.899994,149.899994,1580900,147.368607
"2015-05-21",144.190002,160.899994,143,157.5,4243700,154.840256
"2015-05-22",157.419998,161.550003,156.729996,160.199997,2201000,157.494675
"2015-05-26",160.070007,160.820007,157.440002,158,1120900,155.331818
"2015-05-27",158.289993,158.800003,156.509995,157.220001,870800,154.564987
"2015-05-28",157.25,158.050003,155.630005,156.350006,643600,153.709747
"2015-05-29",155.309998,155.690002,153.190002,153.220001,1032700,150.632523
"2015-06-01",154.279999,154.889999,152.710007,153.320007,764100,150.730865
"2015-06-02",153.259995,155.419998,152.199997,155.360001,976700,152.73642
"2015-06-03",155.720001,156.830002,154.809998,156.529999,997600,153.886597
"2015-06-04",155.729996,157.100006,155.539993,156.600006,579900,153.955444
"2015-06-05",156.270004,157.860001,156.029999,157.389999,672600,154.732086
"2015-06-08",157.25,157.850006,156.589996,157.309998,924500,154.653442
"2015-06-09",156.399994,158.539993,156.25,157.419998,1012200,154.761612
"2015-06-10",158.550003,160.649994,157.539993,160.270004,1169100,157.563492
"2015-06-11",160.309998,161.080002,159.679993,160.529999,462400,157.819107
"2015-06-12",160.289993,161.649994,159.979996,161.210007,438500,158.48761
"2015-06-15",160.119995,160.679993,158.119995,158.320007,600800,155.646439
"2015-06-16",158.410004,159.589996,157.869995,159.050003,524100,156.364105
"2015-06-17",159.119995,160.669998,157.649994,158.990005,688600,156.36409
"2015-06-18",159.669998,160.779999,159.130005,160.25,470700,157.603256
"2015-06-19",159.639999,161.940002,159.490005,160.5,649200,157.849152
"2015-06-22",161.020004,163.509995,160.330002,163.259995,879700,160.563553
"2015-06-23",163.710007,165,163.039993,163.889999,560300,161.183136
"2015-06-24",164,164.720001,162.699997,163.419998,491200,160.720963
"2015-06-25",163.460007,164.589996,162.970001,164.199997,653000,161.488007
"2015-06-26",164.979996,165.160004,163.479996,164.279999,858600,161.566727
"2015-06-29",163.080002,163.080002,158.809998,158.929993,515500,156.30513
"2015-06-30",160.410004,160.729996,158.029999,159.289993,789600,156.659119
"2015-07-01",160.589996,162.850006,160.309998,162.649994,675400,159.963638
"2015-07-02",163.580002,164.300003,161.179993,162.110001,414400,159.432571
"2015-07-06",161.369995,164.419998,161.220001,163.419998,618200,160.720963
"2015-07-07",164.740005,165.199997,161.679993,163.529999,1345100,160.829086
"2015-07-08",162.630005,163.820007,159.119995,159.990005,14312400,157.34758
"2015-07-09",161.289993,162.660004,160.690002,162.070007,1908300,159.393204
"2015-07-10",163.949997,164.979996,162.960007,164.110001,506000,161.399551
"2015-07-13",165.050003,169.330002,164.979996,169.309998,1609200,166.513596
"2015-07-14",169.389999,169.899994,167.059998,167.210007,829200,164.448318
"2015-07-15",167.210007,169.130005,166.460007,168.470001,644700,165.6875
"2015-07-16",168.910004,169.820007,168.270004,169.360001,572400,166.56282
"2015-07-17",169.070007,169.869995,168.059998,169.699997,522700,166.897171
"2015-07-20",169.699997,170,168.240005,168.690002,480600,165.903885
"2015-07-21",168.539993,168.929993,166.550003,167.529999,525700,164.763062
"2015-07-22",167.479996,169.839996,166.839996,168.220001,1013000,165.44162
"2015-07-23",169.050003,171.089996,168.25,168.389999,589400,165.608795
"2015-07-24",168.660004,170.059998,167.800003,168.309998,529500,165.530106
"2015-07-27",167.529999,169.179993,166.5,168.339996,586400,165.559631
"2015-07-28",169.080002,170.740005,167.690002,170.300003,411100,167.487289
"2015-07-29",170.649994,173.610001,169.880005,173.059998,838000,170.201675
"2015-07-30",172.979996,173.679993,170.910004,172.539993,509700,169.690247
"2015-07-31",173.440002,175,172.059998,174.210007,644400,171.332733
"2015-08-03",174.929993,175.110001,172.220001,173.809998,472300,170.939316
"2015-08-04",174.300003,176.100006,173.699997,175.100006,474700,172.208023
"2015-08-05",175.520004,177.220001,174.089996,175.270004,810400,172.375198
"2015-08-06",175.589996,175.779999,171.360001,172.740005,596800,169.886963
"2015-08-07",172.759995,174.029999,171.539993,173.75,534500,170.88028
"2015-08-10",174.869995,175.320007,172.919998,173.660004,937500,170.791809
"2015-08-11",172.740005,173.729996,171.559998,171.919998,2067300,169.080521
"2015-08-12",170.690002,172.580002,169.399994,172,2965500,169.15921
"2015-08-13",173.899994,192.270004,173,187.789993,3745800,184.688416
"2015-08-14",188.490005,190.139999,186.759995,187.029999,1252700,183.940948
"2015-08-17",187.240005,188.059998,183.119995,184.690002,1580600,181.639648
"2015-08-18",186.220001,186.270004,183.589996,185.770004,1508100,182.701797
"2015-08-19",185.279999,188.5,184.389999,187.839996,912100,184.73764
"2015-08-20",187.479996,187.649994,184.369995,184.449997,591500,181.403564
"2015-08-21",182.130005,183.929993,177.229996,177.539993,1392500,174.607712
"2015-08-24",173.259995,178.699997,151.300003,173.75,1459800,170.88028
"2015-08-25",177.490005,179.130005,171.139999,171.220001,1044000,168.39209
"2015-08-26",173.940002,174.470001,169.130005,171.460007,2015800,168.628067
"2015-08-27",172.809998,176.300003,172.25,176.229996,1591600,173.319336
"2015-08-28",175.5,176.830002,174.660004,176.479996,641800,173.565216
"2015-08-31",175.910004,176.990005,174.300003,175.25,950000,172.355499
"2015-09-01",172.529999,173.919998,171.470001,172.619995,802800,169.768982
"2015-09-02",173.720001,176.110001,172.770004,175.25,444300,172.355499
"2015-09-03",175.169998,177.039993,172.699997,173.240005,728200,170.378723
"2015-09-04",171.820007,173.410004,170.960007,172.130005,687700,169.287094
"2015-09-08",174.729996,176.330002,171.899994,175.320007,618200,172.424362
"2015-09-09",176.100006,178.399994,174.350006,174.919998,1024600,172.030975
"2015-09-10",174.389999,176.699997,173.100006,174.880005,885300,171.991638
"2015-09-11",173.710007,175.449997,172.800003,174.839996,1123600,171.952286
"2015-09-14",175.100006,176.039993,173.479996,175,556400,172.109634
"2015-09-15",175.029999,177.839996,173.350006,176.850006,822500,173.929062
"2015-09-16",175.919998,178.990005,175.410004,178.589996,600900,175.699997
"2015-09-17",178.389999,181.029999,177.529999,178.279999,768200,175.394989
"2015-09-18",176.399994,177.589996,173.300003,173.699997,922400,170.889099
"2015-09-21",174.320007,175.649994,173.039993,174.75,453300,171.922089
"2015-09-22",173.679993,175,172.539993,174.440002,662300,171.617142
"2015-09-23",174.360001,176.080002,173.960007,175.869995,315700,173.024002
"2015-09-24",175.190002,175.190002,173.619995,174.800003,427200,171.971298
"2015-09-25",175.839996,178.759995,175.600006,176.839996,481300,173.978302
"2015-09-28",176.529999,177.770004,171.279999,171.399994,1023300,168.626282
"2015-09-29",171.270004,172.309998,169.399994,170.529999,904300,167.770432
"2015-09-30",183.490005,192.5,183.479996,189.529999,4119700,186.462952
"2015-10-01",190.279999,192.639999,188.100006,192.039993,1587000,188.932297
"2015-10-02",189.809998,192.020004,188.029999,191.690002,1279700,188.587982
"2015-10-05",193.559998,194.610001,189.419998,191.169998,887600,188.076355
"2015-10-06",191.339996,192.440002,189.399994,191.100006,543400,188.007523
"2015-10-07",191.399994,192.179993,188.910004,190.350006,990200,187.269669
"2015-10-08",190.399994,191.149994,186.460007,187.350006,986100,184.318237
"2015-10-09",186.880005,189.910004,186.130005,189.520004,785600,186.453125
"2015-10-12",189.75,192.460007,188.899994,191.279999,941700,188.184631
"2015-10-13",190.850006,191.850006,189.649994,190.850006,502800,187.761581
"2015-10-14",190.449997,191,185.160004,187.070007,849000,184.042755
"2015-10-15",188.070007,190.869995,187.630005,190.550003,607800,187.466431
"2015-10-16",191.839996,191.940002,189.809998,190.800003,627400,187.712387
"2015-10-19",190.779999,192.029999,189.789993,191.399994,726400,188.302704
"2015-10-20",191.779999,194.309998,191.5,193.589996,774300,190.457245
"2015-10-21",194.5,196.089996,191.75,192.149994,561200,189.040527
"2015-10-22",192.889999,193.899994,191.279999,191.869995,705200,188.765076
"2015-10-23",193.710007,193.789993,189,191.940002,571700,188.833984
"2015-10-26",192.820007,194.190002,191.889999,192.449997,500100,189.335693
"2015-10-27",192.25,193.889999,191.380005,193.270004,416600,190.142395
"2015-10-28",194.009995,194.669998,192.300003,194.279999,384600,191.136093
"2015-10-29",194.639999,198.570007,194.399994,197.479996,727700,194.284271
"2015-10-30",197.660004,199.389999,196.509995,198.429993,732000,195.218857
"2015-11-02",199.139999,201.169998,197.979996,200.380005,728500,197.137344
"2015-11-03",200.149994,200.639999,196.639999,198.699997,674100,195.484558
"2015-11-04",198.770004,199.789993,196.800003,199.339996,692600,196.114227
"2015-11-05",199.960007,201.210007,198.160004,200.339996,711300,197.098007
"2015-11-06",201.240005,201.240005,197.070007,198.720001,684100,195.504211
"2015-11-09",198.710007,198.880005,193.759995,194.899994,865200,191.746017
"2015-11-10",193.770004,196.119995,193.770004,194.110001,1379300,190.968811
"2015-11-11",194.369995,196.070007,193.380005,194.669998,1313000,191.519791
"2015-11-12",173.75,177,164.229996,164.639999,6955600,161.975723
"2015-11-13",163.309998,165.330002,161.190002,161.619995,3092700,159.004562
"2015-11-16",161,164.539993,159.690002,164.220001,1494100,161.562515
"2015-11-17",165.089996,167.220001,162.529999,164.089996,1171000,161.434601
"2015-11-18",164.369995,164.669998,162.600006,164.440002,784800,161.778961
"2015-11-19",164.190002,165.270004,162.220001,162.369995,684200,159.742416
"2015-11-20",162.860001,165.100006,162.550003,162.820007,733400,160.185196
"2015-11-23",162.679993,164.5,161.5,162.619995,895900,159.988388
"2015-11-24",160.820007,163.860001,160.820007,163.190002,754500,160.549225
"2015-11-25",164,167.070007,163.649994,164.300003,919300,161.641235
"2015-11-27",164.880005,164.880005,162.830002,164.839996,293400,162.17244
"2015-11-30",164.690002,164.75,162.610001,162.729996,1329300,160.096634
"2015-12-01",162.990005,163.979996,161.169998,162.339996,953000,159.712921
"2015-12-02",162.210007,163.220001,157.089996,157.929993,1331800,155.374313
"2015-12-03",158.100006,159.229996,153.25,154.779999,1320500,152.275284
"2015-12-04",155.059998,156.330002,154.179993,155.830002,996300,153.308273
"2015-12-07",155.679993,156.899994,150.619995,151.220001,1358500,148.772858
"2015-12-08",150.610001,153.080002,149,149.880005,1485300,147.454559
"2015-12-09",149.75,156.259995,149.649994,153.210007,1699900,150.730713
"2015-12-10",153.169998,154.229996,150.330002,151.759995,1027200,149.304153
"2015-12-11",149.220001,150.830002,147.789993,148.850006,1012900,146.441238
"2015-12-14",148.729996,150.350006,145.889999,147.610001,986500,145.221298
"2015-12-15",148.350006,164.25,144.729996,156.169998,5660300,153.642761
"2015-12-16",159,162,157.009995,160.820007,2638900,158.217514
"2015-12-17",161.130005,161.899994,153,153.070007,1732900,150.592941
"2015-12-18",151.199997,153.270004,149.410004,149.570007,2221600,147.149582
"2015-12-21",150.809998,151.490005,148.25,149.649994,1131500,147.228287
"2015-12-22",150.110001,150.490005,147.279999,147.830002,869300,145.496078
"2015-12-23",148.429993,150.050003,146.559998,149.059998,1426300,146.70668
"2015-12-24",148.279999,150.320007,148.270004,149.130005,381700,146.775589
"2015-12-28",148.440002,150.919998,148.139999,150.550003,710600,148.173141
"2015-12-29",151.729996,153,151.289993,152.199997,572800,149.797073
"2015-12-30",152.199997,153.070007,151.179993,151.399994,453900,149.009705
"2015-12-31",151.259995,151.940002,150.449997,150.509995,766700,148.133743
"2016-01-04",149.25,154.479996,147.509995,152.240005,1935300,149.836487
"2016-01-05",152.350006,153.789993,149.889999,151.199997,1127700,148.812866
"2016-01-06",149.679993,150.050003,145.779999,147.199997,1048400,144.876022
"2016-01-07",144.800003,149.460007,143.130005,148.830002,1343700,146.480301
"2016-01-08",149.029999,149.440002,144.869995,145.559998,1030400,143.261917
"2016-01-11",146.130005,148.119995,145.059998,147.050003,1114400,144.728409
"2016-01-12",147.520004,148.970001,145.740005,148.070007,1045400,145.732285
"2016-01-13",148.339996,148.889999,141.759995,142.160004,1336000,139.915588
"2016-01-14",142.179993,143,139.160004,141.320007,1121200,139.088867
"2016-01-15",138.029999,144.710007,137.660004,144.289993,1333100,142.012009
"2016-01-19",145.089996,146.440002,142.899994,144.619995,1184000,142.336731
"2016-01-20",142.580002,145.110001,139.410004,143.389999,616700,141.126175
"2016-01-21",143.240005,146.389999,142.270004,143.800003,706800,141.529709
"2016-01-22",144.940002,145.850006,142.589996,144.429993,990400,142.149765
"2016-01-25",144.990005,146.330002,143.240005,144.720001,853700,142.435196
"2016-01-26",145.440002,152.710007,144.759995,151.470001,1156100,149.078598
"2016-01-27",151.149994,154.059998,150.179993,151.520004,987900,149.127823
"2016-01-28",152.960007,153.699997,145.669998,148.559998,1001800,146.214569
"2016-01-29",149.869995,152.229996,148.179993,152.050003,1255600,149.649475
"2016-02-01",151.699997,156.339996,150.679993,154.889999,862800,152.44458
"2016-02-02",154.380005,154.940002,150.669998,151.860001,713100,149.462479
"2016-02-03",151.580002,152.949997,146.020004,147.940002,1513600,145.60437
"2016-02-04",147.460007,148.440002,145.479996,147.850006,1573500,145.515732
"2016-02-05",147.539993,147.960007,143.440002,143.940002,1284200,141.667496
"2016-02-08",142.770004,143.100006,136.059998,141.449997,2109900,139.216782
"2016-02-09",141.149994,143.639999,139.130005,141.5,1239800,139.266006
"2016-02-10",141.130005,143.5,138.410004,138.570007,2203700,136.382294
"2016-02-11",137.039993,142.770004,131.589996,138.410004,2575700,136.224808
"2016-02-12",139.539993,141.399994,137.190002,140.770004,974800,138.547516
"2016-02-16",142.039993,148.970001,141.179993,146,1315400,143.694977
"2016-02-17",147.169998,149.009995,142.990005,143.410004,1471100,141.145874
"2016-02-18",142.350006,144.839996,140.559998,143.320007,1068000,141.057281
"2016-02-19",143.520004,145.089996,141.350006,143.630005,948700,141.362396
"2016-02-22",145.25,148.470001,145.029999,147.869995,904000,145.535477
"2016-02-23",148.440002,151.339996,147.369995,147.550003,698300,145.22049
"2016-02-24",147.339996,150.619995,145.470001,150.419998,624900,148.045197
"2016-02-25",150.800003,151.490005,147.050003,150.080002,639900,147.710587
"2016-02-26",150.600006,151.380005,148.410004,150.050003,589500,147.681061
"2016-02-29",150,151.059998,148.380005,148.440002,856100,146.096451
"2016-03-01",149.919998,153.539993,149.289993,153.350006,622100,150.928925
"2016-03-02",152.440002,153.820007,151.320007,152.169998,659200,149.767548
"2016-03-03",151.339996,154.199997,149.869995,153.880005,785300,151.450562
"2016-03-04",154.070007,154.270004,151.169998,152.369995,724900,149.964401
"2016-03-07",151.369995,152.869995,150.380005,151.520004,481400,149.127823
"2016-03-08",150.589996,152.649994,149.169998,149.679993,1016200,147.316849
"2016-03-09",150.979996,154.089996,149.75,153.770004,627800,151.342285
"2016-03-10",153.800003,156.289993,153.539993,156.149994,765200,153.684708
"2016-03-11",156.839996,159.160004,155.970001,158.570007,963400,156.066513
"2016-03-14",157.529999,160.139999,157.350006,159.339996,665800,156.824356
"2016-03-15",158.330002,160.119995,157.350006,158.580002,830000,156.076401
"2016-03-16",158.460007,160.160004,157.020004,158.960007,486800,156.509598
"2016-03-17",157.779999,158.839996,156.300003,157.940002,580300,155.505325
"2016-03-18",158.270004,158.5,156.660004,157.470001,854200,155.042572
"2016-03-21",157.479996,158.75,157.380005,158.610001,389400,156.164978
"2016-03-22",157.979996,159.270004,157.470001,158.190002,404200,155.751434
