"dates","COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted"
"2017-08-23",158.619995,159.440002,157.779999,159.369995,1731400,150.169998
"2017-08-24",160,160.660004,151.089996,151.330002,10301700,142.59407
"2017-08-25",152.369995,152.940002,150.059998,152.449997,5703500,143.649445
"2017-08-28",151.899994,153.279999,151.199997,152.550003,3776400,143.743698
"2017-08-29",152.380005,153.990005,151.460007,153.559998,2446200,144.695419
"2017-08-30",153.710007,154.740005,152.880005,154.440002,2493500,145.524582
"2017-08-31",156.220001,157.259995,153.949997,156.740005,4567700,147.691849
"2017-09-01",157.589996,158.550003,157.199997,158.240005,2833500,149.105225
"2017-09-05",157.960007,159.720001,157.470001,159.139999,3413000,149.953262
"2017-09-06",159.190002,159.940002,158.089996,158.860001,2873700,149.689453
"2017-09-07",158.970001,159.600006,157.570007,159.279999,2479300,150.08519
"2017-09-08",158.369995,158.5,155.029999,157.309998,3364600,148.228882
"2017-09-11",157.889999,158,157.059998,157.360001,2442500,148.276031
"2017-09-12",157.669998,160.649994,157.449997,160.039993,2988400,150.801285
"2017-09-13",160.139999,163.949997,160.009995,162.990005,4202000,153.581009
"2017-09-14",162.679993,162.679993,161.639999,162.369995,2493300,152.996796
"2017-09-15",162.240005,162.669998,161.699997,162.300003,3757800,152.930847
"2017-09-18",162.179993,163.460007,160.759995,160.910004,2047100,151.621078
"2017-09-19",160.960007,161.660004,159.949997,161.559998,1790800,152.233566
"2017-09-20",161.509995,163.039993,161.259995,162.850006,2432300,153.449112
"2017-09-21",162.929993,162.929993,160.399994,161.479996,1738800,152.158203
"2017-09-22",160.899994,162,160.369995,161.289993,1535900,151.979111
"2017-09-25",160.830002,162.699997,160.520004,162.330002,1799600,152.959091
"2017-09-26",162.710007,164.729996,162.589996,164.070007,2370400,154.598709
"2017-09-27",164.490005,165.320007,163.380005,164.419998,2053100,154.928421
"2017-09-28",164.470001,164.949997,163.539993,163.899994,1730200,154.438507
"2017-09-29",163.899994,165.070007,163.759995,164.289993,1852300,154.805939
"2017-10-02",164.919998,166.419998,164.289993,165.889999,2267100,156.313583
"2017-10-03",166.320007,167.289993,165.029999,165.080002,2839400,155.550385
"2017-10-04",165.229996,165.929993,164.690002,165.210007,1918600,155.672867
"2017-10-05",165.860001,167.119995,165.25,167.070007,4715400,157.425507
"2017-10-06",159,159.460007,156.539993,157.089996,18001200,148.021561
"2017-10-09",157.009995,157.75,154.110001,154.610001,7028800,145.684769
"2017-10-10",155.669998,157.360001,155.080002,156.869995,5420200,147.814301
"2017-10-11",157.300003,158.960007,157.059998,157.869995,3859300,148.756592
"2017-10-12",157.869995,157.990005,156.360001,157.220001,3596300,148.144104
"2017-10-13",157.419998,160.080002,157.089996,159.850006,3634500,150.622284
"2017-10-16",159.380005,159.800003,158.320007,158.809998,2453700,149.642319
"2017-10-17",159,159.270004,157.570007,158.380005,2426800,149.237152
"2017-10-18",158.839996,158.839996,157.309998,157.550003,3011300,148.455002
"2017-10-19",157.139999,158.759995,157,158.460007,2981700,149.312546
"2017-10-20",158.970001,161.009995,158.509995,160.770004,3993200,151.489197
"2017-10-23",160.850006,162.389999,160.580002,162.039993,2811200,152.685837
"2017-10-24",161.160004,162.889999,161,162.289993,3040700,152.921402
"2017-10-25",161,163,160.580002,162.179993,3603900,152.817749
"2017-10-26",162.460007,163.550003,160.789993,162.460007,3038900,153.081635
"2017-10-27",160.800003,162.679993,160.699997,162.380005,3399900,153.00621
"2017-10-30",161.990005,162,159.470001,160.229996,2550700,150.980347
"2017-10-31",159.839996,161.270004,159.720001,161.080002,2513600,151.781281
"2017-11-01",161.970001,163.289993,161.289993,162.690002,2129400,153.29834
"2017-11-02",163.729996,165.550003,162.610001,164.949997,3255700,155.427856
"2017-11-03",164.160004,167.070007,163.779999,166.440002,3112500,156.831833
"2017-11-06",165.800003,166.589996,164.979996,165.050003,1917300,155.522095
"2017-11-07",165.199997,166.5,164.600006,166.279999,1944200,156.681091
"2017-11-08",166.630005,169.190002,166.020004,169.050003,3494300,159.291199
"2017-11-09",167.479996,169.309998,167.050003,169.110001,2094000,159.347702
"2017-11-10",168.440002,171.380005,168.080002,171.360001,2673100,161.467834
"2017-11-13",171,173.089996,170.649994,171.460007,4093300,161.562073
"2017-11-14",170.820007,171.830002,169.770004,171.440002,1774300,161.543198
"2017-11-15",169.300003,170.729996,167.059998,169,2439900,159.24408
"2017-11-16",170.229996,171.339996,169.160004,170.979996,2342700,161.587845
"2017-11-17",171,172.199997,170.649994,170.979996,2100600,161.587845
"2017-11-20",171.110001,172.529999,170.850006,172.279999,1955000,162.816452
"2017-11-21",172.960007,174.190002,172.550003,173.419998,2360200,163.893799
"2017-11-22",173.839996,174,171.100006,172.479996,1950100,163.005463
"2017-11-24",172.380005,173.160004,171.5,171.619995,789400,162.192673
"2017-11-27",172.25,173.059998,171.119995,172.610001,2346700,163.128296
"2017-11-28",173.320007,174.179993,172.550003,173.649994,2728400,164.111176
"2017-11-29",174,177.740005,173.550003,177.529999,4683000,167.77803
"2017-11-30",180.429993,184.899994,180.220001,184.429993,7716600,174.299011
"2017-12-01",183.259995,185.179993,181.130005,185.130005,4034400,174.960571
"2017-12-04",187.220001,189.880005,186.559998,189.559998,5774200,179.147217
"2017-12-05",189.669998,191.220001,186.850006,187.820007,3182800,177.502777
"2017-12-06",187.619995,187.979996,185.509995,187.220001,3569200,176.935745
"2017-12-07",186.509995,187.800003,185.559998,186.199997,2240800,175.971817
"2017-12-08",186.789993,188.529999,185.949997,188.070007,1772500,177.73909
"2017-12-11",188.210007,188.899994,187.039993,188.860001,1964100,178.485672
"2017-12-12",186.960007,189.119995,186.800003,188.300003,3365700,177.956451
"2017-12-13",188.529999,190.119995,187.800003,188.279999,3062900,177.937531
"2017-12-14",188.580002,189.740005,186.169998,186.529999,3743200,176.283661
"2017-12-15",193.410004,195.350006,192,192.729996,8452900,182.143082
"2017-12-18",192.630005,194.350006,191.899994,192.309998,3492300,181.746155
"2017-12-19",192.910004,193,187,188.330002,3959900,177.984756
"2017-12-20",189.039993,189.259995,185.399994,187.509995,3894400,177.209808
"2017-12-21",188,188.399994,186.580002,186.800003,1908100,176.538834
"2017-12-22",187.270004,187.479996,185.970001,186.630005,1078300,176.378174
"2017-12-26",186.190002,187.339996,186.119995,186.550003,1120000,176.302582
"2017-12-27",186.850006,187.059998,185.800003,186.300003,1175200,176.066284
"2017-12-28",186.570007,187.020004,186.190002,186.619995,1017000,176.368713
"2017-12-29",186.460007,187.600006,185.929993,186.119995,2028000,175.896179
