"dates","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2016-03-14",88.529999,89.129997,88.019997,88.870003,4407400,86.151962
"2016-03-15",88.360001,89.699997,88.199997,89.360001,4468800,86.626976
"2016-03-16",89.220001,90.32,89.019997,90.010002,3005000,87.25708
"2016-03-17",89.919998,91.660004,89.660004,91.410004,4568900,88.614273
"2016-03-18",92.010002,92.440002,91.449997,92.309998,5972900,89.48674
"2016-03-21",91.860001,92.629997,91.559998,92.349998,3176900,89.525528
"2016-03-22",91.68,92.209999,91.540001,91.760002,3541300,88.953583
"2016-03-23",91.879997,92.650002,91.639999,92.129997,2816100,89.312241
"2016-03-24",91.300003,91.970001,91.300003,91.910004,2618700,89.098999
"2016-03-28",92.18,92.300003,91.18,91.239998,2304300,88.449463
"2016-03-29",91.220001,93.040001,91.099998,92.779999,3326300,89.94236
"2016-03-30",93.550003,94.169998,93.300003,93.809998,3477900,90.94088
"2016-03-31",93.68,94.940002,93.519997,94.5,5647100,91.609787
"2016-04-01",93.650002,96.110001,93.5,95.870003,5276900,92.937859
"2016-04-04",96.010002,96.099998,94.459999,95.050003,4449900,92.14296
"2016-04-05",94.099998,95.410004,93.889999,94.349998,5378300,91.464355
"2016-04-06",94.199997,94.839996,93.839996,94.75,3334200,92.037468
"2016-04-07",94.169998,94.260002,93.040001,93.510002,3046500,90.83297
"2016-04-08",94.089996,94.660004,93.419998,93.790001,2564000,91.104935
"2016-04-11",93.919998,94.68,93.389999,93.470001,3858200,90.794113
"2016-04-12",93.760002,93.989998,93.139999,93.860001,2673700,91.172943
"2016-04-13",94.5,95.75,94.389999,95.75,3698600,93.008835
"2016-04-14",95.720001,96.769997,95.410004,96.169998,3292200,93.416824
"2016-04-15",96.25,97.309998,96.139999,96.68,4127600,93.912224
"2016-04-18",96.639999,97.790001,96.599998,97.669998,3079700,94.873856
"2016-04-19",98,98.160004,96.349998,97.239998,3635900,94.456184
"2016-04-20",97.660004,98.400002,97.050003,97.900002,3627300,95.097313
"2016-04-21",97.949997,98.089996,97.349998,97.540001,2913600,94.747589
"2016-04-22",96.389999,98.489998,96.389999,97.449997,7176300,94.660179
"2016-04-25",96.790001,97.32,96.540001,96.980003,3276100,94.203629
"2016-04-26",97.160004,97.610001,96.730003,97.269997,2929200,94.485313
"2016-04-27",97.239998,98.610001,96.550003,98.379997,5211900,95.563553
"2016-04-28",97.940002,100,96.730003,97.18,6261400,94.397911
"2016-04-29",96.830002,97.660004,96.080002,96.989998,5338500,94.213341
"2016-05-02",97.150002,97.940002,96.489998,97.769997,3813100,94.971001
"2016-05-03",97.010002,97.540001,95.919998,96.449997,3362100,93.688797
"2016-05-04",95.720001,96.389999,95.230003,96.25,3187500,93.49453
"2016-05-05",96.339996,96.830002,95.959999,96.190002,2848600,93.436249
"2016-05-06",95.800003,96.760002,95.650002,96.68,2042700,93.912224
"2016-05-09",96.809998,97.25,96.5,96.720001,1972600,93.951073
"2016-05-10",96.779999,97.699997,96.690002,97.639999,1903500,94.844727
"2016-05-11",97.639999,97.839996,96.360001,96.410004,2540600,93.649933
"2016-05-12",96.739998,96.82,95.239998,95.849998,4216800,93.10598
"2016-05-13",95.589996,96.279999,95.139999,95.360001,3371600,92.629997
"2016-05-16",95.599998,96.519997,95.449997,96.150002,2273600,93.397392
"2016-05-17",95.980003,96.290001,95.260002,95.599998,3463300,92.863144
"2016-05-18",95.330002,96.169998,94.870003,95.629997,2469900,92.892273
"2016-05-19",95.139999,95.5,94.080002,94.699997,2268900,91.988907
"2016-05-20",95.169998,95.889999,95.029999,95.470001,2446700,92.736855
"2016-05-23",95.510002,95.730003,94.989998,95.080002,2231800,92.358025
"2016-05-24",95.529999,96.739998,95.330002,96.480003,2446500,93.717934
"2016-05-25",96.779999,96.900002,96.139999,96.449997,2689500,93.688797
"2016-05-26",96.540001,96.730003,96.07,96.379997,1738300,93.620789
"2016-05-27",96.529999,97.18,96.379997,97.18,2724300,94.397911
"2016-05-31",97.18,97.199997,95.599998,95.900002,4028800,93.154541
"2016-06-01",95.900002,96.540001,95.25,96.410004,2677500,93.649933
"2016-06-02",96.269997,96.879997,96.010002,96.879997,2662100,94.106483
"2016-06-03",96.209999,96.610001,95.330002,96.029999,2814800,93.28083
"2016-06-06",96.400002,96.970001,95.980003,96.639999,2160700,93.873344
"2016-06-07",96.589996,97.169998,96.440002,96.68,2394900,93.912224
"2016-06-08",96.650002,97.989998,96.57,97.989998,4365200,95.184692
"2016-06-09",97.510002,97.629997,96.980003,97.019997,2044700,94.242477
"2016-06-10",96,96.089996,94.900002,95.209999,4080700,92.484322
"2016-06-13",94.730003,95.629997,94.160004,94.190002,3082200,91.4935
"2016-06-14",93.870003,94.330002,93.349998,94.110001,5338200,91.415787
"2016-06-15",94.360001,94.5,93.339996,93.339996,4025900,90.667831
"2016-06-16",92.93,94.089996,92.050003,94.080002,4976200,91.38665
"2016-06-17",93.980003,94.209999,92.690002,93.290001,6941700,90.619247
"2016-06-20",94.5,95.18,94.25,94.349998,4949500,91.648911
"2016-06-21",94.68,95.300003,94.470001,95.110001,4203000,92.387154
"2016-06-22",95.230003,95.379997,94.059998,94.059998,2876700,91.36721
"2016-06-23",95.150002,95.709999,94.610001,95.709999,2992400,92.969986
"2016-06-24",91.480003,93.129997,91.139999,91.470001,8356800,88.851372
"2016-06-27",90.269997,90.800003,88.82,89.07,7444800,86.520081
"2016-06-28",90.279999,90.5,89.720001,90.419998,4820400,87.831444
"2016-06-29",91.040001,92.209999,90.849998,92.129997,3987900,89.492462
"2016-06-30",92.610001,92.739998,87.589996,88.059998,12706800,85.538971
"2016-07-01",89.160004,89.480003,88.269997,88.849998,8342100,86.306366
"2016-07-05",88.120003,89.339996,87.919998,88.239998,7077000,85.713829
"2016-07-06",87.160004,87.580002,86.650002,86.830002,9412800,84.526207
"2016-07-07",86.949997,88.32,86.949997,87.809998,4707200,85.480209
"2016-07-08",88.43,88.690002,87.940002,88.559998,5621800,86.210304
"2016-07-11",89.050003,89.309998,88.629997,88.75,5274700,86.395279
"2016-07-12",89.080002,90.080002,88.870003,90,6122200,87.612106
"2016-07-13",90.459999,90.559998,89.639999,90.339996,3996900,87.943085
"2016-07-14",91.32,91.650002,90.510002,91.449997,4240100,89.023636
"2016-07-15",92.029999,92.029999,90.720001,90.93,3262400,88.517426
"2016-07-18",91.18,91.639999,90.839996,91.599998,3407300,89.169647
"2016-07-19",91.209999,92.410004,91.209999,92.379997,3423800,89.92894
"2016-07-20",92.559998,93.440002,92.150002,93.300003,3794100,90.824554
"2016-07-21",93,93.669998,92.029999,92.459999,4305900,90.006828
"2016-07-22",92.660004,93.660004,92.110001,93.660004,4348200,91.175003
"2016-07-25",93.599998,93.599998,92.540001,93,3773500,90.532516
"2016-07-26",92.779999,93.669998,92.75,93.43,4469600,90.95108
"2016-07-27",93.529999,94.300003,92.75,93.75,5696800,91.262611
"2016-07-28",95,96.5,94.559998,96.010002,5209400,93.462646
"2016-07-29",96.07,96.099998,95.120003,95.239998,4364100,92.713066
"2016-08-01",95.230003,95.470001,94.449997,95.07,3512100,92.547585
"2016-08-02",95.029999,95.389999,94.5,95.25,3948600,92.722801
"2016-08-03",95.07,95.449997,94.779999,95.080002,3006100,92.55732
"2016-08-04",95.089996,96.050003,94.800003,95.910004,2875600,93.365295
"2016-08-05",96.290001,96.940002,96.089996,96.879997,2632200,94.309547
"2016-08-08",97,97.099998,96.629997,96.779999,2873000,94.212219
"2016-08-09",96.629997,97.139999,96.550003,96.699997,1937100,94.134315
"2016-08-10",96.720001,96.82,96.230003,96.290001,2004700,93.735214
"2016-08-11",96.5,96.919998,96.169998,96.529999,2971100,93.968849
"2016-08-12",95.959999,96.410004,95.510002,96.120003,1988600,93.569717
"2016-08-15",96.309998,96.559998,96.07,96.440002,2081200,93.881218
"2016-08-16",96.199997,96.260002,95.459999,95.620003,2866200,93.083
"2016-08-17",95.790001,96.07,95.029999,95.589996,4054700,93.053787
"2016-08-18",95.300003,95.870003,95.07,95.269997,3134200,92.742264
"2016-08-19",95.18,95.290001,94.410004,95.220001,3090800,92.693581
"2016-08-22",95.190002,95.949997,94.949997,95.790001,2390800,93.248474
"2016-08-23",96,96.760002,95.989998,96.290001,3099700,93.735214
"2016-08-24",96.290001,96.470001,95.389999,95.529999,2008100,92.995392
"2016-08-25",95.470001,95.809998,95.330002,95.589996,1983000,93.053787
"2016-08-26",95.839996,97,95.769997,96.470001,3123100,93.910439
"2016-08-29",96.449997,96.849998,96.230003,96.779999,2590200,94.212219
"2016-08-30",96.790001,97.190002,96.339996,97.089996,2634100,94.513977
"2016-08-31",96.809998,97.089996,96.129997,96.629997,3499300,94.0662
"2016-09-01",96.669998,97.699997,96.510002,97.620003,4198100,95.02993
"2016-09-02",97.400002,98.099998,97.370003,97.889999,2572400,95.29274
"2016-09-06",97.809998,98.910004,97.690002,98.790001,3879300,96.168861
"2016-09-07",98.489998,99.599998,98.260002,99.57,4198200,96.928185
"2016-09-08",99.449997,100.669998,99.389999,99.980003,4605400,97.327309
"2016-09-09",99.080002,99.690002,98.150002,98.150002,5458500,95.545868
"2016-09-12",97.540001,100.32,97.489998,100.110001,4264300,97.453857
"2016-09-13",99.349998,100.059998,98.980003,99.389999,4732200,96.752953
"2016-09-14",99.339996,99.629997,98.379997,98.709999,4400300,96.090988
"2016-09-15",98.57,99.82,98.449997,99.470001,3485700,96.830833
"2016-09-16",99.050003,99.690002,98.589996,99.360001,4498800,96.723747
"2016-09-19",99.949997,100.389999,99.419998,99.68,3056900,97.035271
"2016-09-20",100.25,100.919998,100.010002,100.489998,3848700,97.823784
"2016-09-21",100.809998,101.309998,99.970001,101.260002,3251900,98.573349
"2016-09-22",101.57,102.230003,101.510002,102.120003,3390600,99.410522
"2016-09-23",101.919998,102.099998,101.25,101.660004,2759400,98.962746
"2016-09-26",100.82,101.830002,100.75,101.160004,3468900,98.476013
"2016-09-27",101,101.650002,100.559998,101.449997,3547700,98.758301
"2016-09-28",101.43,101.580002,100.830002,101.510002,3629500,98.816719
"2016-09-29",101.580002,102.309998,100.589996,100.610001,3010000,97.940605
"2016-09-30",100.779999,102.230003,100.68,101.769997,5503900,99.069817
"2016-10-03",101.389999,102.379997,101.239998,101.879997,3696700,99.176903
"2016-10-04",102.029999,102.209999,101.040001,101.220001,2881900,98.534416
"2016-10-05",101.32,102.669998,101.32,102.400002,3768100,99.87059
"2016-10-06",102.400002,103.169998,102.019997,102.940002,3875600,100.397232
"2016-10-07",103.050003,103.489998,101.980003,102.25,4225600,99.724274
"2016-10-10",102.699997,103.370003,102.550003,102.650002,2376500,100.114388
"2016-10-11",102.540001,102.629997,100.82,101.349998,3412900,98.846504
"2016-10-12",101.559998,101.910004,101.050003,101.360001,3467800,98.856255
"2016-10-13",100.75,101.489998,99.779999,100.650002,3657400,98.163818
"2016-10-14",101.099998,102.199997,100.809998,100.879997,3280200,98.388115
"2016-10-17",100.959999,101.260002,100.620003,100.849998,1975500,98.358856
"2016-10-18",101.779999,102.120003,101.059998,101.730003,2623700,99.217117
"2016-10-19",101.800003,102.849998,101.629997,102.730003,3305200,100.192421
"2016-10-20",102.790001,103.370003,102.349998,102.550003,2945300,100.016853
"2016-10-21",102.129997,103,101.959999,102.849998,3018800,100.309471
"2016-10-24",103.150002,103.919998,102.959999,103.190002,2565600,100.641052
"2016-10-25",103.190002,103.239998,102.290001,102.879997,4869300,100.338699
"2016-10-26",102.559998,103.459999,102.529999,103.220001,3356000,100.670326
"2016-10-27",103.190002,104.300003,103.190002,103.599998,5096100,101.040909
"2016-10-28",105.050003,107.830002,104.610001,106.900002,9282800,104.259422
"2016-10-31",107.400002,108.93,106.470001,107.019997,5820000,104.376442
"2016-11-01",107,107.120003,104.790001,104.959999,7076500,102.367317
"2016-11-02",104.279999,105,104,104,3527500,101.431046
"2016-11-03",103.519997,104.459999,103.510002,103.779999,3127300,101.216469
"2016-11-04",103.900002,104.43,103.029999,103.029999,3067200,100.485016
"2016-11-07",104.580002,106.029999,104.529999,105.959999,3067500,103.342621
"2016-11-08",105.739998,106.470001,105.529999,105.699997,2864300,103.08905
"2016-11-09",104.910004,106.449997,103.860001,106.190002,4775000,103.56694
"2016-11-10",106.660004,107.139999,102.449997,104.5,6584300,101.918686
"2016-11-11",103.860001,105.059998,103.660004,104.620003,3300300,102.035736
"2016-11-14",105.019997,105.099998,100.360001,101.139999,7106800,98.641678
"2016-11-15",101.379997,102.989998,101.379997,102.480003,4633100,99.948601
"2016-11-16",102.43,104,102.43,104,4567900,101.431046
"2016-11-17",104.400002,105.25,103.739998,104.449997,3096800,101.869926
"2016-11-18",104.650002,105.099998,104.309998,104.779999,3275000,102.191795
"2016-11-21",104.779999,106,104.690002,105.940002,2650800,103.323128
"2016-11-22",106,106.129997,104.739998,105.93,4570100,103.313362
"2016-11-23",105.599998,105.910004,104.290001,104.559998,4952300,101.977203
"2016-11-25",104.620003,105.730003,104.529999,105.730003,1566900,103.118324
"2016-11-28",105.419998,105.419998,103.050003,103.360001,5401700,100.806854
"2016-11-29",103.68,104.370003,103.339996,103.82,3356600,101.255493
"2016-11-30",103.540001,104.279999,101.379997,102.199997,6889200,99.675507
"2016-12-01",102.330002,102.580002,99.510002,100.18,5452100,97.705414
"2016-12-02",100.25,101.139999,99.82,101.099998,3981100,98.602684
"2016-12-05",101.870003,103.669998,101.800003,103.550003,5427900,100.992172
"2016-12-06",103.82,103.980003,101.800003,102,4975200,99.480438
"2016-12-07",103.019997,105.57,102.620003,105.25,5423500,102.650169
"2016-12-08",105.18,105.489998,103.860001,104.82,3024700,102.230797
"2016-12-09",104.809998,105.099998,104,104.410004,2541000,101.830933
"2016-12-12",104.339996,104.400002,103.160004,103.279999,3827700,100.728828
"2016-12-13",103.57,104.599998,102.940002,103.32,4297700,100.767838
"2016-12-14",102.910004,104.839996,102.910004,103.279999,3515800,100.728828
"2016-12-15",104.43,105.709999,104,104.349998,3774100,101.772392
"2016-12-16",104.82,104.82,103.050003,103.43,4659700,100.875145
"2016-12-19",103.699997,104.199997,103.449997,103.540001,2980900,100.982414
"2016-12-20",104.050003,104.559998,103.150002,104.540001,2354400,101.95771
"2016-12-21",104.480003,104.970001,103.900002,104.169998,1952500,101.596855
"2016-12-22",104.43,104.760002,103.160004,104.309998,2463900,101.733398
"2016-12-23",104.300003,105.160004,104.010002,104.709999,1610700,102.12352
"2016-12-27",104.900002,105.639999,104.699997,104.800003,2160700,102.211281
"2016-12-28",104.699997,104.779999,103.540001,103.68,2552300,101.118942
"2016-12-29",103.809998,104.370003,103.440002,103.769997,2858600,101.206718
"2016-12-30",103.860001,104.059998,102.980003,103.25,3834700,100.699577
"2017-01-03",104.410004,105.940002,104.110001,105.389999,4711300,102.786713
"2017-01-04",105.339996,106.75,104.860001,106.389999,3299000,103.762009
"2017-01-05",107.050003,108.150002,106.459999,106.989998,3262200,104.563423
"2017-01-06",107.32,108.110001,106.870003,107.760002,3044600,105.315948
"2017-01-09",107.760002,108.150002,107.309998,107.550003,2500700,105.11071
"2017-01-10",107.550003,108.57,106.919998,107.32,3162200,104.885925
"2017-01-11",107.040001,107.849998,106.830002,107.809998,2499000,105.364807
"2017-01-12",107.669998,108.860001,107.309998,108.709999,3288500,106.2444
"2017-01-13",108.629997,109.400002,108.529999,108.699997,4661900,106.234619
"2017-01-17",108.230003,108.860001,107.610001,108.400002,2898200,105.941422
"2017-01-18",108.709999,109.220001,107.910004,108.660004,2652300,106.195526
"2017-01-19",108.839996,109.370003,108.330002,108.529999,1885300,106.068504
"2017-01-20",109.239998,110,108.910004,109.959999,4173300,107.466057
"2017-01-23",109.660004,109.980003,109.129997,109.629997,3678200,107.143524
"2017-01-24",109.809998,110.129997,109.18,109.919998,2899600,107.426956
"2017-01-25",110.660004,111.07,109.400002,110.190002,3848300,107.690834
"2017-01-26",109.970001,110.32,109,109.379997,2568700,106.8992
"2017-01-27",109.57,109.839996,108.919998,109.839996,2591600,107.348785
"2017-01-30",109.370003,109.559998,108.099998,109.300003,4304400,106.821022
"2017-01-31",105.970001,107.099998,105.5,106.330002,6470200,103.918396
"2017-02-01",106.629997,106.75,104.010002,105,6149100,102.618546
"2017-02-02",104.919998,105.489998,104.610001,105.139999,4112000,102.755371
"2017-02-03",106.309998,107.540001,105.599998,106.580002,7132600,104.162704
"2017-02-06",106.580002,106.620003,105.690002,106.589996,3445100,104.17247
"2017-02-07",107,107.150002,106.040001,106.599998,3204800,104.182243
"2017-02-08",106.550003,106.900002,105.800003,106.720001,2993600,104.299538
"2017-02-09",106.720001,107.540001,106.5,107.300003,2679200,104.866386
"2017-02-10",107.550003,107.639999,107.199997,107.269997,2078400,104.837067
"2017-02-13",107.699997,108.330002,107.540001,108.279999,2337100,105.824158
"2017-02-14",108.010002,109.209999,107.760002,108.879997,2336800,106.410545
"2017-02-15",109,110.059998,108.769997,109.660004,2920000,107.172859
"2017-02-16",109.75,110.199997,108.889999,109.300003,2146400,106.821022
"2017-02-17",109.239998,110,108.980003,109.419998,2850900,106.938301
"2017-02-21",109.449997,110.239998,109.339996,110.160004,3117200,107.661507
"2017-02-22",109.800003,110.410004,109.160004,109.440002,3049300,106.957832
"2017-02-23",109.830002,110.75,109.599998,110.739998,4162200,108.228355
"2017-02-24",110.540001,111,110.199997,111,2471700,108.482468
"2017-02-27",110.400002,110.989998,109.760002,110.57,2361200,108.062233
"2017-02-28",110.5,110.870003,109.989998,110.459999,3367200,107.95472
"2017-03-01",111.419998,112.919998,110.779999,112.309998,3218700,109.762756
"2017-03-02",112.199997,112.290001,111.300003,111.330002,2690800,108.804985
"2017-03-03",111.290001,111.839996,110.959999,111.739998,2938200,109.205681
"2017-03-06",111.139999,111.790001,111.010002,111.360001,2175800,108.834312
"2017-03-07",111.370003,111.699997,110.739998,110.959999,2474200,108.443359
"2017-03-08",111.290001,111.449997,110.790001,110.980003,2355400,108.462921
"2017-03-09",111.080002,111.370003,110.650002,110.790001,3195400,108.277237
"2017-03-10",111.449997,111.550003,110.610001,111.209999,2735400,108.687691
"2017-03-13",111.290001,111.800003,111.129997,111.529999,3123000,109.000443
"2017-03-14",111.330002,111.470001,110.129997,110.489998,2891400,107.984032
"2017-03-15",111.059998,112.419998,110.489998,112.019997,3305500,109.479324
"2017-03-16",112.110001,112.970001,111.580002,112.669998,2746400,110.114594
"2017-03-17",112.849998,113.5,112.760002,112.830002,4119200,110.270966
"2017-03-20",112.82,112.989998,111.849998,112.410004,2435400,109.860497
"2017-03-21",112.410004,112.769997,110.43,110.709999,3734000,108.199043
"2017-03-22",110.989998,111.910004,110.790001,111.449997,2576200,108.922249
"2017-03-23",111.309998,112.449997,111.269997,111.599998,3107000,109.068863
"2017-03-24",111.970001,112.470001,111.669998,111.980003,3221900,109.440231
"2017-03-27",110.699997,112.300003,110.330002,111.940002,2724200,109.401161
"2017-03-28",111.809998,112.75,111.470001,112.470001,2986100,109.919144
"2017-03-29",112.029999,112.330002,111.519997,112.059998,1783800,109.518425
"2017-03-30",112,112.699997,111.57,112.669998,2029400,110.114594
"2017-03-31",112.620003,113.18,112.440002,112.470001,2507700,109.919144
"2017-04-03",112.699997,112.970001,111.360001,112.239998,3170100,109.694336
"2017-04-04",112.230003,112.849998,111.900002,112.089996,2169700,109.547737
"2017-04-05",112.25,113.18,111.900002,112.07,2486600,109.743591
"2017-04-06",112.07,112.610001,111.709999,112.43,2238500,110.096115
"2017-04-07",112.18,112.75,111.839996,112.239998,1995100,109.910065
"2017-04-10",112.290001,113.07,112.290001,112.32,1862800,109.988403
"2017-04-11",111.900002,112.57,111.470001,112.110001,2045800,109.782776
"2017-04-12",111.650002,112.300003,111.349998,111.470001,2651200,109.156036
"2017-04-13",111.230003,112.190002,111.010002,111.220001,2690300,108.911232
"2017-04-17",111.769997,112.739998,111.529999,112.669998,1731200,110.331139
"2017-04-18",112.489998,113.169998,112.099998,112.519997,2141000,110.184242
"2017-04-19",112.489998,113.160004,112.110001,112.290001,2242400,109.95903
"2017-04-20",112.900002,114.900002,112.669998,114.589996,3459600,112.211266
"2017-04-21",114.800003,115.610001,114.010002,114.269997,4067400,111.897919
"2017-04-24",115.800003,115.989998,115,115.699997,3207800,113.298241
"2017-04-25",116.349998,116.480003,115.889999,116.129997,2873700,113.719299
"2017-04-26",116.050003,116.559998,115.949997,116.169998,2202700,113.758476
"2017-04-27",116.510002,117.309998,116.120003,117.099998,3350800,114.669182
"2017-04-28",116.790001,117.370003,116.07,116.32,3536000,113.905365
"2017-05-01",116.540001,117.290001,116.220001,116.370003,3556600,113.954338
"2017-05-02",117.830002,119.709999,117.650002,118.120003,6802600,115.668015
"2017-05-03",118.169998,118.529999,116.550003,117.330002,3640900,114.894386
"2017-05-04",117.550003,118.080002,116.900002,117.919998,2560400,115.472145
"2017-05-05",118.269997,118.379997,117.199997,117.5,2335900,115.060867
"2017-05-08",117.709999,117.709999,116.389999,116.610001,2562400,114.189354
"2017-05-09",116.629997,116.910004,116.040001,116.410004,2350700,113.9935
"2017-05-10",116.110001,116.769997,116.010002,116.650002,1812500,114.228531
"2017-05-11",116.580002,116.879997,115.779999,116.529999,2239000,114.111008
"2017-05-12",116.330002,117.220001,116.150002,117.129997,3195200,114.698547
"2017-05-15",117.360001,118.559998,117.089996,118.209999,2998200,115.756142
"2017-05-16",118.260002,118.57,117.699997,118.489998,2375700,116.030319
"2017-05-17",117.290001,117.910004,116.650002,116.800003,4195000,114.375397
"2017-05-18",115.93,116.650002,115.550003,116.239998,5088400,113.827026
"2017-05-19",116.919998,117.889999,116.510002,117.580002,4360500,115.139206
"2017-05-22",117.800003,119.099998,117.580002,119,2578200,116.529724
"2017-05-23",119.040001,119.93,118.970001,119.599998,2857100,117.117279
"2017-05-24",119.599998,120.720001,119.529999,120.699997,2509000,118.194443
"2017-05-25",121.019997,122.480003,120.949997,121.919998,4689200,119.389107
"2017-05-26",121.910004,122.080002,121.32,121.629997,2141600,119.105125
"2017-05-30",121.290001,121.790001,121.029999,121.650002,3405500,119.124733
"2017-05-31",121.900002,122.980003,121.150002,122.879997,4708500,120.329201
"2017-06-01",122.800003,123.400002,122.110001,123.400002,3279000,120.838409
"2017-06-02",123.389999,125.300003,123.349998,125.199997,3731900,122.601021
"2017-06-05",125.540001,126.190002,125.25,125.900002,4617400,123.286484
"2017-06-06",125.540001,125.940002,124.980003,125.239998,2712100,122.640205
"2017-06-07",125.480003,125.879997,124.769997,125.190002,3219700,122.591248
"2017-06-08",125,125.400002,124.059998,124.760002,3332400,122.170158
"2017-06-09",124.919998,124.940002,121.709999,123.040001,3556700,120.48587
"2017-06-12",121.980003,122.089996,120.199997,120.760002,6574200,118.253204
"2017-06-13",121.239998,122.709999,121.089996,122.32,3938200,119.780815
"2017-06-14",122.849998,123.160004,121.760002,122.5,2940000,119.957077
"2017-06-15",121.07,121.629997,119.889999,121.419998,3492600,118.899483
"2017-06-16",121.489998,122.199997,120.720001,121.959999,3804900,119.428299
"2017-06-19",122.629997,123.120003,122.260002,123.089996,2547100,120.534821
"2017-06-20",122.889999,123.769997,122.669998,122.93,3015300,120.378136
"2017-06-21",123.540001,123.540001,122.440002,123.099998,2384100,120.544609
"2017-06-22",122.870003,123.519997,122.290001,123.300003,2160600,120.740479
"2017-06-23",123.68,125,123.120003,124.010002,3381500,121.43573
"2017-06-26",124.169998,124.580002,123.190002,123.519997,2376700,120.955902
"2017-06-27",123.489998,123.510002,122.739998,122.739998,2516400,120.192093
"2017-06-28",123.190002,124.870003,122.57,124.809998,2574900,122.219139
"2017-06-29",124.610001,124.68,121.199997,121.510002,4147400,118.987633
"2017-06-30",121.779999,122.419998,121.209999,121.449997,3574000,118.928871
"2017-07-03",122.25,122.309998,120.720001,120.779999,2314200,118.272797
"2017-07-05",121.139999,122.160004,121.120003,121.980003,3856500,119.665848
"2017-07-06",121.339996,121.68,120.650002,120.800003,2702600,118.50824
"2017-07-07",121.389999,122.720001,121.07,122.199997,2119000,119.881668
"2017-07-10",122.160004,123.190002,121.82,122.730003,2886900,120.401619
"2017-07-11",122.809998,124.709999,122.5,124.230003,3885700,121.873169
"2017-07-12",125,125.75,124.599998,125.279999,2770400,122.903236
"2017-07-13",125.620003,126.400002,125.370003,125.470001,3330900,123.089645
"2017-07-14",125.559998,127.529999,125.559998,127.010002,2690800,124.600433
"2017-07-17",127.260002,127.580002,126.540001,127.43,2291700,125.012444
"2017-07-18",127.110001,128.160004,127,127.730003,3732800,125.306755
"2017-07-19",127.730003,128.270004,127.559998,128.039993,2550400,125.610878
"2017-07-20",128.399994,128.839996,127.940002,128.470001,2350300,126.0327
"2017-07-21",128.529999,130.199997,128.320007,129.270004,4375500,126.817558
"2017-07-24",129.389999,129.899994,128.600006,129.520004,3065400,127.06279
"2017-07-25",130,130.179993,129.220001,129.979996,2476000,127.514069
"2017-07-26",129.919998,131.179993,129.759995,130.990005,3547800,128.504913
"2017-07-27",132,132.199997,126.550003,128.929993,4914500,126.483971
"2017-07-28",128.960007,129.990005,127.309998,127.910004,5257900,125.483353
"2017-07-31",128,128.449997,127.400002,127.800003,3347500,125.375435
"2017-08-01",128.660004,129.979996,128.5,129.490005,4010500,127.033379
"2017-08-02",129.740005,130.610001,129.179993,130.610001,3578600,128.132111
"2017-08-03",130.399994,130.570007,129.240005,129.889999,2568100,127.425812
"2017-08-04",130.220001,130.25,129.440002,129.820007,2208100,127.357117
"2017-08-07",129.990005,130.5,129.550003,130.380005,1585600,127.906494
"2017-08-08",130.130005,130.309998,129.300003,129.839996,2062800,127.376732
"2017-08-09",129.089996,130.029999,128.770004,129.720001,1789900,127.259018
"2017-08-10",129.169998,129.410004,127.589996,127.669998,2590400,125.24791
"2017-08-11",128.160004,129.419998,127.860001,128.550003,2484300,126.111206
"2017-08-14",129.229996,131.289993,129,131.089996,2793300,128.602997
"2017-08-15",131.419998,131.990005,130.949997,131.580002,2155600,129.08371
"2017-08-16",132.169998,132.630005,131.809998,132.369995,2000700,129.858704
"2017-08-17",132.160004,132.5,130.820007,130.880005,2673000,128.397018
"2017-08-18",130.559998,131.970001,130.360001,131.139999,3167300,128.652039
"2017-08-21",131.350006,132.089996,131.130005,131.940002,1807600,129.436905
"2017-08-22",132.509995,134.240005,132.279999,133.800003,2180100,131.261612
"2017-08-23",133.179993,133.479996,132.669998,133.070007,2006400,130.545441
"2017-08-24",133.229996,133.460007,131.979996,132.960007,2046600,130.437546
"2017-08-25",133.300003,133.600006,132.559998,132.75,2215500,130.231537
"2017-08-28",133.149994,134,132.710007,133.850006,2154700,131.310684
"2017-08-29",133.100006,134.210007,132.740005,133.839996,2122000,131.300858
"2017-08-30",133.929993,134.240005,133.479996,133.800003,3224500,131.261612
"2017-08-31",134.199997,134.5,133.279999,133.300003,4374700,130.771103
"2017-09-01",133.839996,133.899994,133.139999,133.240005,2446600,130.712219
"2017-09-05",132.839996,132.929993,131.679993,132.660004,2726500,130.143219
"2017-09-06",132.990005,133.660004,132.589996,132.889999,3652100,130.368851
"2017-09-07",136.080002,138.639999,135.649994,136.529999,7269000,133.939789
"2017-09-08",136.220001,137.740005,136.059998,137.220001,4451300,134.616745
"2017-09-11",139.360001,141.990005,139.179993,141.990005,5457600,139.296234
"2017-09-12",142.660004,143.520004,141.809998,142.419998,3775000,139.718048
"2017-09-13",142.020004,142.130005,139.539993,140.100006,3613800,137.442062
"2017-09-14",139.5,141.800003,139.369995,141.470001,4179400,138.786133
"2017-09-15",142.320007,142.690002,139.809998,141.580002,6152500,138.894012
"2017-09-18",141.660004,141.690002,140.509995,141.399994,2843500,138.717422
"2017-09-19",141.929993,143.589996,141.869995,142.490005,4179000,139.786758
"2017-09-20",142.25,143.070007,141.419998,142.240005,2749700,139.541504
