"dates","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"2016-03-02",66.279999,67.43,65.839996,67.339996,1136100,57.635925
"2016-03-03",67.440002,68.599998,67.18,68.489998,1777700,58.620205
"2016-03-04",68.68,70.220001,68.169998,69.669998,1552800,59.630165
"2016-03-07",69.419998,70.639999,69.239998,70.389999,1233400,60.246403
"2016-03-08",69.559998,69.989998,68.699997,68.870003,1232400,58.945446
"2016-03-09",69.279999,70.389999,68.980003,70.360001,1421600,60.220722
"2016-03-10",70.160004,70.470001,68.489998,69.389999,1450200,59.390511
"2016-03-11",69.709999,71.540001,69.43,71.410004,1700100,61.527302
"2016-03-14",70.550003,70.830002,69.620003,70.129997,1439600,60.424435
"2016-03-15",68.959999,69.919998,68.449997,69.760002,951900,60.105637
"2016-03-16",69.589996,71.489998,69.43,71.290001,1137700,61.423901
"2016-03-17",71.959999,73.919998,71.730003,73.720001,1702200,63.517612
"2016-03-18",74.220001,74.980003,73.139999,73.489998,1955300,63.31942
"2016-03-21",73.75,73.82,72.559998,73.610001,1019100,63.422821
"2016-03-22",73.099998,73.470001,72.370003,72.93,1186300,62.836933
"2016-03-23",72.68,73.18,72.279999,72.629997,939700,62.578438
"2016-03-24",71.650002,72.849998,70.889999,72.839996,1089500,62.759384
"2016-03-28",72.959999,73.290001,72.220001,72.870003,669900,62.785236
"2016-03-29",72.330002,73.5,71.699997,73.25,926200,63.112663
"2016-03-30",73.709999,74.129997,73.230003,73.269997,758500,63.129871
"2016-03-31",73.089996,73.099998,71.989998,72.230003,1685900,62.23381
"2016-04-01",71.900002,73.800003,71.290001,73.660004,1556300,63.465908
"2016-04-04",73.360001,73.459999,72.260002,72.5,837500,62.466442
"2016-04-05",71.980003,72.360001,71.529999,72.139999,762400,62.156261
"2016-04-06",72.169998,72.410004,70.940002,72.260002,1249900,62.259666
"2016-04-07",71.650002,72.059998,70.540001,71.190002,1354600,61.337727
"2016-04-08",71.900002,72.669998,71.629997,71.949997,885200,61.99255
"2016-04-11",72.239998,72.93,71.940002,72.190002,666100,62.199329
"2016-04-12",72.589996,73.620003,72.330002,73.239998,920400,63.104031
"2016-04-13",73.889999,74.410004,73.480003,74.360001,934400,64.069031
"2016-04-14",74.379997,74.970001,73.949997,74.160004,1170000,63.896713
"2016-04-15",74.199997,74.970001,73.879997,74.639999,950400,64.310257
"2016-04-18",73.900002,74.949997,73.660004,74.779999,1019500,64.430901
"2016-04-19",75.330002,76.779999,75.330002,76.699997,2306100,66.085182
"2016-04-20",76.510002,77.269997,75.75,76.940002,1077200,66.291977
"2016-04-21",77.029999,77.199997,75.889999,76.07,853500,65.542366
"2016-04-22",76.580002,77.139999,76.25,76.540001,651700,65.947319
"2016-04-25",76.089996,76.449997,75.290001,75.949997,737600,65.438972
"2016-04-26",76.370003,77.059998,76.089996,76.889999,657900,66.248894
"2016-04-27",77.029999,77.910004,76.629997,77.690002,1161800,66.938171
"2016-04-28",76.989998,78.790001,76.769997,78.209999,2192300,67.3862
"2016-04-29",74.089996,76.529999,74.050003,76.379997,2665200,65.809479
"2016-05-02",75.970001,77.970001,75.349998,77.059998,2086700,66.39537
"2016-05-03",76.300003,76.389999,75.720001,76.190002,1033300,65.645782
"2016-05-04",75.699997,77.129997,75.260002,75.949997,1110900,65.438972
"2016-05-05",76.720001,76.940002,75.25,75.290001,793900,64.870331
"2016-05-06",75.139999,76.18,75.139999,75.870003,660300,65.370056
"2016-05-09",75.379997,75.599998,74.510002,74.769997,786700,64.422279
"2016-05-10",74.989998,75.989998,74.68,75.82,1150800,65.326965
"2016-05-11",75.860001,76.120003,75.279999,75.379997,787300,64.947861
"2016-05-12",76.129997,76.599998,74.610001,74.800003,1063600,64.448135
"2016-05-13",74.669998,75.050003,72.639999,72.75,1912100,62.681839
"2016-05-16",73.120003,74.279999,73,73.879997,921600,63.655445
"2016-05-17",73.790001,75.989998,73.309998,75.209999,1736000,64.801407
"2016-05-18",74.5,74.879997,73.029999,73.440002,1072400,63.27634
"2016-05-19",73.059998,73.860001,72.610001,73.019997,869300,62.914471
"2016-05-20",73.620003,74.239998,73.059998,73.279999,725000,63.138493
"2016-05-23",73.150002,73.75,72.870003,73.169998,708600,63.043705
"2016-05-24",73.360001,74.07,73.160004,73.290001,658300,63.147102
"2016-05-25",73.620003,74.75,73.449997,74.5,1121900,64.189659
"2016-05-26",74.620003,75.010002,73.419998,73.669998,637600,63.474518
"2016-05-27",73.629997,74.269997,73.339996,73.760002,614900,63.552067
"2016-05-31",73.730003,74.199997,73.089996,73.360001,869400,63.207424
"2016-06-01",73.010002,73.970001,72.550003,73.919998,790300,63.689922
"2016-06-02",73.610001,73.949997,72.82,73.709999,860800,63.508965
"2016-06-03",73.629997,73.709999,72.220001,72.769997,986300,62.699074
"2016-06-06",73.120003,74.230003,72.940002,73.919998,1125000,63.689922
"2016-06-07",73.910004,74.980003,73.830002,74.559998,957100,64.241333
"2016-06-08",74.830002,75.129997,73.529999,73.620003,1450200,63.431435
"2016-06-09",72.599998,72.709999,71.510002,71.779999,1780700,61.846069
"2016-06-10",71.190002,73.07,71,72.900002,1982000,62.811081
"2016-06-13",72.260002,74.150002,71.800003,72.559998,1686000,62.915115
"2016-06-14",72.169998,72.93,70.760002,71.43,1150900,61.935341
"2016-06-15",71.620003,72.68,71.510002,71.669998,1121400,62.143444
"2016-06-16",70.839996,71.769997,70.089996,71.699997,1092200,62.169441
"2016-06-17",71.779999,72.510002,71.139999,71.389999,2480900,61.900646
"2016-06-20",72.32,73.339996,71.919998,71.970001,1307700,62.403557
"2016-06-21",72.209999,72.260002,71.239998,72.07,1146100,62.490265
"2016-06-22",72.239998,72.650002,71.5,71.580002,525100,62.065399
"2016-06-23",72.339996,73.010002,72.25,73.010002,666400,63.305325
"2016-06-24",69.699997,70.800003,68.330002,68.410004,3050900,59.316765
"2016-06-27",67.370003,67.529999,65.190002,65.809998,2148900,57.062359
"2016-06-28",66.690002,66.93,65.510002,66.510002,1545800,57.669315
"2016-06-29",67.470001,67.699997,66.470001,67.309998,2469400,58.362976
"2016-06-30",67.599998,67.910004,66.620003,67.900002,2829100,58.87455
"2016-07-01",68.029999,69.279999,67.919998,68.160004,1621000,59.099998
"2016-07-05",67.720001,68.010002,65.449997,65.629997,2208900,56.906277
"2016-07-06",65.32,66.120003,64.190002,66.080002,2704600,57.296467
"2016-07-07",66.410004,67.510002,66.220001,66.989998,1783600,58.085499
"2016-07-08",67.919998,69.949997,67.769997,68.519997,1334700,59.412136
"2016-07-11",68.779999,69.760002,68.660004,69.099998,1157800,59.915035
"2016-07-12",69.889999,70.589996,69.889999,70.360001,1090700,61.007538
"2016-07-13",70.709999,70.93,70.330002,70.739998,1043500,61.337055
"2016-07-14",71.550003,71.900002,70.940002,71.699997,1248200,62.169441
"2016-07-15",71.959999,71.989998,70.989998,71.349998,1073900,61.865959
"2016-07-18",71.190002,72.150002,70.949997,72,840300,62.429569
"2016-07-19",71.489998,71.980003,71.349998,71.400002,788400,61.909317
"2016-07-20",71.470001,72.230003,71.07,71.900002,972200,62.342857
"2016-07-21",71.900002,72.099998,71.260002,72.019997,894100,62.446903
"2016-07-22",71.940002,72.5,71.529999,71.93,1075200,62.368874
"2016-07-25",71.709999,72.129997,71.129997,72.110001,1008200,62.524937
"2016-07-26",71.93,71.93,69.18,69.989998,1969000,60.686737
"2016-07-27",70.059998,70.739998,69.669998,70.32,2048500,60.972881
"2016-07-28",69.839996,70.82,69.370003,70.370003,1391900,61.016232
"2016-07-29",66,66.519997,64.339996,65.230003,3741800,56.559452
"2016-08-01",65.199997,65.860001,64.709999,65.18,1938600,56.516102
"2016-08-02",64.889999,64.93,63.650002,64.120003,1748500,55.596996
"2016-08-03",64.150002,65.120003,63.82,64.919998,1130100,56.290661
"2016-08-04",64.949997,65.260002,64.660004,64.779999,1241800,56.169262
"2016-08-05",65.129997,65.599998,65.010002,65.370003,1065800,56.680851
"2016-08-08",65.550003,66.190002,65.290001,65.559998,949400,56.845585
"2016-08-09",65.669998,66.32,65.370003,65.489998,807000,56.784885
"2016-08-10",65.589996,65.730003,64.68,64.839996,815000,56.221298
"2016-08-11",65.150002,65.650002,64.699997,65.32,1212000,56.637486
"2016-08-12",65.230003,65.629997,64.550003,64.790001,1005400,56.17794
"2016-08-15",64.940002,66.099998,64.940002,66.010002,1259800,57.235764
"2016-08-16",66.110001,66.519997,65.419998,65.459999,1110800,56.758873
"2016-08-17",65.610001,65.610001,64.389999,64.75,1362200,56.143261
"2016-08-18",64.970001,65.470001,64.519997,64.879997,1508400,56.25597
"2016-08-19",64.75,66.419998,64.519997,66.349998,1132400,57.530582
"2016-08-22",65.879997,66.809998,65.620003,66.639999,984100,57.782036
"2016-08-23",66.970001,67.599998,66.779999,67.059998,1097500,58.146206
"2016-08-24",66.839996,67.690002,66.839996,67.360001,1126000,58.406322
"2016-08-25",67.389999,68.18,67.32,67.739998,1223300,58.735821
"2016-08-26",68.010002,68.639999,66.940002,67.25,1087500,58.310947
"2016-08-29",67.169998,68.239998,66.830002,68.059998,859100,59.013275
"2016-08-30",68.059998,69.43,68.029999,68.260002,1116500,59.186699
"2016-08-31",67.970001,68.529999,67.330002,67.889999,1355200,58.865875
"2016-09-01",67.879997,68.349998,67.080002,67.769997,1107300,58.761826
"2016-09-02",68.230003,68.800003,68.230003,68.580002,942700,59.464172
"2016-09-06",68.550003,68.650002,67.389999,68.309998,1304600,59.230038
"2016-09-07",67.199997,67.720001,66.379997,66.790001,2332400,57.91209
"2016-09-08",66.949997,66.949997,65.760002,65.860001,1654500,57.105709
"2016-09-09",65.360001,65.919998,64.32,64.690002,1587700,56.09124
"2016-09-12",64.269997,65.370003,64.209999,65.169998,1521400,56.50742
"2016-09-13",64.080002,64.620003,63.299999,64.230003,1593300,56.088268
"2016-09-14",64.220001,64.849998,63.77,63.950001,2652100,55.843765
"2016-09-15",64.010002,64.830002,63.900002,64.739998,2878800,56.533627
"2016-09-16",64.110001,64.169998,63.099998,63.740002,2681300,55.660389
"2016-09-19",64.629997,64.959999,64.110001,64.800003,1057900,56.586018
"2016-09-20",65.040001,65.150002,64.160004,64.300003,788900,56.14941
"2016-09-21",64.809998,65.440002,64.300003,65.360001,902600,57.075024
"2016-09-22",65.959999,66.059998,65.339996,65.769997,681600,57.433052
"2016-09-23",65.699997,65.830002,65.190002,65.339996,864500,57.057568
"2016-09-26",65.309998,65.519997,64.959999,65.080002,761600,56.830528
"2016-09-27",64.779999,65.730003,64.660004,65.5,1807500,57.197285
"2016-09-28",65.879997,66.870003,65.360001,66.769997,1330800,58.306301
"2016-09-29",66.699997,67.360001,66.099998,66.379997,1137100,57.96574
"2016-09-30",66.860001,68.099998,66.760002,67.68,1686000,59.100956
"2016-10-03",67.720001,67.809998,67.019997,67.190002,1182500,58.673073
"2016-10-04",66.720001,67.879997,66.339996,66.480003,876400,58.053074
"2016-10-05",66.949997,67.529999,66.889999,67.160004,831900,58.646858
"2016-10-06",66.970001,67.769997,66.809998,67.690002,990600,59.109688
"2016-10-07",67.900002,67.919998,66.099998,66.470001,1284600,58.044331
"2016-10-10",67.160004,67.510002,65.93,66.18,1356000,57.791084
"2016-10-11",65.879997,65.919998,64.889999,65.309998,1164900,57.031368
"2016-10-12",65.309998,65.610001,64.349998,64.370003,1264100,56.210526
"2016-10-13",63.5,63.779999,62.700001,63.169998,3568300,55.162636
"2016-10-14",63.669998,64.489998,63.279999,63.73,2356700,55.651649
"2016-10-17",63.77,64.25,63.349998,63.490002,1617300,55.442074
"2016-10-18",64.620003,65.629997,64.410004,65.349998,1891600,57.066296
"2016-10-19",65.699997,66.18,65.169998,66.099998,1567900,57.72123
"2016-10-20",65.800003,67.150002,65.309998,66.889999,1340900,58.411091
"2016-10-21",66.349998,67.300003,66.290001,66.870003,1390100,58.393631
"2016-10-24",67.220001,67.330002,66.610001,66.940002,727100,58.454762
"2016-10-25",67.010002,67.089996,66.32,66.400002,1094700,57.9832
"2016-10-26",66.260002,67.160004,66.099998,67.07,1305600,58.568287
"2016-10-27",67.480003,68.309998,66.900002,67.269997,1787600,58.742931
"2016-10-28",70.040001,72.639999,69.339996,71.989998,4626400,62.864616
"2016-10-31",72.32,72.419998,71.620003,71.910004,2369400,62.794785
"2016-11-01",72.379997,73.209999,71.550003,72.07,1921400,62.934483
"2016-11-02",71.980003,72.410004,70.629997,70.669998,1839500,61.711926
"2016-11-03",71.050003,71.970001,70.690002,71.389999,1057400,62.340672
"2016-11-04",71.459999,71.949997,70.849998,71.260002,1111100,62.227161
"2016-11-07",72.440002,73.150002,71.959999,72.360001,1477200,63.187717
"2016-11-08",72.360001,73.139999,71.620003,72.639999,999400,63.432236
"2016-11-09",71.5,74.290001,71.459999,73.860001,1771400,64.497581
"2016-11-10",74.379997,75.830002,73.940002,75.739998,1985200,66.139275
"2016-11-11",75.400002,75.800003,74.110001,75.209999,1555700,65.676453
"2016-11-14",75.279999,75.510002,73.860001,74.25,1631300,64.838142
"2016-11-15",74.190002,74.959999,73.779999,74.849998,1110700,65.362091
"2016-11-16",74.400002,74.739998,74.019997,74.169998,977400,64.768288
"2016-11-17",74.440002,74.739998,73.760002,74.470001,1130100,65.030266
"2016-11-18",74.279999,74.529999,73.980003,74.18,629900,64.777031
"2016-11-21",74.849998,75.919998,74.739998,75.690002,1615900,66.095627
"2016-11-22",75.730003,76.099998,75.050003,76.010002,1473400,66.375046
"2016-11-23",75.669998,76.879997,75.540001,76.57,855400,66.864067
"2016-11-25",76.220001,76.599998,74.949997,75.139999,959000,65.615341
"2016-11-28",75.120003,75.160004,73.769997,74.110001,2132000,64.715897
"2016-11-29",73.730003,74.400002,73.519997,73.690002,1731100,64.349144
"2016-11-30",74.800003,75.839996,74.32,75.120003,1980300,65.59787
"2016-12-01",75.620003,76.029999,74.18,74.410004,1111200,64.977859
"2016-12-02",74.360001,75.309998,74.330002,74.629997,1127100,65.16996
"2016-12-05",75.220001,75.870003,74.800003,75.129997,1985500,65.60659
"2016-12-06",74.830002,76.040001,74.309998,75.410004,2170800,65.851105
"2016-12-07",75.550003,76.93,74.989998,76.900002,1889200,67.152222
"2016-12-08",77.150002,77.980003,76.690002,77.769997,1868600,67.911957
"2016-12-09",77.489998,77.669998,76.830002,77.199997,1449100,67.414215
"2016-12-12",77.370003,77.849998,76.639999,76.910004,1300400,67.16098
"2016-12-13",76.5,77.279999,76.459999,77.07,1489600,67.749939
"2016-12-14",76.800003,77.360001,75.540001,75.639999,1869400,66.492882
"2016-12-15",75.349998,76.93,75.040001,76.870003,1762800,67.574127
"2016-12-16",77.199997,77.199997,75.790001,76.029999,2338500,66.835709
"2016-12-19",75.860001,76.260002,75.75,76.209999,888800,66.993942
"2016-12-20",76.510002,76.629997,75.970001,76.269997,664500,67.0467
"2016-12-21",76.410004,76.879997,75.900002,76.389999,739000,67.152176
"2016-12-22",76.139999,76.639999,75.470001,75.93,602500,66.74781
"2016-12-23",75.910004,76.639999,75.610001,76.559998,597700,67.30162
"2016-12-27",76.510002,76.849998,76.209999,76.480003,490700,67.231285
"2016-12-28",76.879997,77.339996,75.550003,75.580002,615200,66.44014
"2016-12-29",75.760002,76.150002,75.349998,75.519997,515800,66.387375
"2016-12-30",75.760002,75.860001,74.919998,75.209999,569900,66.114883
"2017-01-03",75.839996,76.629997,74.900002,75.919998,1270600,66.739014
"2017-01-04",76.269997,77.349998,76.18,77.18,980600,67.846634
"2017-01-05",77.269997,78.019997,76.830002,77.480003,2053800,68.110374
"2017-01-06",77.620003,77.900002,76.970001,77.5,1112200,68.127945
"2017-01-09",77.32,78.330002,76.529999,76.610001,1233300,67.345573
"2017-01-10",76.82,77.629997,76.550003,77.330002,1021700,67.978508
"2017-01-11",77.589996,79.150002,77.440002,79.07,1656700,69.508095
"2017-01-12",78.709999,79.230003,76.989998,78.32,1367400,68.848793
"2017-01-13",78.32,78.660004,77.599998,77.889999,857900,68.470787
"2017-01-17",77.800003,77.900002,76.860001,76.940002,1475900,67.635666
"2017-01-18",77.209999,77.540001,76.82,77.190002,1265800,67.855438
"2017-01-19",77.330002,77.5,75.830002,76.019997,1933400,66.826935
"2017-01-20",76.5,77.610001,76.019997,76.739998,2367000,67.459839
"2017-01-23",76.900002,77.389999,76.239998,76.769997,1018600,67.486214
"2017-01-24",77.269997,78.550003,77.010002,78.220001,1293900,68.760872
"2017-01-25",78.57,79.459999,78.080002,79.389999,1630400,69.789391
"2017-01-26",79.389999,80.480003,78.870003,80.290001,2245600,70.580566
"2017-01-27",76.589996,78.459999,74.779999,77.699997,3752300,68.303772
"2017-01-30",76.989998,77.75,76.620003,77.620003,1359100,68.233429
"2017-01-31",77.599998,78.580002,76.809998,77.5,1626800,68.127945
"2017-02-01",77.800003,78.580002,77.559998,78.300003,1377700,68.8312
"2017-02-02",77.879997,78.360001,77.160004,77.620003,1151000,68.233429
"2017-02-03",77.75,78.690002,77.580002,77.900002,1012800,68.479568
"2017-02-06",77.830002,78.629997,77.57,78.449997,962300,68.963066
"2017-02-07",77.970001,78.720001,77.43,77.690002,1104100,68.29496
"2017-02-08",77.629997,77.870003,77.139999,77.849998,711300,68.4356
"2017-02-09",77.849998,78.769997,77.849998,78.480003,665100,68.989449
"2017-02-10",78.919998,79.5,78.879997,79.360001,789500,69.763008
"2017-02-13",79.639999,80.410004,79.519997,80.059998,916700,70.378349
"2017-02-14",79.599998,80.639999,79.57,80.580002,812300,70.835487
"2017-02-15",80.370003,80.919998,80.07,80.879997,1358700,71.099213
"2017-02-16",80.860001,81.080002,80.389999,80.599998,917600,70.85305
"2017-02-17",80.629997,80.629997,79.68,80.25,878800,70.545387
"2017-02-21",80.230003,81.050003,80.160004,80.93,1046700,71.143166
"2017-02-22",80.470001,81.449997,80.349998,80.459999,996000,70.730003
"2017-02-23",80.93,81.209999,79.910004,80.139999,728800,70.448692
"2017-02-24",79.440002,80.239998,79.349998,80.160004,643700,70.46627
"2017-02-27",80.25,80.709999,79.779999,79.970001,803400,70.299255
"2017-02-28",79.57,80.419998,79.400002,80.25,983600,70.545387
"2017-03-01",81.199997,82.099998,81.169998,81.470001,1434400,71.617874
"2017-03-02",81.360001,81.720001,79.68,79.709999,1410100,70.070686
"2017-03-03",79.800003,80.449997,79.709999,80.349998,1133700,70.633293
"2017-03-06",79.589996,80.059998,79.220001,79.529999,836800,69.912453
"2017-03-07",79.480003,79.629997,78.910004,78.919998,980500,69.376228
"2017-03-08",78.93,79.279999,78.300003,78.32,914700,68.848793
"2017-03-09",78,78.330002,77.260002,77.540001,1175600,68.163101
"2017-03-10",77.900002,78.309998,77.449997,77.629997,1386100,68.242233
"2017-03-13",77.5,78.019997,76.690002,77.629997,2277600,68.693512
"2017-03-14",77.309998,77.519997,76.660004,77.300003,851300,68.401505
"2017-03-15",78.269997,78.919998,77.540001,78.639999,997400,69.587242
"2017-03-16",78.919998,79.339996,78.139999,78.889999,970800,69.808479
"2017-03-17",79.300003,79.779999,78.940002,79.169998,1355700,70.056229
"2017-03-20",79.169998,79.43,78.57,78.830002,994500,69.755371
"2017-03-21",78.910004,79.18,77.199997,77.5,1176400,68.578491
"2017-03-22",77.410004,78.019997,76.839996,77.82,1261500,68.861633
"2017-03-23",77.809998,78.480003,77.25,78.029999,854000,69.047485
"2017-03-24",78.040001,78.489998,76.800003,77.18,816800,68.295319
"2017-03-27",76.540001,78.160004,76.019997,77.93,954500,68.958977
"2017-03-28",77.93,80.220001,77.93,79.830002,2743300,70.640251
"2017-03-29",79.900002,80.870003,79.730003,80.459999,1436900,71.197739
"2017-03-30",80.459999,81.809998,80.279999,81.080002,1927700,71.746368
"2017-03-31",80.830002,81.300003,80.440002,80.800003,1583300,71.498604
"2017-04-03",80.839996,81.190002,79.410004,79.959999,969300,70.755295
"2017-04-04",79.949997,80.720001,79.650002,80.25,835700,71.011917
"2017-04-05",80.860001,81.089996,79.519997,79.720001,1076600,70.542931
"2017-04-06",79.82,80.489998,79.669998,80.209999,827600,70.976509
"2017-04-07",79.860001,80.5,79.580002,80.339996,673000,71.091553
"2017-04-10",80.470001,80.730003,80.120003,80.330002,493100,71.082703
"2017-04-11",80.290001,80.669998,79.459999,80.169998,681700,70.941116
"2017-04-12",80.160004,80.190002,78.230003,78.690002,1127800,69.631493
"2017-04-13",78.5,79.019997,77.779999,77.93,585100,68.958977
"2017-04-17",78.099998,78.550003,77.889999,78.290001,607700,69.277542
"2017-04-18",77.93,78.870003,77.610001,78.739998,985700,69.67572
"2017-04-19",79.099998,79.5,78.449997,78.580002,1024800,69.534142
"2017-04-20",79.160004,79.970001,78.839996,79.639999,828600,70.472137
"2017-04-21",79.839996,79.910004,79.080002,79.309998,643300,70.180122
"2017-04-24",80.269997,81.739998,80.260002,81.230003,1388700,71.879105
"2017-04-25",81.879997,82.389999,81.510002,81.629997,1080300,72.23304
"2017-04-26",81.470001,81.739998,81.050003,81.440002,929900,72.064926
"2017-04-27",81.169998,81.910004,80.75,81.660004,1450400,72.259598
"2017-04-28",82.080002,82.199997,79.639999,79.75,1826600,70.569466
"2017-05-01",80.129997,80.699997,79.800003,80.370003,1138200,71.118103
"2017-05-02",80.029999,80.860001,79.470001,79.93,1179600,70.728752
"2017-05-03",79.809998,80.07,77.989998,78.580002,1111200,69.534142
"2017-05-04",78.589996,78.669998,77.730003,78.110001,965700,69.118263
"2017-05-05",78.370003,79.639999,78.230003,79.610001,914500,70.445564
"2017-05-08",79.720001,79.889999,79.150002,79.279999,1919300,70.153572
"2017-05-09",79.279999,79.709999,78.239998,78.389999,1138500,69.36602
"2017-05-10",78.480003,79.190002,78.449997,78.760002,1108300,69.693443
"2017-05-11",78.669998,78.839996,77.360001,77.849998,1286800,68.888168
"2017-05-12",77.769997,78.269997,77.440002,77.510002,899600,68.587326
"2017-05-15",78.019997,79.099998,77.949997,78.620003,866100,69.569557
"2017-05-16",78.720001,79.860001,78.720001,79.559998,1286000,70.401329
"2017-05-17",79.559998,79.559998,77.120003,77.260002,1289500,68.366119
"2017-05-18",76.889999,77.800003,76.110001,77.25,862300,68.357269
"2017-05-19",77.699997,78.949997,77.480003,78.57,1025300,69.525307
"2017-05-22",79.32,79.739998,78.389999,79,1521300,69.905807
"2017-05-23",79.269997,80,78.989998,79.589996,1093500,70.427887
"2017-05-24",79.57,80.300003,79.129997,79.510002,861600,70.357086
"2017-05-25",79.650002,80.150002,79.18,79.669998,1108300,70.498665
"2017-05-26",79.839996,80.410004,79.410004,79.910004,832300,70.71106
"2017-05-30",79.739998,80.110001,79.230003,79.959999,1536200,70.755295
"2017-05-31",79.879997,80.18,78.589996,80.110001,1594600,70.888016
"2017-06-01",80.559998,82.150002,80.360001,81.150002,1724200,71.808296
"2017-06-02",80.699997,81.349998,80.489998,81.110001,1379400,71.772911
"2017-06-05",80.830002,81.269997,80.099998,80.540001,1392400,71.268532
"2017-06-06",80.230003,80.760002,79.93,80.279999,967700,71.038452
"2017-06-07",80.489998,81.120003,80.040001,80.760002,1095700,71.463181
"2017-06-08",80.760002,81.760002,80.360001,81.349998,956600,71.985275
"2017-06-09",81.769997,82.940002,81.330002,82.559998,1075400,73.055984
"2017-06-12",82.629997,83.919998,82.480003,83.080002,1792400,73.516121
"2017-06-13",82.760002,84.07,82.620003,83.839996,1653600,74.646881
"2017-06-14",83.699997,83.82,82.199997,82.879997,1384300,73.79213
"2017-06-15",81.82,82.690002,81.389999,82.309998,1212200,73.284637
"2017-06-16",82.550003,83.059998,81.959999,83.050003,1709700,73.943489
"2017-06-19",84.790001,86.279999,84.75,86,2223600,76.570038
"2017-06-20",85.199997,85.940002,84.769997,85.129997,1741300,75.795425
"2017-06-21",85.360001,85.360001,83.110001,83.230003,1144000,74.103775
"2017-06-22",83.239998,83.550003,82.720001,82.849998,966500,73.765427
"2017-06-23",83.080002,83.440002,82.330002,82.970001,1772700,73.872276
"2017-06-26",83.440002,83.830002,82.540001,83.730003,920500,74.548935
"2017-06-27",83.790001,84.160004,83.5,83.519997,597800,74.361961
"2017-06-28",84.209999,84.910004,84.139999,84.260002,725900,75.020813
"2017-06-29",84.830002,84.989998,83.089996,83.400002,783500,74.255119
"2017-06-30",83.889999,84.449997,83.480003,83.989998,708700,74.780441
"2017-07-03",84.610001,85.110001,84.379997,84.5,376500,75.234505
"2017-07-05",84.540001,84.779999,82.57,83.559998,1290000,74.397575
"2017-07-06",83.360001,84.440002,83.040001,83.599998,1239200,74.433189
"2017-07-07",83.989998,84.099998,83.379997,83.900002,897300,74.700294
"2017-07-10",83.629997,84.879997,83.290001,84.639999,634500,75.359161
"2017-07-11",84.660004,85.290001,84.349998,85,790700,75.67968
"2017-07-12",85.480003,86.059998,84.980003,85.800003,1278900,76.391968
"2017-07-13",85.849998,86.07,85.080002,85.150002,739900,75.81324
"2017-07-14",85.529999,85.709999,85.07,85.400002,653300,76.03582
"2017-07-17",85.309998,85.599998,85.050003,85.239998,505900,75.893364
"2017-07-18",85.040001,85.220001,84.480003,85.080002,593000,75.750916
"2017-07-19",85.239998,86.309998,85.110001,86.150002,828100,76.703583
"2017-07-20",86.089996,86.089996,85,85.68,536800,76.285133
"2017-07-21",85.190002,85.769997,85.120003,85.650002,610100,76.2584
"2017-07-24",85.639999,85.989998,85.220001,85.800003,526900,76.391968
"2017-07-25",86.5,86.599998,85.529999,86.120003,765100,76.676872
"2017-07-26",86.160004,86.220001,84.940002,85.050003,915400,75.724205
"2017-07-27",85.110001,85.279999,84.220001,85.019997,1347300,75.697487
"2017-07-28",84,84.419998,81.910004,83.029999,1683700,73.925697
"2017-07-31",83.599998,84.160004,83.129997,83.160004,1074000,74.041451
"2017-08-01",83.330002,83.860001,82.900002,83.660004,952600,74.486603
"2017-08-02",83.459999,84.300003,83.110001,83.879997,961900,74.68248
"2017-08-03",84.010002,84.419998,83.75,83.919998,947000,74.718086
"2017-08-04",84.470001,84.959999,83.870003,84.07,1366200,74.851669
"2017-08-07",84.150002,85.120003,84.110001,84.449997,867100,75.189987
"2017-08-08",84.150002,84.889999,83.75,84.120003,657700,74.896187
"2017-08-09",84.07,84.639999,83.790001,84.260002,803700,75.020813
"2017-08-10",83.769997,84.099998,83.099998,83.25,1003900,74.121574
"2017-08-11",83.059998,83.650002,82.330002,83.209999,1083800,74.08596
"2017-08-14",83.720001,84.639999,83.690002,84.260002,546200,75.020813
"2017-08-15",84.290001,84.959999,83.050003,84.839996,766900,75.537224
"2017-08-16",85,85.610001,85,85.269997,974200,75.920082
"2017-08-17",84.75,84.870003,82.68,82.769997,1426700,73.694191
"2017-08-18",82.730003,83.25,82.400002,82.900002,1015400,73.809944
"2017-08-21",82.93,83.440002,82.580002,83.129997,1616700,74.014717
"2017-08-22",83.5,84.589996,83.5,84.139999,798500,74.913986
"2017-08-23",83.779999,84.919998,83.779999,84.379997,684100,75.12767
"2017-08-24",84.360001,85.129997,84.169998,84.82,809300,75.519424
"2017-08-25",85.150002,85.449997,84.800003,84.870003,445700,75.563934
"2017-08-28",85.220001,85.519997,84.610001,85.43,738600,76.062538
"2017-08-29",84.849998,85.139999,84.150002,84.57,661400,75.296822
"2017-08-30",84.849998,85.860001,84.510002,85.75,1962400,76.34745
"2017-08-31",86.040001,86.790001,85.879997,86.199997,1004000,76.748093
"2017-09-01",86.580002,87.519997,86.540001,87.309998,1251400,77.736404
"2017-09-05",87.290001,87.540001,85.099998,85.269997,1519400,75.920082
"2017-09-06",85.139999,85.82,84.629997,85.07,1699400,75.741997
"2017-09-07",85.059998,85.169998,84.580002,84.830002,744200,75.528313
"2017-09-08",84.580002,85.260002,84.480003,84.830002,1009300,75.528313
"2017-09-11",85.620003,85.919998,85.32,85.589996,983600,76.204987
