"dates","MET.Open","MET.High","MET.Low","MET.Close","MET.Volume","MET.Adjusted"
"2015-10-30",45.418896,45.508022,44.884136,44.901962,5227174,36.646076
"2015-11-02",45.098038,45.632797,44.991089,45.516933,5893866,37.147968
"2015-11-03",45.543671,46.131908,45.169338,45.81105,7759303,37.388012
"2015-11-04",45.499107,45.73975,44.857399,45,7045599,36.996006
"2015-11-05",43.903744,44.652405,43.627453,44.474152,10951842,36.563686
"2015-11-06",45.650623,46.74688,45.650623,46.069519,10621301,37.875286
"2015-11-09",46.105167,46.229946,45,45.276291,7314991,37.223145
"2015-11-10",45.20499,45.60606,44.696972,45.249554,5721190,37.201157
"2015-11-11",44.919785,45.33868,44.777184,44.812836,5477828,36.842121
"2015-11-12",44.456329,44.688057,44.028519,44.081997,5266892,36.241276
"2015-11-13",43.868092,44.616756,43.778965,44.46524,9912197,36.556355
"2015-11-16",44.224598,44.982174,44.224598,44.982174,5160190,36.981342
"2015-11-17",45.106953,45.481281,44.679146,44.812836,7174180,36.842121
"2015-11-18",44.991089,45.60606,44.973263,45.525848,7188542,37.428314
"2015-11-19",45.392159,45.641712,44.910873,45.231728,6722014,37.186504
"2015-11-20",45.409981,45.748665,45.383244,45.47237,5728708,37.384338
"2015-11-23",45.47237,45.668449,45.142601,45.178253,5271941,37.142548
"2015-11-24",44.536541,45.160427,44.518719,45.026737,5113964,37.017986
"2015-11-25",45.089127,45.258469,44.848484,45.142601,4624547,37.113239
"2015-11-27",45.178253,45.561497,44.964348,45.418896,2132361,37.340385
"2015-11-30",45.356506,45.614971,44.964348,45.53476,6828268,37.435642
"2015-12-01",45.650623,46.096256,45.552586,45.953655,6026374,37.780033
"2015-12-02",45.998219,46.105167,45.231728,45.329769,6701594,37.267113
"2015-12-03",45.632797,45.659538,44.367203,44.616756,8788402,36.680908
"2015-12-04",44.839573,45.677361,44.46524,45.516933,6178181,37.420982
"2015-12-07",45.311943,45.490196,44.474152,44.670231,6389678,36.724884
"2015-12-08",44.18895,44.358288,43.5205,43.877007,7768728,36.072754
"2015-12-09",43.689838,44.536541,42.985741,43.306595,7552182,35.603794
"2015-12-10",43.342247,44.180035,43.137257,43.556149,7828082,35.808956
"2015-12-11",42.852051,42.878788,41.622105,41.996433,10339118,34.526657
"2015-12-14",42.156864,42.459892,41.016045,41.372547,12135664,34.013756
"2015-12-15",42.103386,42.584671,41.880569,42.397503,8863015,34.8564
"2015-12-16",42.878788,43.58289,42.57576,43.404636,9168086,35.684391
"2015-12-17",43.538322,43.600712,42.165775,42.308376,9461714,34.783123
"2015-12-18",41.987522,42.228165,41.354725,41.399288,12413808,34.035728
"2015-12-21",41.68449,42.005348,41.354725,41.729053,4781179,34.30685
"2015-12-22",41.916222,42.299465,41.586452,42.076649,6625522,34.592613
"2015-12-23",42.495544,43.030304,42.263817,42.941177,6427040,35.303371
"2015-12-24",42.959003,43.262032,42.869877,43.021389,1874750,35.369316
"2015-12-28",42.78075,43.092693,42.495544,43.012478,5408152,35.361992
"2015-12-29",43.368984,43.761143,43.351158,43.680927,5034975,35.911549
"2015-12-30",43.645275,43.743317,43.351158,43.431374,3691268,35.706371
"2015-12-31",43.003567,43.5205,42.869877,42.967915,4618601,35.325356
"2016-01-04",41.996433,42.183601,41.238857,42.174686,8890728,34.67321
"2016-01-05",41.880569,42.201427,41.176472,41.372547,9564601,34.013756
"2016-01-06",40.757576,40.775402,39.26025,39.545456,15277264,32.511639
"2016-01-07",38.600712,38.734402,37.709446,37.887699,15733694,31.148741
"2016-01-08",38.689838,38.689838,37.397503,37.459892,13587869,30.797022
"2016-01-11",37.718361,37.789661,36.515152,37.174686,11764955,30.562544
"2016-01-12",37.789661,37.967915,36.853832,37.42424,9632258,30.767715
"2016-01-13",40.383244,40.383244,38.190731,38.244205,24628237,31.441828
"2016-01-14",38.868092,39.215687,37.78075,38.770054,10479929,31.874151
"2016-01-15",37.57576,38.565063,37.442066,38.395721,11095682,31.566397
"2016-01-19",39.090908,39.286987,37.736183,38.092693,10885532,31.317274
"2016-01-20",37.335117,38.003567,36.336899,37.620319,10975180,30.928917
"2016-01-21",37.718361,38.796791,37.549019,38.057041,9762185,31.28796
"2016-01-22",38.868092,39.46524,38.841354,39.385029,9466314,32.379738
"2016-01-25",39.019608,39.385029,38.25312,38.324421,6824116,31.507776
"2016-01-26",38.395721,39.099823,38.395721,38.778965,7847605,31.881479
"2016-01-27",38.636364,39.438503,38.306595,38.556149,6619800,31.698294
"2016-01-28",39.001781,39.251335,38.484848,39.019608,6491555,32.079308
"2016-01-29",39.385029,39.86631,38.645275,39.79501,9833545,32.716805
"2016-02-01",39.491978,39.634583,39.064171,39.46524,7011154,32.445686
"2016-02-02",38.770054,38.85918,37.825314,38.110516,10416087,31.331928
"2016-02-03",38.163994,38.190731,36.720142,37.388592,13574293,31.010357
"2016-02-04",36.203209,36.399288,35,35.427807,19678085,29.384069
"2016-02-05",35.60606,35.686275,34.402851,34.590019,15203549,28.689207
"2016-02-08",34.153297,34.180035,32.655972,33.110516,12074291,27.462097
"2016-02-09",32.326202,33.360069,31.907309,33.119431,9967736,27.469488
"2016-02-10",33.529411,33.841354,32.834225,32.860962,8400526,27.255116
"2016-02-11",31.684492,31.853832,31.194296,31.381462,16331159,26.028006
"2016-02-12",31.381462,33.743317,31.381462,33.360069,14902741,27.669079
"2016-02-16",34.05526,34.153297,33.475937,33.885918,6950902,28.105215
"2016-02-17",34.358288,35.213905,34.251335,35,7708589,29.02924
"2016-02-18",35.044563,35.160427,34.714794,34.937611,8726804,28.977507
"2016-02-19",34.723709,34.910873,34.304813,34.857399,5508010,28.910967
"2016-02-22",34.857399,35.597149,34.759357,34.946526,7547470,28.984894
"2016-02-23",34.821747,34.893047,33.778965,34.242424,9032773,28.400909
"2016-02-24",33.645275,34.456329,33.226379,34.367203,7376589,28.504406
"2016-02-25",34.411766,35.142601,34.233513,35.13369,5975996,29.140131
"2016-02-26",35.490196,36.203209,35.115864,35.730839,9167862,29.635406
"2016-02-29",35.686275,35.855614,35.151516,35.258469,8817237,29.243626
"2016-03-01",35.623886,37.254902,35.588234,37.147949,8852131,30.810774
"2016-03-02",37.308376,37.64706,37.014259,37.442066,5746547,31.054712
"2016-03-03",37.442066,37.843136,37.21925,37.78075,5046419,31.335621
"2016-03-04",38.048126,38.181816,37.245991,37.727272,6890426,31.291262
"2016-03-07",37.406418,38.288769,37.326202,38.190731,5691008,31.675657
"2016-03-08",37.664883,37.860962,36.791443,37.237076,8292141,30.884697
"2016-03-09",37.691624,37.843136,37.058823,37.433155,4402952,31.047319
"2016-03-10",37.611408,38.262032,37.08556,37.655972,7410137,31.232132
"2016-03-11",38.297684,39.545456,38.235294,39.438503,8464480,32.710575
"2016-03-14",39.037434,39.358288,38.743317,39.12656,5596648,32.451847
"2016-03-15",38.877007,39.037434,38.297684,39.028519,4954528,32.370529
"2016-03-16",39.064171,39.500893,38.493759,39.010696,5388966,32.355743
"2016-03-17",39.001781,39.447414,38.458111,39.286987,8537298,32.584915
"2016-03-18",39.411766,39.910873,39.206776,39.86631,10215698,33.065403
"2016-03-21",39.759357,40.062389,39.411766,39.670231,4168567,32.902771
"2016-03-22",39.233513,39.572193,39.081997,39.295898,4975846,32.5923
"2016-03-23",39.215687,39.215687,38.556149,38.689838,8218313,32.08963
"2016-03-24",38.146168,38.146168,37.165775,37.700535,9536215,31.269083
"2016-03-28",37.941177,38.484848,37.798573,38.324421,4788696,31.786543
"2016-03-29",38.030304,38.039215,37.459892,37.843136,5433846,31.387369
"2016-03-30",38.146168,40.900177,38.137257,39.86631,24149143,33.065403
"2016-03-31",39.991089,40.196079,39.081997,39.162209,8838106,32.481411
"2016-04-01",38.939396,39.777184,38.725491,39.714794,9973570,32.939724
"2016-04-04",39.777184,39.777184,38.814617,38.930481,6182220,32.289227
"2016-04-05",38.565063,38.565063,38.074867,38.226379,6114002,31.705229
"2016-04-06",38.25312,38.368984,37.700535,38.306595,6576266,31.771759
"2016-04-07",37.869877,38.039215,37.005348,37.361855,8385043,30.98819
"2016-04-08",37.754009,37.967915,37.147949,37.335117,5641640,30.966007
"2016-04-11",37.611408,38.235294,37.584671,37.816399,5279571,31.365189
"2016-04-12",38.074867,38.627453,37.816399,38.467022,4856240,31.904812
"2016-04-13",38.841354,39.572193,38.841354,39.536541,6851269,32.791897
"2016-04-14",39.420677,40.098038,39.295898,39.973263,5569832,33.154106
"2016-04-15",39.964348,40.053474,39.590019,39.79501,4486878,33.006264
"2016-04-18",39.66132,40.285206,39.500893,40.169338,5158507,33.316734
"2016-04-19",40.347595,40.918003,40.311943,40.659538,5248155,33.723312
"2016-04-20",40.748665,41.488415,40.579323,41.363636,5263639,34.307297
"2016-04-21",41.283421,41.648842,41.051693,41.105167,5404337,34.092915
"2016-04-22",41.158646,41.969696,41.158646,41.800358,8047096,34.66951
"2016-04-25",41.506241,41.720142,40.81105,41.21212,5660153,34.181622
"2016-04-26",41.41711,41.74688,41.265598,41.639931,6005729,34.536453
"2016-04-27",41.559715,41.862743,41.283421,41.666668,8519234,34.558628
"2016-04-28",41.274509,41.541889,40.623886,40.757576,6672983,33.804623
"2016-04-29",40.552586,41.033867,39.741531,40.196079,8738809,33.338909
"2016-05-02",40.418896,40.864529,40.071301,40.855614,5701667,33.885933
"2016-05-03",40.20499,40.285206,39.429588,39.919785,6776431,33.109745
"2016-05-04",39.331551,39.634583,38.841354,39.162209,7925696,32.481411
"2016-05-05",37.852051,38.85918,37.611408,38.155079,9452513,31.936821
"2016-05-06",37.852051,38.422459,37.727272,38.342247,5582174,32.093487
"2016-05-09",38.279858,38.467022,38.012478,38.25312,7477569,32.018887
"2016-05-10",38.538322,39.269161,38.422459,39.135471,7064897,32.757442
"2016-05-11",38.948307,39.322639,38.680927,38.698753,4533441,32.391895
"2016-05-12",38.983955,39.144386,38.458111,38.778965,5070430,32.459034
"2016-05-13",38.65419,39.206776,38.262032,38.31551,5821160,32.07111
"2016-05-16",38.38681,38.975044,38.368984,38.680927,5830024,32.376972
"2016-05-17",38.645275,39.064171,38.440285,38.58289,5134160,32.294907
"2016-05-18",38.627453,40.231728,38.627453,40.080215,10879697,33.548218
"2016-05-19",39.73262,40.258469,39.046345,39.491978,6270297,33.055836
"2016-05-20",39.741531,40.213905,39.59893,39.759357,6055434,33.279648
"2016-05-23",39.607841,39.839573,39.358288,39.607841,5500268,33.152817
"2016-05-24",39.875221,40.552586,39.848484,40.347595,5341057,33.772011
"2016-05-25",40.641712,41.069519,40.561497,40.802139,6864284,34.152489
"2016-05-26",40.989304,40.989304,40.13369,40.178253,5408601,33.630276
"2016-05-27",40.151516,40.793224,40.151516,40.793224,7025291,34.145027
"2016-05-31",40.828876,41.069519,40.40107,40.597149,6503561,33.980904
"2016-06-01",40.294117,40.864529,39.46524,40.802139,8125636,34.152489
"2016-06-02",40.668449,40.73975,40.374332,40.73975,4199870,34.100258
"2016-06-03",40.062389,40.062389,38.99287,39.483067,7404415,33.048386
"2016-06-06",39.500893,40.151516,39.447414,39.919785,4865104,33.413918
"2016-06-07",40.124779,40.13369,39.66132,39.705883,6583111,33.23489
"2016-06-08",39.86631,40.115864,39.607841,39.768272,5323329,33.287109
"2016-06-09",39.438503,39.491978,38.885918,39.019608,6738395,32.66045
"2016-06-10",38.538322,38.573975,38.003567,38.404636,10382988,32.145706
"2016-06-13",38.119431,38.689838,38.012478,38.235294,8583861,32.003971
"2016-06-14",38.101604,38.342247,37.361855,37.664883,8038906,31.526516
"2016-06-15",37.878788,38.279858,37.317291,37.370766,7704886,31.280329
"2016-06-16",36.942959,37.682709,36.577541,37.629234,7482955,31.496672
"2016-06-17",37.629234,37.905525,37.245991,37.584671,8312337,31.459375
"2016-06-20",38.458111,38.707664,37.869877,37.896614,5862338,31.720482
"2016-06-21",38.137257,38.288769,37.620319,38.083778,5472555,31.877144
"2016-06-22",38.074867,38.413548,37.852051,37.923351,4829986,31.742863
"2016-06-23",38.663101,39.376114,38.502674,39.367203,6324041,32.951405
"2016-06-24",36.729053,36.960785,35.098038,35.151516,20763171,29.42276
"2016-06-27",34.759357,34.830662,32.237076,32.557934,19326450,27.251867
"2016-06-28",33.422459,33.814617,32.620319,33.600712,20955370,28.124693
"2016-06-29",34.010696,34.973263,33.707664,34.937611,12140264,29.243719
"2016-06-30",35.13369,35.508022,34.581104,35.499107,11341064,29.713705
"2016-07-01",35.258469,35.623886,34.901962,35.196079,9170330,29.460058
"2016-07-05",34.572193,34.607841,33.4492,33.734402,10868926,28.236597
"2016-07-06",33.5205,34.215687,32.967915,34.180035,12305759,28.609606
"2016-07-07",34.224598,34.964348,33.761143,34.108734,9407185,28.549927
"2016-07-08",34.634583,35.249554,34.634583,34.937611,9593212,29.243719
"2016-07-11",35.365417,35.614971,35.13369,35.454544,6502439,29.676401
"2016-07-12",35.962566,36.541889,35.935829,36.327988,9710573,30.407495
"2016-07-13",35.828876,36.426025,35.650623,36.07843,6972893,30.19861
"2016-07-14",37.754009,38.306595,37.299465,37.771835,19279775,31.616043
"2016-07-15",37.959003,38.31551,37.593582,37.976826,9425249,31.787617
"2016-07-18",37.932262,38.734402,37.843136,38.404636,9413131,32.145706
"2016-07-19",38.199642,38.458111,38.021389,38.297684,10026529,32.056179
"2016-07-20",38.547237,38.663101,38.172905,38.458111,9335713,32.190472
"2016-07-21",38.556149,38.680927,38.288769,38.5205,10722954,32.242695
"2016-07-22",38.636364,38.734402,38.324421,38.556149,6369594,32.27253
"2016-07-25",38.422459,38.502674,38.128342,38.422459,4532207,32.160629
"2016-07-26",38.395721,38.743317,38.351158,38.58289,4522109,32.294907
"2016-07-27",38.591801,38.78788,38.199642,38.484848,7023271,32.212841
"2016-07-28",38.351158,38.618538,38.083778,38.395721,4223432,32.138245
"2016-07-29",38.137257,38.431374,37.950089,38.092693,6214309,31.884609
"2016-08-01",38.360069,38.413548,37.691624,37.923351,6293298,31.742863
"2016-08-02",38.048126,38.413548,37.326202,37.620319,6843639,31.489212
"2016-08-03",37.754009,39.073086,37.655972,38.948307,11364401,32.60078
"2016-08-04",36.729053,36.827095,34.643494,35.240643,28570608,29.769855
"2016-08-05",35.837791,36.862743,35.819965,36.666668,16069621,30.974501
"2016-08-08",36.916222,37.228165,36.657753,36.951874,9440620,31.215435
"2016-08-09",37.040997,37.254902,36.648842,36.791443,6425357,31.079903
"2016-08-10",36.791443,36.809269,35.614971,35.784313,9673660,30.22913
"2016-08-11",35.891266,36.051693,35.597149,35.784313,8679455,30.22913
"2016-08-12",35.427807,35.632797,35.20499,35.436722,8656454,29.93549
"2016-08-15",35.730839,35.926914,35.641712,35.855614,7098445,30.289358
"2016-08-16",35.819965,36.194298,35.677361,36.00713,7507639,30.417349
"2016-08-17",35.989304,36.149734,35.721924,35.998219,5820824,30.409822
"2016-08-18",35.882355,36.256683,35.846703,36.069519,4989310,30.470049
"2016-08-19",35.757576,36.265598,35.713013,36.051693,6504234,30.45499
"2016-08-22",35.989304,36.087345,35.721924,35.918003,5074245,30.342058
"2016-08-23",36.096256,36.408199,36.07843,36.176472,5347228,30.560402
"2016-08-24",36.327988,36.595364,36.203209,36.452763,9209488,30.793802
"2016-08-25",36.354725,36.853832,36.354725,36.818184,6244042,31.102501
"2016-08-26",36.978611,37.655972,36.960785,37.245991,8923490,31.463896
"2016-08-29",37.584671,38.137257,37.459892,37.798573,7162624,31.930696
"2016-08-30",37.798573,38.752228,37.798573,38.600712,9633604,32.608303
"2016-08-31",38.609627,39.099823,38.155079,38.680927,8497130,32.676079
"2016-09-01",38.725491,39.162209,38.003567,38.377895,7427640,32.420074
"2016-09-02",38.493759,38.912655,38.351158,38.556149,5286640,32.57066
"2016-09-06",38.502674,38.573975,37.976826,38.413548,5899700,32.450191
"2016-09-07",38.244205,38.538322,38.012478,38.404636,4847264,32.442657
"2016-09-08",38.440285,38.814617,38.297684,38.743317,5760348,32.728767
"2016-09-09",38.743317,39.839573,38.725491,39.135471,15443657,33.06004
"2016-09-12",38.850266,39.652405,38.351158,39.474152,11167266,33.346142
"2016-09-13",38.850266,39.73262,38.805702,39.18895,8808149,33.105225
"2016-09-14",39.153297,39.518719,38.725491,39.019608,7723175,32.962166
"2016-09-15",38.885918,39.893047,38.770054,39.66132,8550089,33.504261
"2016-09-16",39.349377,39.411766,38.805702,39.064171,8243446,32.999805
"2016-09-19",39.26025,39.750446,39.081997,39.171124,4729230,33.090164
"2016-09-20",39.447414,39.491978,39.064171,39.224598,5401869,33.135342
"2016-09-21",39.456329,39.901962,39.215687,39.839573,8252871,33.654842
"2016-09-22",39.919785,40.008911,39.581104,39.750446,6507263,33.579559
"2016-09-23",39.696972,39.955437,39.554367,39.679146,7340461,33.519321
"2016-09-26",39.304813,39.340462,38.5205,38.680927,8036213,32.676079
"2016-09-27",38.493759,39.064171,38.172905,38.99287,6635508,32.93959
"2016-09-28",39.233513,39.367203,38.734402,39.331551,6644596,33.225677
"2016-09-29",39.331551,39.52763,38.565063,38.912655,6455090,32.871819
"2016-09-30",39.144386,39.830662,39.028519,39.59893,10903372,33.451561
"2016-10-03",39.438503,39.59893,39.215687,39.545456,5374604,33.406387
"2016-10-04",39.572193,40.169338,39.447414,39.991089,6990733,33.782837
"2016-10-05",40.213905,41.158646,40.142601,40.989304,10568791,34.626091
"2016-10-06",42.272728,42.91444,41.461678,42.023174,15439954,35.499458
"2016-10-07",41.782532,42.210339,41.372547,42.08556,10376705,35.552166
"2016-10-10",42.450981,42.602497,42.174686,42.406418,5897344,35.823215
"2016-10-11",42.531193,42.825314,41.889484,42.165775,8126197,35.61993
"2016-10-12",42.165775,42.64706,42.121212,42.35294,4691755,35.778034
"2016-10-13",41.800358,41.800358,41.024956,41.604279,7098445,35.145596
"2016-10-14",42.183601,42.468807,41.648842,41.791443,8806129,35.303711
"2016-10-17",41.889484,42.08556,41.506241,41.595364,5297972,35.138062
"2016-10-18",42.076649,42.210339,41.657753,41.711231,6652562,35.235943
"2016-10-19",41.871658,42.032085,41.559715,41.755795,6730878,35.273582
"2016-10-20",41.74688,41.934048,41.203209,41.61319,4742806,35.153126
"2016-10-21",41.194298,41.497326,40.935829,41.336899,8567480,34.919712
"2016-10-24",41.61319,41.862743,41.426025,41.568626,6418962,35.115475
"2016-10-25",41.515152,41.675579,41.122993,41.256683,5742733,34.851967
"2016-10-26",41.051693,42.076649,41.051693,41.800358,5384815,35.311241
"2016-10-27",42.281639,42.994652,41.925133,42.504456,9547883,35.906029
"2016-10-28",42.57576,42.64706,41.648842,41.871658,8432279,35.371464
"2016-10-31",42.014259,42.299465,41.800358,41.853832,6281180,35.356403
"2016-11-01",42.032085,42.344028,41.176472,41.702316,6076640,35.228409
"2016-11-02",41.497326,41.648842,40.953655,41.301247,7814730,34.889599
"2016-11-03",40.303028,42.825314,40.303028,41.942959,9511979,35.7402
"2016-11-04",42.076649,42.495544,41.577541,41.729053,6731439,35.557926
"2016-11-07",42.477718,42.905525,42.468807,42.754009,6510068,36.431305
"2016-11-08",42.691624,42.869877,42.023174,42.673798,6252345,36.362961
"2016-11-09",43.25312,46.060604,43.137257,45.704102,20582305,38.945129
"2016-11-10",46.568626,49.001781,46.532978,47.896614,26588146,40.8134
"2016-11-11",47.406418,48.039215,47.121212,47.852051,12168875,40.775417
"2016-11-14",48.101604,49.286987,48.048126,48.573975,14304715,41.390583
"2016-11-15",47.967915,48.565063,47.299465,48.547237,9119392,41.367805
"2016-11-16",48.092693,48.342247,47.477718,47.932262,7975737,40.843773
"2016-11-17",47.923351,48.538322,47.468807,48.538322,6305640,41.360207
"2016-11-18",48.645275,49.12656,48.235294,48.850266,6643025,41.626015
"2016-11-21",48.957218,49.073086,48.404636,48.823528,6275795,41.60323
"2016-11-22",48.868092,49.090908,48.5205,48.850266,5570618,41.626015
"2016-11-23",49.081997,49.456329,48.778965,49.331551,5584082,42.036121
"2016-11-25",49.206776,49.420677,49.046345,49.420677,2589239,42.112068
"2016-11-28",48.573975,49.180035,48.244205,48.467022,7411034,41.299454
"2016-11-29",48.698753,48.885918,48.262032,48.297684,5002100,41.155148
"2016-11-30",48.752228,49.331551,48.672012,49.028519,7732039,41.777908
"2016-12-01",49.402851,50.347595,49.367203,50.151516,7185737,42.734833
"2016-12-02",49.946526,50.106953,49.376114,49.607841,6022896,42.271553
"2016-12-05",49.839573,50.240643,49.46524,49.616756,5742172,42.279152
"2016-12-06",49.821747,49.86631,49.153297,49.616756,5196094,42.279152
"2016-12-07",49.777184,50.677361,49.456329,50.588234,5584531,43.10696
"2016-12-08",50.802139,51.497326,50.641712,50.971481,6577276,43.433533
"2016-12-09",50.87344,51.167557,50.588234,51.149734,5670251,43.585423
"2016-12-12",50.784313,50.94474,49.964348,50.454544,6068113,42.99305
"2016-12-13",50.686275,50.891266,50.098038,50.525848,5253653,43.053806
"2016-12-14",49.991089,51.203209,49.572193,50.258469,9593773,42.825966
"2016-12-15",50.481281,51.773621,50.47237,51.051693,8506219,43.501888
"2016-12-16",49.955437,50.062389,48.404636,48.458111,19640498,41.291859
"2016-12-19",48.360069,48.556149,47.415329,48.057041,7742698,40.950096
"2016-12-20",48.395721,48.716579,48.146168,48.377895,5672047,41.223503
"2016-12-21",48.395721,48.841354,48.137257,48.645275,4584604,41.451344
"2016-12-22",48.538322,48.618538,48.092693,48.511585,5070991,41.337418
"2016-12-23",48.529411,48.663101,48.279858,48.511585,3427934,41.337418
"2016-12-27",48.698753,48.983955,48.5205,48.752228,3100423,41.542473
"2016-12-28",48.672012,48.939396,48.065952,48.101604,3510626,40.988068
"2016-12-29",48.110516,48.25312,47.611408,47.950089,4276840,40.858959
"2016-12-30",48.057041,48.235294,47.896614,48.030304,4699497,40.927319
"2017-01-03",48.58289,48.99287,47.771835,48.377895,6297786,41.223503
"2017-01-04",48.422459,48.975044,48.270947,48.645275,7673358,41.451344
"2017-01-05",48.422459,48.672012,47.406418,47.976826,6543841,40.881744
"2017-01-06",48.226379,48.645275,48.083778,48.288769,4450076,41.147556
"2017-01-09",48.065952,48.752228,47.798573,47.860962,7803061,40.783012
"2017-01-10",47.932262,48.600712,47.549019,48.065952,10312190,40.957687
"2017-01-11",48.31551,48.707664,47.834225,48.511585,7006666,41.337418
"2017-01-12",48.172905,48.208557,47.299465,48.048126,5527309,40.942493
"2017-01-13",48.395721,48.823528,48.25312,48.404636,5849547,41.246288
"2017-01-17",47.985741,48.172905,47.513371,47.727272,6027272,40.669102
"2017-01-18",47.852051,48.199642,47.281639,48.181816,5875241,41.056427
"2017-01-19",48.360069,48.502674,47.798573,48.146168,5443271,41.026039
"2017-01-20",48.324421,48.770054,48.065952,48.422459,6268165,41.261475
"2017-01-23",48.547237,48.752228,48.003567,48.217468,5112842,41.0868
"2017-01-24",48.4492,49.367203,48.4492,48.939396,4714083,41.701962
"2017-01-25",49.402851,50.13369,49.376114,50.044563,6225754,42.643692
"2017-01-26",49.536541,50.231728,49.46524,49.937611,5684950,42.552559
"2017-01-27",49.705883,49.857399,49.349377,49.563278,5618415,42.233585
"2017-01-30",49.233513,49.233513,48.288769,48.930481,5966235,41.69437
"2017-01-31",48.770054,49.162209,47.959003,48.493759,5772129,41.322235
"2017-02-01",49.117645,49.286987,48.137257,48.413548,8843941,41.253883
"2017-02-02",46.452763,46.782532,44.875221,45.864529,17571979,39.37175
"2017-02-03",46.657753,46.764706,45.962566,46.14082,11732193,39.608925
"2017-02-06",45.650623,46.515152,45.650623,46.238857,6603643,39.693081
"2017-02-07",46.497326,46.68449,46.051693,46.060604,6330661,39.54007
"2017-02-08",45.909092,46.024956,45.53476,45.802139,7080381,39.318195
"2017-02-09",46.105167,47.139038,46.016045,46.862743,6630683,40.228653
"2017-02-10",47.147949,47.504456,46.934048,47.156864,5607980,40.481136
"2017-02-13",47.531193,48.226379,47.531193,47.682709,5542792,40.932541
"2017-02-14",47.504456,48.208557,47.397503,48.021389,5538865,41.223278
"2017-02-15",48.208557,48.262032,47.745098,48.065952,7613331,41.261524
"2017-02-16",48.065952,48.297684,47.718361,47.816399,8425210,41.04731
"2017-02-17",47.42424,47.549019,46.942959,47.210339,8948960,40.527046
"2017-02-21",47.611408,47.860962,47.35294,47.549019,6414923,40.81778
"2017-02-22",47.210339,47.852051,47.174686,47.664883,6127130,40.917233
"2017-02-23",47.754009,47.878788,47.477718,47.736183,6276917,40.978447
"2017-02-24",47.067738,47.263817,46.711231,46.782532,7538045,40.159798
"2017-02-27",46.925133,47.067738,46.720142,46.934048,8219435,40.289867
"2017-02-28",46.737968,47.005348,46.568626,46.737968,8406024,40.121544
"2017-03-01",47.584671,48.877007,47.504456,48.422459,12240347,41.567566
"2017-03-02",48.475937,48.618538,47.549019,47.620319,7364920,40.87899
"2017-03-03",47.834225,49.081997,47.789661,48.868092,9169657,41.950111
"2017-03-06",47.798573,48.342247,47.629234,48.065952,7373672,41.261524
"2017-03-07",47.878788,47.959003,47.379681,47.549019,5930331,40.81778
"2017-03-08",48.074867,48.368984,47.611408,47.64706,5960176,40.901939
"2017-03-09",47.798573,48.128342,47.611408,47.789661,5640070,41.024353
"2017-03-10",48.065952,48.360069,47.852051,48.146168,5949068,41.330387
"2017-03-13",48.155079,48.484848,48.021389,48.270947,6012349,41.437508
"2017-03-14",47.994652,48.101604,47.602497,48.030304,4336754,41.230927
"2017-03-15",48.208557,48.288769,47.620319,47.843136,6629561,41.070263
"2017-03-16",47.905525,48.422459,47.887699,48.146168,5488600,41.330387
"2017-03-17",48.31551,48.31551,47.344028,47.557934,7752683,40.825424
"2017-03-20",47.406418,47.620319,47.121212,47.35294,4414509,40.649456
"2017-03-21",47.620319,47.727272,46.176472,46.274509,7105289,39.72369
"2017-03-22",45.757576,46.381462,45.347595,46.14082,5933921,39.608925
"2017-03-23",45.989304,46.925133,45.793224,46.390373,5649270,39.823162
"2017-03-24",46.559715,46.987522,46.051693,46.354725,5596087,39.792545
"2017-03-27",45.356506,46.158646,44.786095,46.069519,7017998,39.547718
"2017-03-28",45.81105,47.08556,45.757576,46.773621,5892968,40.152142
"2017-03-29",46.586452,46.916222,46.390373,46.506241,5497015,39.922619
"2017-03-30",46.497326,47.620319,46.443851,47.344028,7658884,40.641811
"2017-03-31",47.147949,47.388592,47.049911,47.076649,5070430,40.41227
"2017-04-03",47.147949,47.308376,45.971481,46.702316,5894764,40.090935
"2017-04-04",46.604279,46.74688,46.238857,46.631016,5591936,40.029736
"2017-04-05",46.987522,47.254902,46.194298,46.256683,5487926,39.708393
"2017-04-06",46.265598,47.076649,45.94474,46.942959,7077015,40.297508
"2017-04-07",46.532978,47.156864,46.319073,46.889484,7346968,40.251617
"2017-04-10",46.880569,47.406418,46.791443,47.049911,5852240,40.389324
"2017-04-11",46.729053,47.094475,46.363636,47.032085,5090065,40.374027
"2017-04-12",46.782532,46.898396,46.096256,46.319073,5076713,39.761948
"2017-04-13",46.069519,46.399288,45.525848,45.561497,7313869,39.111622
"2017-04-17",45.686275,46.390373,45.53476,46.256683,6297001,39.708393
"2017-04-18",45.802139,45.953655,45.231728,45.623886,7146579,39.165169
"2017-04-19",45.953655,46.274509,45.454544,45.597149,5992714,39.14222
"2017-04-20",45.918003,46.34581,45.668449,46.149734,5013545,39.616585
"2017-04-21",46.024956,46.21212,45.623886,45.695187,8381340,39.226387
"2017-04-24",46.737968,47.032085,46.274509,46.363636,7962610,39.800205
"2017-04-25",46.791443,47.237076,46.657753,46.675579,8219884,40.067993
"2017-04-26",46.675579,46.925133,46.176472,46.247772,8262745,39.700733
"2017-04-27",46.354725,46.657753,46.096256,46.470589,6309343,39.892021
"2017-04-28",46.426025,46.559715,46.14082,46.176472,6323143,39.639534
"2017-05-01",46.372547,46.515152,46.051693,46.319073,6154507,39.761948
