"dates","MLM.Open","MLM.High","MLM.Low","MLM.Close","MLM.Volume","MLM.Adjusted"
"2016-04-05",158.830002,161.160004,157.830002,159.360001,652900,152.521637
"2016-04-06",159.220001,165.059998,158.929993,163.839996,920100,156.809402
"2016-04-07",162.399994,163.080002,160.600006,161.960007,717200,155.010086
"2016-04-08",163.410004,168.149994,163.190002,166.179993,724600,159.048981
"2016-04-11",167.589996,168.229996,163.979996,164.100006,447200,157.058212
"2016-04-12",164.210007,165.039993,162.919998,163.850006,558200,156.818985
"2016-04-13",165,165.339996,161.970001,165.339996,671500,158.245026
"2016-04-14",165,165.75,163.380005,165.350006,337800,158.254593
"2016-04-15",165,165.770004,163.770004,165.630005,460900,158.522583
"2016-04-18",165.380005,168.770004,164.699997,168.330002,568300,161.106735
"2016-04-19",168.289993,169.300003,166.25,167.600006,506400,160.408066
"2016-04-20",167.820007,171.149994,166.860001,169.770004,567500,162.48494
"2016-04-21",169.940002,171.25,168.520004,168.710007,324000,161.470428
"2016-04-22",169.479996,171.729996,168.380005,170.600006,371700,163.279327
"2016-04-25",170.779999,171.009995,168.619995,169.539993,307200,162.264801
"2016-04-26",170.289993,171.490005,169.050003,170.25,517600,162.944351
"2016-04-27",170.770004,173.479996,169.490005,172.539993,708600,165.136063
"2016-04-28",171.5,173.179993,169.699997,170.070007,381200,162.772064
"2016-04-29",169.75,170.179993,167.369995,169.229996,814000,161.968094
"2016-05-02",170.190002,172.589996,169.229996,172.139999,560600,164.75325
"2016-05-03",171.429993,175.710007,169.789993,173.190002,911800,165.758179
"2016-05-04",171.970001,174.050003,165.270004,169.460007,1236000,162.188232
"2016-05-05",174,177.070007,171.600006,175,2205600,167.490509
"2016-05-06",174.960007,178.419998,171.580002,177.910004,1648300,170.275665
"2016-05-09",178.369995,183.050003,177.339996,182.25,1368100,174.429382
"2016-05-10",182.449997,188.679993,182.399994,187.850006,1479500,179.789124
"2016-05-11",187.990005,189.309998,185.850006,186.720001,1246200,178.707596
"2016-05-12",188.240005,189.759995,185.5,186.770004,833200,178.755447
"2016-05-13",186.429993,188.279999,183.75,184.75,922500,176.822144
"2016-05-16",185.860001,188.199997,185.429993,186.570007,635500,178.564026
"2016-05-17",186.190002,186.869995,184.479996,186.229996,685800,178.238602
"2016-05-18",185,187.169998,184.679993,185.740005,921100,177.769653
"2016-05-19",184.559998,185.490005,183.210007,184.940002,914500,177.003983
"2016-05-20",186.330002,188.149994,185.210007,187.179993,555100,179.147842
"2016-05-23",187.350006,189.919998,186.699997,188.789993,481000,180.688736
"2016-05-24",189.199997,191.300003,187.869995,190.619995,637700,182.440216
"2016-05-25",192.009995,193.869995,191,193.149994,712600,184.861679
"2016-05-26",192.889999,193.429993,190.860001,191.699997,743600,183.473877
"2016-05-27",190.850006,192.369995,190.080002,191.830002,785600,183.982162
"2016-05-31",192.910004,193.080002,186.910004,189.039993,1093800,181.30632
"2016-06-01",189.039993,189.300003,186.440002,188.729996,853600,181.009003
"2016-06-02",188.270004,188.270004,185.139999,187.899994,754000,180.212982
"2016-06-03",187.470001,188.619995,184.529999,186.729996,708300,179.090851
"2016-06-06",186.229996,188.190002,184.410004,187.130005,634800,179.474503
"2016-06-07",186.990005,188.270004,185.839996,187.059998,525100,179.407318
"2016-06-08",189.050003,190.289993,186.25,189.800003,804500,182.035278
"2016-06-09",191.149994,191.179993,186.339996,189.229996,680000,181.488556
"2016-06-10",187.5,187.559998,184.600006,185.539993,626700,177.949524
"2016-06-13",184.080002,186.039993,182.839996,182.889999,576100,175.407959
"2016-06-14",182.75,183.740005,178.899994,181.669998,1015900,174.237839
"2016-06-15",182.580002,185.929993,182.050003,183.660004,555600,176.146454
"2016-06-16",182.770004,183.910004,180.720001,183.289993,700800,175.79158
"2016-06-17",182.820007,183.289993,180.919998,182.740005,873300,175.264114
"2016-06-20",184.5,186.839996,183.839996,184.119995,752500,176.587616
"2016-06-21",184.259995,184.589996,182.690002,183.820007,523100,176.299896
"2016-06-22",183.929993,184.449997,182.190002,183.910004,489300,176.386261
"2016-06-23",185.729996,187.960007,184.919998,187.949997,724000,180.260925
"2016-06-24",182.300003,191.75,181.070007,187.919998,2310200,180.232117
"2016-06-27",185.940002,187.100006,178.229996,179.240005,1070200,171.907288
"2016-06-28",181.490005,183.369995,179.210007,180.869995,787500,173.470581
"2016-06-29",183.259995,185.660004,182.550003,185.210007,568000,177.633041
"2016-06-30",186.059998,192.110001,185.080002,192,866100,184.145233
"2016-07-01",191.710007,192.399994,186.669998,189.130005,1052700,181.392639
"2016-07-05",188.570007,188.919998,185.699997,186.770004,401600,179.129227
"2016-07-06",186.449997,195.479996,186.220001,194.919998,923600,186.945801
"2016-07-07",195.029999,195.800003,193.25,195.350006,757600,187.358215
"2016-07-08",197.350006,198.229996,195.710007,196.699997,625100,188.652969
"2016-07-11",197.5,199.869995,196.449997,196.529999,538100,188.489944
"2016-07-12",197.600006,199.679993,196.690002,197.929993,495400,189.832687
"2016-07-13",198.979996,198.979996,195.940002,196.869995,603300,188.816055
"2016-07-14",197.710007,199.320007,195.929993,197.089996,410400,189.027023
"2016-07-15",197.839996,198.320007,196.399994,197.570007,375200,189.487396
"2016-07-18",197.990005,200.300003,197.330002,199.970001,496600,191.789215
"2016-07-19",199.369995,199.460007,197.330002,198.240005,220900,190.129974
"2016-07-20",198.139999,200,196.360001,198.350006,349700,190.235474
"2016-07-21",198.520004,199.270004,195.179993,196.080002,426000,188.058334
"2016-07-22",195.940002,198.770004,195.940002,198.25,399100,190.139526
"2016-07-25",198.229996,198.820007,196.660004,198.690002,243900,190.561569
"2016-07-26",198.690002,201.960007,197.559998,201.860001,465200,193.601868
"2016-07-27",202.100006,203.720001,200.580002,201.520004,413500,193.275833
"2016-07-28",201.25,206.360001,200.800003,205.699997,624300,197.28479
"2016-07-29",205.360001,206.240005,202.149994,202.649994,820400,194.359543
"2016-08-01",199.429993,199.429993,193.610001,196.309998,1127800,188.278915
"2016-08-02",193.699997,199.509995,192.509995,198.5,886800,190.379333
"2016-08-03",197.979996,200.990005,197.979996,200.139999,525500,191.952271
"2016-08-04",199.800003,199.800003,197.220001,198.470001,371300,190.35054
"2016-08-05",198.940002,199.270004,197.199997,198.309998,269700,190.197113
"2016-08-08",198.5,201.330002,197.589996,200.429993,419000,192.230347
"2016-08-09",200.350006,201.389999,198.149994,199.850006,337800,191.674133
"2016-08-10",200.529999,201.179993,199.149994,200.25,258100,192.057755
"2016-08-11",200.470001,201.100006,198.149994,198.539993,506200,190.417694
"2016-08-12",198.960007,199.039993,195.860001,196.460007,510900,188.422806
"2016-08-15",196.470001,201.110001,195.880005,199.460007,538800,191.300079
"2016-08-16",199.419998,199.419998,196,196.830002,363900,188.777679
"2016-08-17",196.800003,196.860001,190.5,193.889999,654000,185.957932
"2016-08-18",194,195.75,192.25,194.279999,378000,186.33197
"2016-08-19",193.610001,194.520004,191.029999,192.25,637900,184.38504
"2016-08-22",191.699997,195.539993,189.360001,195.080002,576100,187.099274
"2016-08-23",195.720001,196.729996,194.419998,195.149994,437200,187.166397
"2016-08-24",194.270004,195.889999,193.360001,195.449997,338600,187.454102
"2016-08-25",195.690002,195.770004,190.800003,191.229996,601800,183.406738
"2016-08-26",191.449997,192.380005,187.350006,188.279999,596600,180.577423
"2016-08-29",188.690002,191.160004,188.690002,189.610001,448400,181.853043
"2016-08-30",189.600006,190.139999,187.690002,188.830002,482100,181.506958
"2016-08-31",187.5,187.5,181.630005,183.029999,1004800,175.931915
"2016-09-01",182.619995,184.419998,180.630005,183.529999,631200,176.412506
"2016-09-02",184.740005,185.059998,182.220001,184.630005,641800,177.469879
"2016-09-06",184.720001,185.289993,179.699997,180.949997,774600,173.932602
"2016-09-07",180.949997,183.429993,180.020004,180.899994,619900,173.884537
"2016-09-08",180.910004,181.759995,179.330002,179.940002,399100,172.961761
"2016-09-09",178.610001,178.699997,173.509995,175,1193000,168.213333
"2016-09-12",174.820007,180.350006,174.089996,179.889999,1013700,172.913696
"2016-09-13",178.429993,179.669998,177.119995,178.5,650500,171.577591
"2016-09-14",178.470001,180.029999,176.279999,177.380005,688500,170.501038
"2016-09-15",177.380005,178.5,174.779999,177.830002,807300,170.933609
"2016-09-16",177.149994,178.210007,173.539993,173.949997,770400,167.204056
"2016-09-19",175.589996,176.779999,174.089996,174.970001,487500,168.184464
"2016-09-20",176.229996,176.229996,172.490005,174.759995,582200,167.982635
"2016-09-21",176.009995,178.979996,174.809998,178.910004,726500,171.971725
"2016-09-22",180.059998,182.479996,180.059998,181.919998,954200,174.86499
"2016-09-23",181.5,182.830002,180.669998,181.289993,831700,174.259384
"2016-09-26",180.789993,184.809998,180.789993,183.25,864500,176.143402
"2016-09-27",183.320007,183.789993,180.429993,183.580002,656600,176.460632
"2016-09-28",184.339996,186,182.619995,185.100006,517800,177.921661
"2016-09-29",184,184.360001,179.899994,182.5,996200,175.422501
"2016-09-30",182.5,183.479996,178.690002,179.110001,1117800,172.163925
"2016-10-03",178.979996,180.309998,176.259995,176.899994,730900,170.039627
"2016-10-04",176.440002,178.300003,175.429993,175.699997,712700,168.886215
"2016-10-05",176.690002,178.389999,174.710007,175.759995,855700,168.943878
"2016-10-06",175.139999,178.820007,175.100006,178.449997,658900,171.529556
"2016-10-07",178.449997,178.979996,169.860001,170.119995,1218400,163.522583
"2016-10-10",170.699997,172.610001,169.869995,171.25,873400,164.608765
"2016-10-11",168.479996,170.229996,168.309998,169.190002,1033200,162.628616
"2016-10-12",169.020004,170.050003,167.589996,169.889999,631100,163.301498
"2016-10-13",168.5,172.690002,167.059998,171.970001,624500,165.300812
"2016-10-14",173,174.179993,172.759995,173.380005,625900,166.656128
"2016-10-17",173.580002,177.919998,172.380005,177.190002,873900,170.31839
"2016-10-18",178.830002,178.830002,177.100006,178.210007,678600,171.298859
"2016-10-19",179.149994,179.149994,175.050003,177.339996,542000,170.462601
"2016-10-20",176.970001,179.479996,174.830002,178.300003,522800,171.385315
"2016-10-21",176.889999,180,175.889999,179.729996,532800,172.759918
"2016-10-24",180.75,181.110001,179.470001,180.339996,481900,173.346252
"2016-10-25",179.990005,180.369995,177.880005,178.029999,517200,171.125809
"2016-10-26",179.369995,179.520004,176.229996,178.020004,684400,171.116211
"2016-10-27",178.770004,179.050003,175.160004,176.889999,627500,170.030029
"2016-10-28",177.300003,182.470001,176.220001,181.320007,905600,174.288239
"2016-10-31",182.210007,186.720001,181.520004,185.380005,1459100,178.190796
"2016-11-01",188.410004,194.990005,188.410004,192.880005,2244900,185.399948
"2016-11-02",192.380005,195.320007,189.809998,190.449997,1291900,183.064178
"2016-11-03",190.619995,190.929993,186.889999,188.479996,643900,181.170532
"2016-11-04",189,194.5,188.589996,192.330002,716400,184.871277
"2016-11-07",195.369995,198.399994,193.679993,198.270004,880200,190.580902
"2016-11-08",198.270004,202.199997,196.869995,202.009995,978600,194.175858
"2016-11-09",213.639999,228.039993,213.639999,225.389999,3888400,216.64917
"2016-11-10",228.300003,234.830002,226.050003,233.520004,1892100,224.463898
"2016-11-11",234.5,235.399994,223.600006,229.740005,1861100,220.83046
"2016-11-14",232,236.410004,229.020004,231.5,1611400,222.522202
"2016-11-15",229.899994,231.970001,225.649994,229.179993,1445600,220.292175
"2016-11-16",225.050003,226.190002,220.130005,220.850006,1681800,212.285217
"2016-11-17",220.779999,223,217.649994,221.070007,1216800,212.496735
"2016-11-18",220.800003,221.880005,218.690002,219.669998,576400,211.150955
"2016-11-21",220.710007,223.149994,219.820007,222.820007,747700,214.178818
"2016-11-22",224.130005,224.5,219.679993,221.279999,819900,212.698547
"2016-11-23",220.479996,224.639999,218.850006,224.220001,569900,215.524536
"2016-11-25",224.429993,226.630005,224.110001,225.309998,239600,216.57225
"2016-11-28",224.979996,225.160004,216.119995,216.320007,1157500,207.930908
"2016-11-29",215.5,219.520004,215.429993,218.5,864400,210.434952
"2016-11-30",220.580002,223.630005,218.669998,219.449997,672000,211.349854
"2016-12-01",220.149994,221.520004,219,220.899994,918300,212.746323
"2016-12-02",220.580002,223.779999,219.679993,223.25,822900,215.009628
"2016-12-05",224.639999,224.820007,222.119995,223.539993,681300,215.28891
"2016-12-06",224.210007,225.639999,220.570007,225.330002,476200,217.012848
"2016-12-07",226,230.029999,224.479996,229.850006,690200,221.366013
"2016-12-08",230.220001,232.259995,228.699997,230.720001,605700,222.203873
"2016-12-09",231.440002,232.550003,228.130005,231.160004,481500,222.62764
"2016-12-12",230.300003,230.679993,223.029999,223.690002,726000,215.433365
"2016-12-13",224.779999,226.990005,219.869995,222.199997,647200,213.998367
"2016-12-14",221.860001,225.619995,219.990005,221.809998,576100,213.622757
"2016-12-15",222,223.800003,219.960007,221.410004,587700,213.237518
"2016-12-16",222,224.300003,219.970001,220.389999,763300,212.255219
"2016-12-19",220.369995,223.169998,218.720001,222.679993,522400,214.460617
"2016-12-20",222.339996,228.229996,221.039993,226.039993,507600,217.696594
"2016-12-21",226.039993,227.5,224.710007,225.449997,532600,217.128387
"2016-12-22",224.479996,225.869995,223.360001,224.149994,382600,215.876389
"2016-12-23",224.970001,226.210007,221.779999,225.110001,254200,216.800949
"2016-12-27",226.479996,230.570007,226.479996,229.190002,409500,220.730362
"2016-12-28",230.300003,233.759995,225.050003,226.169998,486900,217.821838
"2016-12-29",226,227.550003,224.210007,224.839996,436700,216.540909
"2016-12-30",226.339996,226.610001,220.779999,221.529999,422600,213.353104
"2017-01-03",223.490005,225.639999,219.5,223.330002,752900,215.086639
"2017-01-04",223.240005,227.679993,222.809998,226.360001,664900,218.004822
"2017-01-05",226.149994,229.649994,225.110001,226.520004,649800,218.15889
"2017-01-06",226.080002,226.240005,219.529999,219.839996,818400,211.725449
"2017-01-09",219.880005,221.600006,218.5,219.360001,643700,211.263184
"2017-01-10",220.070007,222.470001,219.240005,220.559998,587700,212.4189
"2017-01-11",221.639999,222.240005,219.789993,221.949997,415700,213.757645
"2017-01-12",222.139999,222.5,216.800003,219.919998,611700,211.802551
"2017-01-13",219.619995,221.610001,219.050003,220.669998,478800,212.524796
"2017-01-17",220.949997,220.949997,217.110001,219.860001,635400,211.744781
"2017-01-18",220.149994,225.889999,219.399994,225.360001,622900,217.041718
"2017-01-19",225.929993,227.320007,225.020004,225.759995,727600,217.426941
"2017-01-20",227.119995,229.149994,226.479996,227.75,612700,219.343475
"2017-01-23",228.600006,229.860001,225.509995,227.360001,607300,218.967926
"2017-01-24",229.199997,235.570007,228.389999,234.5,727500,225.844345
"2017-01-25",237.570007,243.289993,237.559998,242,1432800,233.067535
"2017-01-26",242.020004,243.979996,239.830002,241.619995,795300,232.701523
"2017-01-27",242.570007,242.740005,238.729996,239.779999,420100,230.929474
"2017-01-30",238,238,233.279999,235.309998,606800,226.624466
"2017-01-31",234.889999,236.690002,226.740005,229.600006,1151100,221.125244
"2017-02-01",231.289993,232.229996,228.550003,230.5,649300,221.992004
"2017-02-02",229.479996,230.369995,227.059998,228.589996,602900,220.152512
"2017-02-03",229.860001,233.330002,228.610001,230.910004,491100,222.386887
"2017-02-06",230.860001,231.559998,229.690002,230.580002,524200,222.069061
"2017-02-07",223.869995,229,221.330002,226.619995,1086700,218.255203
"2017-02-08",226.619995,228.649994,223.330002,226.25,500400,217.898865
"2017-02-09",227,227.330002,224.850006,225.320007,520100,217.003189
"2017-02-10",226.889999,231.160004,226.449997,230.320007,519600,221.818634
"2017-02-13",232.660004,234.429993,230.029999,231.389999,664300,222.849152
"2017-02-14",226.619995,229.110001,221.360001,226.410004,1557100,218.052948
"2017-02-15",224.649994,226.289993,219.960007,222,1739600,213.805756
"2017-02-16",221.949997,222.720001,220,221.529999,772600,213.353104
"2017-02-17",220.820007,221,215.259995,217.550003,835100,209.519958
"2017-02-21",218.25,221.690002,218.050003,219.979996,727100,211.860291
"2017-02-22",219.889999,221.369995,218.720001,218.940002,749100,210.858704
"2017-02-23",219.699997,220.25,206.339996,208.679993,1913500,200.977417
"2017-02-24",207.080002,211.320007,206.100006,210.050003,985800,202.296829
"2017-02-27",210.490005,219.699997,208.949997,215.259995,825400,207.314529
"2017-02-28",215.649994,219.330002,213.919998,215.949997,1167800,207.97905
"2017-03-01",223.020004,224.979996,219.830002,222.270004,1166900,214.065781
"2017-03-02",221.910004,221.970001,217.600006,219.020004,710900,211.335068
"2017-03-03",218.910004,221.850006,215.949997,217.690002,675900,210.051743
"2017-03-06",215.929993,217.699997,213.580002,214.679993,753900,207.147354
"2017-03-07",214.520004,214.960007,209,209.929993,839200,202.564056
"2017-03-08",209.589996,212.279999,209.589996,210.850006,577100,203.451736
"2017-03-09",210.410004,212.889999,205.860001,208.160004,610300,200.85614
"2017-03-10",209.369995,213.139999,208.589996,212.809998,707900,205.342941
"2017-03-13",212.360001,215.169998,211.75,214.929993,567400,207.388596
"2017-03-14",212.910004,213.5,209.309998,211.669998,500400,204.242966
"2017-03-15",212.449997,215.220001,209.630005,214.020004,553500,206.510544
"2017-03-16",214.520004,214.630005,209.190002,210.369995,658100,202.988571
"2017-03-17",211,213.130005,209.600006,211.949997,572300,204.513168
"2017-03-20",212.029999,212.029999,209.5,211.110001,365000,203.702591
"2017-03-21",212.080002,212.600006,207.589996,209.089996,526300,201.753494
"2017-03-22",208.5,213.089996,207,212.539993,715300,205.082443
"2017-03-23",212.380005,214.669998,210.190002,213.490005,672200,205.999084
"2017-03-24",213.149994,213.240005,206.490005,207.240005,812100,199.968369
"2017-03-27",203.839996,208.220001,201.770004,207.039993,718900,199.775391
"2017-03-28",206.5,212.029999,206.5,209.919998,767500,202.554398
"2017-03-29",211.149994,214.729996,210,214.270004,591600,206.751724
"2017-03-30",213.660004,216.789993,210.940002,211.559998,705900,204.136826
"2017-03-31",214,219.070007,213.080002,218.25,927600,210.592087
"2017-04-03",218.199997,218.630005,212.789993,214.429993,634300,206.906143
"2017-04-04",214.300003,216.130005,212.649994,216.009995,450300,208.430649
"2017-04-05",216.399994,218.979996,214.639999,214.979996,833200,207.436813
"2017-04-06",214.839996,218.360001,214.100006,218.210007,848400,210.553513
"2017-04-07",218.699997,223.550003,218.699997,221.410004,873400,213.641251
"2017-04-10",221.539993,222.029999,219.550003,220.309998,398000,212.579788
"2017-04-11",219.839996,220.210007,214.070007,219.589996,533800,211.885056
"2017-04-12",218.800003,218.800003,211.75,212.789993,786100,205.323669
"2017-04-13",212.309998,213.309998,210.089996,210.110001,496000,202.737671
"2017-04-17",210.570007,212.850006,210.160004,212.690002,456600,205.227173
"2017-04-18",211.070007,213.169998,209.429993,210.729996,310100,203.335953
"2017-04-19",211.75,213.869995,210.729996,211.160004,484200,203.75087
"2017-04-20",212.630005,218.839996,211.970001,217.289993,474500,209.665741
"2017-04-21",217.580002,219.990005,216.449997,218.889999,560900,211.209641
"2017-04-24",221.479996,223.570007,218.910004,222.809998,553700,214.992081
"2017-04-25",224.039993,224.820007,222.070007,223.5,655300,215.657883
"2017-04-26",223.550003,223.809998,220.800003,221.149994,487800,213.39035
"2017-04-27",221,223.990005,218.869995,223.350006,529000,215.513138
"2017-04-28",223.149994,223.889999,219.789993,220.190002,542300,212.46402
"2017-05-01",221.509995,226.470001,219.910004,222.869995,989000,215.049988
"2017-05-02",232.179993,243.389999,231,239.850006,1761200,231.434189
"2017-05-03",238.399994,244.320007,237.110001,238.970001,744200,230.585068
"2017-05-04",239.240005,242.460007,236.949997,237,924200,228.684204
"2017-05-05",238.429993,238.520004,235.5,237.550003,456300,229.21489
"2017-05-08",236.860001,236.860001,233.25,234.289993,389000,226.069275
"2017-05-09",234.660004,237,232.850006,233.839996,412600,225.635101
"2017-05-10",235.740005,239.130005,233.789993,234.279999,788600,226.059647
"2017-05-11",233.610001,234.460007,228.660004,233.759995,581500,225.557892
"2017-05-12",232.259995,233.270004,229.940002,230.539993,405900,222.450851
"2017-05-15",231.339996,235.419998,230.570007,235.190002,502700,226.937714
"2017-05-16",235.190002,235.630005,232.029999,233.029999,430900,224.8535
"2017-05-17",233.029999,233.029999,223.860001,224.770004,983600,216.883331
"2017-05-18",223.509995,230.080002,221.429993,229.279999,773400,221.235092
"2017-05-19",230.380005,232.160004,228.059998,228.389999,472500,220.376312
"2017-05-22",229.300003,232.410004,229,231.770004,440600,223.637726
"2017-05-23",232.050003,233.690002,229.720001,231.059998,398000,222.952606
"2017-05-24",230.860001,232.179993,225.279999,227.410004,500900,219.430695
"2017-05-25",228.289993,231.110001,227.970001,229.529999,382200,221.476303
"2017-05-26",228.690002,229.309998,226.75,227.759995,336100,219.768402
"2017-05-30",226.289993,228.520004,224.669998,226.720001,440400,219.169083
"2017-05-31",226.75,226.839996,223.009995,224.100006,623700,216.636337
"2017-06-01",224.169998,228.970001,222.350006,227.960007,548100,220.367798
"2017-06-02",228.070007,229.649994,226.100006,226.550003,367100,219.004715
"2017-06-05",226.330002,228.25,226.020004,227.679993,342800,220.097092
"2017-06-06",227.039993,229.240005,225.350006,225.669998,415800,218.154037
"2017-06-07",225.910004,229.979996,225.910004,227.529999,446100,219.952087
"2017-06-08",227.529999,235.080002,226.059998,232.110001,630500,224.379547
"2017-06-09",233.110001,235.960007,232.119995,234.820007,478300,226.999298
"2017-06-12",233.619995,234.699997,229.619995,232.110001,360800,224.379547
"2017-06-13",232.649994,236.429993,232.490005,235.580002,355000,227.733994
"2017-06-14",235.580002,236.850006,229.139999,230.919998,397100,223.229156
"2017-06-15",227.570007,229.839996,226.970001,229.419998,243000,221.77916
"2017-06-16",229.850006,232.729996,228.020004,230.330002,639200,222.658844
"2017-06-19",230.220001,232.389999,229.550003,231.729996,369700,224.012192
"2017-06-20",231.270004,231.710007,227.339996,229.139999,401900,221.508469
"2017-06-21",230,230.210007,226.639999,227.089996,358500,219.526764
"2017-06-22",227.050003,229.179993,225.100006,226.389999,511100,218.850052
"2017-06-23",226.639999,228.830002,225.860001,228.270004,708000,220.667419
"2017-06-26",230.509995,235.190002,230.330002,232.229996,1053100,224.495544
"2017-06-27",231.770004,231.770004,225.179993,225.289993,566700,217.786667
"2017-06-28",227.190002,228.710007,226,227.300003,598700,219.729767
"2017-06-29",226.509995,226.509995,220.5,221.380005,717200,214.006927
"2017-06-30",222.039993,224.070007,219,222.580002,768400,215.166931
"2017-07-03",223.660004,224.720001,220.789993,223.360001,265200,215.92099
"2017-07-05",223.220001,227.080002,221.820007,226.839996,677200,219.285065
"2017-07-06",225.539993,227.289993,224.589996,226,582000,218.473022
"2017-07-07",225.740005,228.610001,224.190002,227.899994,494100,220.309738
"2017-07-10",227.149994,227.309998,224.729996,224.740005,382800,217.255005
"2017-07-11",224.949997,224.949997,219.199997,220.720001,490000,213.368912
"2017-07-12",222.800003,225.619995,221.559998,225.089996,423300,217.593338
"2017-07-13",225.779999,229,224.119995,224.339996,534100,216.868317
"2017-07-14",225.009995,226.289993,222.860001,223.270004,326600,215.833969
"2017-07-17",222.960007,225.240005,222.179993,223.779999,312600,216.326996
"2017-07-18",222,222.270004,220.199997,220.600006,325000,213.252869
"2017-07-19",220.75,224,220.229996,223.949997,238300,216.491318
"2017-07-20",223.929993,225.199997,222.080002,224.779999,317200,217.293701
"2017-07-21",224.029999,225.309998,223.520004,224.669998,283700,217.187347
"2017-07-24",224.330002,227.089996,223.350006,227,524600,219.439758
"2017-07-25",228.100006,230,227.240005,228.100006,583400,220.503113
"2017-07-26",227.949997,228.380005,224.389999,227.550003,525600,219.971436
"2017-07-27",227.539993,229.139999,224.070007,225.75,576300,218.231384
"2017-07-28",224.830002,226.830002,222.949997,226.5,444800,218.95636
"2017-07-31",226.820007,230.369995,225.889999,226.429993,876100,218.888718
"2017-08-01",223.899994,231,205.009995,211.970001,2232800,204.910309
"2017-08-02",209.309998,218.169998,209.309998,216.229996,1721800,209.028442
"2017-08-03",216.160004,217.759995,210.539993,210.830002,761700,203.808258
"2017-08-04",211.490005,214.550003,210.679993,214.419998,591500,207.278748
"2017-08-07",214.210007,216.910004,213.669998,214.009995,462100,206.882339
"2017-08-08",213.25,214.330002,209.360001,209.869995,525400,202.880264
"2017-08-09",209.850006,212.210007,209.580002,210.949997,501600,203.92424
"2017-08-10",210.029999,210.839996,205.050003,206.789993,595900,199.902832
"2017-08-11",206.550003,207.240005,203.309998,204.770004,523300,197.950104
"2017-08-14",206.559998,207.759995,204.639999,205.419998,636800,198.57843
"2017-08-15",205.649994,207.110001,204.350006,206.369995,483100,199.496826
"2017-08-16",207.610001,207.850006,204.410004,205.110001,428500,198.278809
"2017-08-17",204.550003,205.399994,200.259995,200.410004,539100,193.735336
"2017-08-18",200,202.199997,195.809998,200.539993,861600,193.860977
"2017-08-21",201.110001,201.110001,198.110001,198.949997,436400,192.323959
"2017-08-22",199.470001,201.479996,198.789993,200.820007,509500,194.131699
"2017-08-23",199.529999,203.979996,198.770004,203.399994,823200,196.625732
"2017-08-24",203.339996,203.669998,199.899994,199.979996,622500,193.319656
"2017-08-25",200.529999,200.529999,194,195.539993,943200,189.027496
"2017-08-28",195.539993,200.860001,191.089996,200.350006,1160400,193.677338
"2017-08-29",198.490005,202.960007,198.449997,202.820007,814700,196.065063
"2017-08-30",202.880005,215,202.350006,213.800003,1200000,206.679367
"2017-08-31",215,215.910004,210.059998,211.990005,1464300,205.352249
"2017-09-01",212.320007,212.860001,208.130005,211.559998,509600,204.935715
"2017-09-05",211.350006,211.399994,206.679993,207.800003,792300,201.293457
"2017-09-06",208,209.710007,206.270004,209.110001,559800,202.562408
"2017-09-07",210.179993,210.179993,206.339996,208.850006,559800,202.310608
"2017-09-08",208.910004,212.199997,208,212,674200,205.361954
"2017-09-11",212.320007,213.440002,203.630005,204.259995,1136100,197.864288
"2017-09-12",204.490005,205.440002,203.929993,205.149994,816100,198.726425
"2017-09-13",204.429993,204.699997,198.160004,203.289993,1558500,196.924652
"2017-09-14",202.160004,203.309998,198.860001,199.440002,956500,193.195206
"2017-09-15",198.550003,199.860001,196.399994,199.199997,879300,192.962723
"2017-09-18",199.899994,205.160004,199.5,202.399994,836800,196.062515
"2017-09-19",202.880005,203.559998,197.229996,199.149994,982000,192.914276
"2017-09-20",200.039993,203.690002,198.300003,202.149994,643200,195.820343
"2017-09-21",203.160004,204.080002,198.309998,199.800003,558100,193.543945
"2017-09-22",199.600006,200.169998,198.289993,198.690002,489900,192.468689
"2017-09-25",198.759995,199.169998,195.419998,196.139999,658300,189.99852
"2017-09-26",196.5,197.690002,194.279999,196.550003,624600,190.395706
"2017-09-27",196.779999,204.460007,196.759995,202.589996,803600,196.246582
"2017-09-28",202.940002,206,202.899994,205,716000,198.581131
"2017-09-29",205.949997,207.419998,203.910004,206.229996,577500,199.772629
"2017-10-02",206.639999,207.440002,204.389999,204.990005,371600,198.571442
"2017-10-03",205.639999,207.679993,203.889999,206.410004,527000,199.946945
"2017-10-04",206.789993,206.789993,203.550003,205.970001,335400,199.520752
"2017-10-05",205.850006,210.399994,205.389999,209.910004,390100,203.337402
"2017-10-06",208.679993,209.869995,205.580002,205.949997,727300,199.501358
"2017-10-09",206.740005,208.339996,204.770004,205.929993,406400,199.481979
"2017-10-10",206.449997,206.449997,202.759995,205.139999,595700,198.716766
"2017-10-11",205.809998,206.360001,203.470001,203.729996,371100,197.350876
"2017-10-12",203.229996,205.979996,203.229996,205.979996,342700,199.530426
"2017-10-13",207,207.679993,204.419998,204.570007,297200,198.164597
"2017-10-16",205.830002,205.860001,201.350006,205.539993,374700,199.104202
"2017-10-17",204.509995,205.610001,203.179993,203.479996,452500,197.108704
"2017-10-18",204.380005,204.850006,202.380005,203.350006,524900,196.982788
"2017-10-19",203.330002,210.029999,203,209.5,709600,202.940231
"2017-10-20",210.360001,216.490005,209.729996,216.160004,708000,209.391693
"2017-10-23",216.550003,217.490005,212.970001,213.25,498300,206.572815
