"dates","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"2016-02-05",157.570007,159.699997,155.690002,156.470001,4596100,143.038803
"2016-02-08",153.830002,153.830002,145.25,149.25,8680000,136.438522
"2016-02-09",145.520004,149.949997,145.100006,148.25,6919400,135.524353
"2016-02-10",150,153.380005,147.210007,147.229996,7609600,134.591904
"2016-02-11",143.410004,144.410004,139.050003,140.690002,10252200,128.613297
"2016-02-12",143.75,146.509995,143.699997,146.130005,9009300,133.586319
"2016-02-16",149.600006,150.479996,147.449997,149.020004,10198000,136.228317
"2016-02-17",150.800003,151.869995,150.309998,150.940002,5578800,137.983459
"2016-02-18",151.25,152,147.369995,147.729996,5895500,135.049011
"2016-02-19",147,147.729996,145.429993,146.910004,5257300,134.299393
"2016-02-22",149.199997,149.990005,148.229996,148.789993,4287900,136.018005
"2016-02-23",148,148.050003,144.050003,144.910004,4249600,132.471054
"2016-02-24",143.080002,145.639999,140.259995,145.559998,5714700,133.065277
"2016-02-25",146,149.070007,145.229996,148.25,4299600,135.524353
"2016-02-26",149.720001,151.970001,149.009995,150.25,5924500,137.352676
"2016-02-29",149.75,150.289993,148.320007,149.529999,5506400,137.288391
"2016-03-01",150.949997,154.770004,150.679993,154.649994,6490400,141.989227
"2016-03-02",154.75,155.410004,153.449997,154.199997,5047500,141.576096
"2016-03-03",154,155.660004,153.360001,155.330002,3615800,142.613617
"2016-03-04",156.369995,158.850006,155.289993,156.839996,5256700,143.999969
"2016-03-07",156,156.369995,154.410004,155.350006,2771900,142.631943
"2016-03-08",154,154.229996,151.5,151.600006,3830400,139.18895
"2016-03-09",152.110001,152.5,149.179993,149.910004,3250900,137.637329
"2016-03-10",150.410004,153.600006,148.839996,151.020004,4631800,138.656433
"2016-03-11",153.279999,154.160004,152.369995,153.940002,4058700,141.337372
"2016-03-14",153.660004,154.449997,152.130005,153.490005,3317900,140.924225
"2016-03-15",152.649994,152.740005,150.899994,152.029999,3731400,139.583725
"2016-03-16",150.919998,152.850006,149.710007,150.539993,4310300,138.215729
"2016-03-17",150.389999,153.979996,148.75,152.910004,4431700,140.391708
"2016-03-18",153.910004,158.179993,153.869995,157.600006,7413200,144.697754
"2016-03-21",157.240005,158.899994,155.75,156.289993,4410200,143.494995
"2016-03-22",155.5,155.589996,153.360001,154.199997,3521500,141.576096
"2016-03-23",154.25,155.550003,153.589996,154.080002,3633400,141.465881
"2016-03-24",152.399994,153.039993,150.130005,153,3693400,140.474304
"2016-03-28",153.139999,154.639999,152.380005,153.839996,2308600,141.24556
"2016-03-29",152.869995,155.350006,151.5,155.029999,2919500,142.338135
"2016-03-30",156.130005,158.020004,154.889999,156.5,3130600,143.687805
"2016-03-31",156.179993,157.479996,156.059998,156.979996,2927300,144.12851
"2016-04-01",156.460007,160.009995,155.089996,159.820007,3373400,146.735977
"2016-04-04",159.970001,160,157.389999,157.770004,2478100,144.853836
"2016-04-05",156.440002,156.529999,154.550003,155.350006,2822700,142.631943
"2016-04-06",155.259995,156.270004,153.919998,155.190002,2927400,142.485077
"2016-04-07",153.649994,154.029999,149.369995,150.410004,4786800,138.096375
"2016-04-08",152.070007,152.869995,150.009995,150.279999,3122200,137.977005
"2016-04-11",151.179993,153.899994,150.410004,152.199997,3464300,139.739838
"2016-04-12",152.669998,155.089996,151.300003,154.309998,2732900,141.677048
"2016-04-13",156.529999,159.990005,156.380005,159.850006,5151100,146.76355
"2016-04-14",159.529999,162.270004,159.149994,160.910004,3067100,147.736786
"2016-04-15",161.229996,161.779999,158.199997,158.520004,3467900,145.542435
"2016-04-18",157.610001,160,157.149994,159.020004,3031500,146.00148
"2016-04-19",157.75,163.699997,157,162.649994,5832200,149.33429
"2016-04-20",162,167.449997,161.940002,166.979996,4802200,153.309814
"2016-04-21",166.550003,168.899994,165.009995,165.320007,4165100,151.785736
"2016-04-22",165.789993,167.490005,165.660004,166.75,2680300,153.098633
"2016-04-25",166,167.389999,164.059998,165.089996,2473000,151.57457
"2016-04-26",165.380005,166,164.220001,165.839996,2251600,152.263138
"2016-04-27",165.830002,168.660004,164.929993,166.919998,3323600,153.254745
"2016-04-28",165.350006,167.320007,164.009995,164.289993,2528000,150.840073
"2016-04-29",163.800003,164.679993,162.559998,164.110001,2890800,150.674805
"2016-05-02",165.080002,167.190002,163.990005,166.179993,1998400,152.575333
"2016-05-03",163.660004,164.110001,161.369995,163.139999,2777000,149.78418
"2016-05-04",161.199997,162.600006,159.089996,160.070007,3203900,146.96553
"2016-05-05",160.779999,160.820007,158.5,159.529999,2366200,146.469742
"2016-05-06",158.190002,160.169998,157.009995,158.850006,2307000,145.845413
"2016-05-09",158.199997,159.850006,156.789993,157.509995,2097900,144.615112
"2016-05-10",158.669998,161.5,158.389999,161.419998,2379600,148.205002
"2016-05-11",161.360001,162.529999,159.279999,159.419998,2096900,146.368744
"2016-05-12",160.320007,161.470001,157.309998,158.070007,2448100,145.129303
"2016-05-13",157.880005,159.720001,155.259995,155.339996,2550100,142.622757
"2016-05-16",155.339996,156.899994,154.600006,155.380005,3177700,142.659515
"2016-05-17",154.740005,157.110001,153.770004,154.649994,2701500,141.989227
"2016-05-18",154.809998,160,154.649994,159.940002,3653300,146.846191
"2016-05-19",158.679993,159.949997,154.520004,154.699997,4712000,142.035141
"2016-05-20",155.759995,156.410004,153.919998,154.509995,3247800,141.860733
"2016-05-23",154.440002,156.089996,153.740005,155.449997,2767600,142.723755
"2016-05-24",156.669998,158.550003,156.440002,157.589996,3038800,144.688538
"2016-05-25",158.059998,162.289993,158.029999,161.25,3259900,148.04892
"2016-05-26",161.160004,161.330002,159.169998,159.220001,2576100,146.185165
"2016-05-27",158.699997,160.399994,158.320007,159.529999,2157000,147.070145
"2016-05-31",160.399994,161.649994,158.550003,159.479996,2916100,147.024033
"2016-06-01",157.899994,160.550003,156,159.970001,2581600,147.475784
"2016-06-02",160.139999,160.330002,158.460007,159.279999,2257100,146.839645
"2016-06-03",155.860001,156.539993,153.860001,155.669998,4329300,143.511612
"2016-06-06",156.25,157.910004,155.770004,157.059998,2540400,144.79303
"2016-06-07",157.199997,157.470001,155.169998,155.169998,2489700,143.050674
"2016-06-08",155.199997,156.580002,153.910004,154.639999,2426800,142.562073
"2016-06-09",153.789993,154.289993,152.460007,153.169998,2711700,141.206879
"2016-06-10",151.350006,151.660004,149.570007,149.889999,4335700,138.183044
"2016-06-13",149,151.320007,148.589996,148.630005,3385800,137.021454
"2016-06-14",148.220001,149.050003,145.449997,146.190002,5069600,134.772034
"2016-06-15",147.160004,148.699997,145.899994,146.160004,2981400,134.7444
"2016-06-16",145,146.990005,143.529999,146.630005,3499200,135.177673
"2016-06-17",146.630005,148.229996,145.460007,145.639999,4296500,134.264984
"2016-06-20",148.5,150.5,147.580002,147.75,3338900,136.21022
"2016-06-21",148.5,148.830002,147.119995,148.350006,2424600,136.763336
"2016-06-22",148.009995,150.119995,147.990005,148.139999,2487600,136.569733
"2016-06-23",150.559998,152.800003,150.139999,152.660004,2940500,140.736694
"2016-06-24",143.029999,146.419998,140.919998,141.860001,9442200,130.780228
"2016-06-27",140.070007,141.229996,138.199997,139.509995,7381000,128.613754
"2016-06-28",142.210007,142.619995,139.820007,142.410004,5041500,131.287277
"2016-06-29",143.600006,145.550003,142.929993,145.5,3804100,134.135956
"2016-06-30",146.669998,148.880005,145.369995,148.580002,4528600,136.975357
"2016-07-01",148.490005,150.699997,148.070007,148.25,3096800,136.671127
"2016-07-05",146.720001,146.940002,143.330002,144.449997,3943000,133.167908
"2016-07-06",142.940002,145.940002,142.619995,145.580002,2941800,134.209641
"2016-07-07",146,148.089996,145.360001,147,2578300,135.518799
"2016-07-08",149.360001,150.919998,148.309998,150.380005,3281400,138.634781
"2016-07-11",151.490005,152.979996,151.380005,152.190002,3041600,140.303452
"2016-07-12",154,157.25,153.919998,156.919998,5110800,144.66394
"2016-07-13",157,158.270004,156.149994,157.919998,4276400,145.585876
"2016-07-14",160.289993,163.240005,160.009995,162.539993,5087700,149.845047
"2016-07-15",162.860001,163.139999,160.699997,161.639999,3078400,149.01535
"2016-07-18",162.360001,164.089996,162.009995,163.330002,4734500,150.57338
"2016-07-19",162.020004,164.080002,160.729996,161.410004,5399700,148.803314
"2016-07-20",162.550003,162.889999,159.220001,161.770004,3547800,149.135193
"2016-07-21",161.710007,161.899994,159.770004,160.050003,2855500,147.5495
"2016-07-22",160.289993,160.729996,159.860001,160.410004,1811700,147.881424
"2016-07-25",159.639999,161.330002,159.610001,160.509995,1956100,147.973618
"2016-07-26",160.679993,161.5,159.419998,161.160004,2150100,148.572845
"2016-07-27",161.199997,162.169998,160.410004,160.990005,2317200,148.416122
"2016-07-28",160.179993,160.960007,158.839996,160.529999,2047400,147.99205
"2016-07-29",159.509995,160.190002,158.649994,158.809998,2388200,146.406387
"2016-08-01",158.809998,159.919998,157.929993,158.179993,2316300,145.825577
"2016-08-02",157.649994,158.460007,155.369995,156.059998,3182800,143.871155
"2016-08-03",156.449997,158.949997,156.179993,158.339996,2284700,145.973053
"2016-08-04",158.220001,158.899994,157.410004,158.050003,2005700,145.705734
"2016-08-05",159.75,162.130005,159.199997,162.089996,2676100,149.430222
"2016-08-08",162.100006,163.979996,162.009995,162.830002,2266600,150.112381
"2016-08-09",162.5,164.580002,162.5,163.440002,1957400,150.674759
"2016-08-10",163.449997,163.600006,162.009995,162.190002,1656100,149.52243
"2016-08-11",162.199997,164.25,161.929993,163.860001,1827700,151.061951
"2016-08-12",162.669998,163.369995,162.070007,163.25,1440800,150.499603
"2016-08-15",163.869995,165.839996,163.800003,165.550003,2222200,152.619965
"2016-08-16",164.990005,166.759995,164.720001,165.649994,2523800,152.712143
"2016-08-17",165.940002,166.320007,164.740005,165.669998,2061700,152.730576
"2016-08-18",165.339996,166.559998,164.630005,166.059998,1750500,153.090118
"2016-08-19",165.360001,166.899994,164.5,166.229996,1840900,153.246841
"2016-08-22",166,166.910004,164.889999,166.259995,1448100,153.274521
"2016-08-23",167,167.850006,165.979996,166.080002,1965500,153.108582
"2016-08-24",165.779999,166.699997,164.850006,165.300003,2035300,152.389496
"2016-08-25",165.080002,166.039993,164.610001,165.899994,1441400,152.942612
"2016-08-26",166.759995,168.070007,165.360001,165.970001,2402200,153.007172
"2016-08-29",166.600006,167.860001,166.149994,166.869995,2620900,153.836853
"2016-08-30",166.220001,169.509995,166.220001,169.369995,2934100,156.752136
"2016-08-31",169.25,170.240005,167.470001,169.460007,3688200,156.835449
"2016-09-01",170,170.070007,166.660004,168.509995,2843300,155.956238
"2016-09-02",168.520004,169.740005,167.899994,169.179993,1747500,156.57634
"2016-09-06",168.720001,169.789993,167.470001,169.330002,2034900,156.715164
"2016-09-07",168.699997,170.210007,168.649994,169.669998,1584300,157.029831
"2016-09-08",169.350006,171.880005,168.710007,171.660004,3031600,158.871613
"2016-09-09",170.830002,172.419998,168.509995,168.570007,3411800,156.011826
"2016-09-12",167.009995,171.669998,166.229996,171.059998,2647900,158.316269
"2016-09-13",168.539993,169.970001,166.380005,167,2788200,154.558731
"2016-09-14",167,167.860001,165.589996,166.160004,1995900,153.781357
"2016-09-15",165.779999,168.759995,165.759995,168.080002,1645200,155.558273
"2016-09-16",167.850006,168.050003,165.610001,166,4534900,153.633255
"2016-09-19",167.339996,168.309998,165.679993,166.210007,2030700,153.827621
"2016-09-20",167.679993,168.279999,166.389999,166.470001,1532900,154.068222
"2016-09-21",167.419998,168.279999,165.929993,167.029999,2333600,154.586502
"2016-09-22",168.449997,169.330002,167.699997,168.020004,2467700,155.502777
"2016-09-23",167.75,168.100006,165.050003,165.130005,3421200,152.828064
"2016-09-26",163.830002,163.970001,161,161.479996,2772200,149.449997
"2016-09-27",160.720001,163.449997,159.820007,162.889999,2602700,150.754944
"2016-09-28",163.339996,163.789993,161.679993,163.449997,1678100,151.273178
"2016-09-29",163.380005,163.960007,157.770004,158.949997,3733800,147.108459
"2016-09-30",159.949997,162.410004,157.800003,161.270004,4497200,149.25563
"2016-10-03",160.5,161.720001,160.25,161.070007,2444700,149.070541
"2016-10-04",161.240005,164.149994,161.229996,162.270004,2469900,150.181107
"2016-10-05",163.320007,166.570007,163.009995,166.399994,2548200,154.003418
"2016-10-06",167.179993,167.289993,164.820007,167.149994,2858000,154.697571
"2016-10-07",167.5,169.979996,166.240005,169.830002,3390200,157.177917
"2016-10-10",170.520004,171.75,170.100006,171.039993,2532000,158.29776
"2016-10-11",169.839996,170.869995,167.910004,169.039993,2680000,156.446777
"2016-10-12",169.039993,169.990005,168.300003,169.300003,2404000,156.687393
"2016-10-13",167.600006,167.630005,165.509995,167.419998,2713700,154.947479
"2016-10-14",171.600006,172.949997,169.110001,170.520004,5282300,157.816528
"2016-10-17",170.5,171.270004,168.449997,169,3061400,156.409744
"2016-10-18",172.009995,173.470001,171.100006,172.630005,4482500,159.769348
"2016-10-19",173.369995,175.679993,173.179993,174.509995,3676000,161.509277
"2016-10-20",174,175.789993,173.800003,174.509995,2471100,161.509277
"2016-10-21",172.839996,174.899994,172.509995,174.669998,2004400,161.657333
"2016-10-24",175.5,175.789993,174.350006,175.119995,1943200,162.073807
"2016-10-25",175.039993,175.960007,174.639999,175.550003,2423300,162.471786
"2016-10-26",174.789993,177.899994,173.929993,177.070007,2533800,163.878525
"2016-10-27",178.190002,178.850006,176.570007,177.75,3021900,164.507889
"2016-10-28",178.509995,178.509995,175.460007,177.139999,2042800,163.943329
"2016-10-31",177.679993,178.5,177.229996,178.240005,1828200,164.961395
"2016-11-01",179,179.179993,176.610001,178.059998,2900600,164.794769
"2016-11-02",177.070007,177.5,176.070007,176.580002,2104800,163.425034
"2016-11-03",176.770004,177.970001,176.210007,176.210007,1972700,163.082611
"2016-11-04",176.330002,177.339996,174.729996,175.919998,1846500,162.814224
"2016-11-07",179,181.5,179,181.479996,3338800,167.960022
"2016-11-08",180.110001,182.679993,178.460007,181.919998,2646200,168.367218
"2016-11-09",185,193.539993,183.449997,192.630005,7823800,178.279343
"2016-11-10",194.529999,204.669998,194,200.869995,11345400,185.905472
"2016-11-11",198.25,205,198.25,203.940002,6290200,188.746765
"2016-11-14",204.149994,211.770004,204.149994,209.179993,8248100,193.596375
"2016-11-15",206.559998,211.199997,205.169998,211.190002,4893800,195.45668
"2016-11-16",207.350006,208.080002,204.830002,206.259995,5276200,190.893906
"2016-11-17",206.259995,209.690002,205.669998,209.630005,3572400,194.012878
"2016-11-18",209.869995,212.070007,209.720001,210.350006,4278200,194.67923
"2016-11-21",211.460007,211.690002,209.179993,211.080002,2860200,195.354874
"2016-11-22",211.360001,211.949997,209.889999,211.110001,2945700,195.382614
"2016-11-23",211.5,213.410004,209.369995,212.309998,3717400,196.49321
"2016-11-25",211.360001,212.75,211,211.380005,1974000,195.632492
"2016-11-28",210,211.759995,209.600006,210.350006,3297400,194.67923
"2016-11-29",209.990005,212.919998,209.919998,211.75,2577600,196.582397
"2016-11-30",215.199997,220.770004,214.970001,219.289993,6507900,203.582291
"2016-12-01",220.929993,227.160004,220.350006,226.630005,7606500,210.396545
"2016-12-02",226,226.25,221.220001,223.360001,5297400,207.360764
"2016-12-05",225.520004,229.199997,225.240005,228.550003,4599300,212.179031
"2016-12-06",230.179993,232.669998,227.899994,231.380005,5259300,214.806351
"2016-12-07",230.399994,236.089996,230.399994,235.559998,6595200,218.686859
"2016-12-08",236.880005,242.419998,236,241.449997,7343700,224.154984
"2016-12-09",240.610001,242,238.880005,241.850006,5456000,224.526352
"2016-12-12",240.5,242.830002,236.369995,237.169998,5022000,220.181564
"2016-12-13",239,240.179993,235.509995,238.550003,4680500,221.462723
"2016-12-14",235.669998,243.119995,235.369995,239.929993,6172400,222.743881
"2016-12-15",242.490005,245.570007,241.619995,243,4829700,225.593964
"2016-12-16",242.800003,243.190002,238.399994,238.899994,6876400,221.787613
"2016-12-19",238.339996,239.740005,236.259995,239.070007,3743300,221.94545
"2016-12-20",240.520004,243.649994,240.229996,243.089996,4487700,225.677505
"2016-12-21",242.240005,242.399994,240.080002,241.440002,3277800,224.145706
"2016-12-22",241.229996,242.860001,239.550003,240.119995,2636500,222.920258
"2016-12-23",239.539993,241.899994,238.910004,240.970001,2187500,223.709366
"2016-12-27",241.949997,242.589996,240.399994,241.559998,1998200,224.257095
"2016-12-28",243.690002,244.5,240.440002,240.649994,3053000,223.412292
"2016-12-29",240.75,241.070007,236.639999,238.179993,2619000,221.119232
"2016-12-30",238.509995,240.5,237.399994,239.449997,2355500,222.298264
"2017-01-03",242.699997,244.970001,237.970001,241.570007,4384200,224.266403
"2017-01-04",241.440002,243.320007,240.029999,243.130005,2728700,225.71463
"2017-01-05",242.720001,243.229996,236.779999,241.320007,3562600,224.034286
"2017-01-06",242.289993,246.199997,241.369995,244.899994,3591100,227.357864
"2017-01-09",243.25,244.690002,241.470001,242.889999,3022800,225.491837
"2017-01-10",240.869995,243.440002,239.050003,242.570007,3432900,225.194748
"2017-01-11",242.770004,245.839996,242,245.759995,3532600,228.156296
"2017-01-12",245.059998,245.470001,241.570007,243.839996,4022300,226.373795
"2017-01-13",245.429993,247.770004,242.910004,244.300003,4186100,226.800812
"2017-01-17",242.940002,243.059998,235.610001,235.740005,6277200,218.853989
"2017-01-18",236,237.690002,231.520004,234.289993,7590500,217.507858
"2017-01-19",234.070007,234.75,230.619995,231.410004,4561800,214.834152
"2017-01-20",231.619995,233.229996,230.539993,232.199997,5211800,215.567535
"2017-01-23",231.860001,233.75,230.75,232.669998,3136200,216.003922
"2017-01-24",231.860001,236.059998,230.839996,233.679993,4448200,216.941528
"2017-01-25",235.529999,237.330002,234.490005,237.25,3716800,220.255798
"2017-01-26",237.470001,240.789993,237.470001,239.580002,4195600,222.41893
"2017-01-27",236.899994,237.970001,236.009995,236.949997,3253100,219.97731
"2017-01-30",235.580002,236.289993,231.520004,233.899994,3803300,217.145767
"2017-01-31",232.850006,234.350006,228.160004,229.320007,5156400,212.89386
"2017-02-01",230.509995,232.860001,229.520004,230.669998,4024500,214.14711
"2017-02-02",228.509995,232.330002,227.050003,230.410004,2775700,213.905792
"2017-02-03",234.520004,241.110001,234.199997,240.949997,7381000,223.690796
"2017-02-06",239.600006,243.649994,239.169998,239.979996,4639200,222.790283
"2017-02-07",241.149994,241.440002,239.389999,239.619995,2660200,222.4561
"2017-02-08",238.300003,238.940002,236.309998,237.729996,2744700,220.701447
"2017-02-09",237.729996,243.289993,237.419998,241.550003,3550800,224.247818
"2017-02-10",243.369995,244.160004,241.229996,242.720001,3072800,225.33403
"2017-02-13",244.490005,247.479996,244.490005,246.270004,2998200,228.6297
"2017-02-14",246.009995,250,245.690002,249.460007,4141500,231.591202
"2017-02-15",250.580002,251.949997,248.509995,250.539993,4296600,232.593872
"2017-02-16",250.300003,250.779999,248.440002,249.440002,2286300,231.572647
"2017-02-17",247.509995,250.559998,247.110001,250.380005,3262300,232.445328
"2017-02-21",251,252.649994,250.710007,251.759995,2794900,233.726471
"2017-02-22",250.059998,252.350006,250,251.729996,2378800,233.698624
"2017-02-23",251.309998,251.899994,249.320007,251.190002,2594700,233.197296
"2017-02-24",247.699997,248.880005,246.100006,247.350006,3565400,229.632355
"2017-02-27",247.210007,249.759995,246.610001,249.330002,2372600,231.470535
"2017-02-28",248,249,245.610001,248.059998,3627100,230.893417
"2017-03-01",253.710007,255.149994,251.259995,252.710007,5218300,235.221695
"2017-03-02",253.520004,254.240005,250.970001,251.059998,3020000,233.685806
"2017-03-03",251.059998,254.75,251.059998,252.889999,3163700,235.389206
"2017-03-06",252.169998,252.729996,250.5,252.009995,2467000,234.570099
"2017-03-07",252.490005,253,250.309998,250.899994,2497300,233.536911
"2017-03-08",253.619995,254.770004,249.610001,250.240005,3574400,232.922592
"2017-03-09",251.220001,252.740005,249.520004,250.179993,3061500,232.866714
"2017-03-10",251.839996,251.899994,246.869995,248.380005,3365900,231.19133
"2017-03-13",249.320007,249.320007,247.210007,248.160004,1801100,230.986542
"2017-03-14",246.809998,247.830002,245.410004,247.720001,2144200,230.576981
"2017-03-15",248.350006,250.279999,245.559998,246.779999,3427000,229.702026
"2017-03-16",247.850006,250.199997,247.309998,248.220001,2940600,231.042374
"2017-03-17",249.679993,249.679993,243.860001,243.940002,5438100,227.058548
"2017-03-20",243.320007,244.929993,241.520004,242.139999,2759100,225.383118
"2017-03-21",243.309998,243.309998,232.789993,233,5660900,216.875641
"2017-03-22",231.220001,232.919998,229.160004,231.070007,6291300,215.079269
"2017-03-23",230.75,234.630005,229.949997,231.899994,4770700,215.851776
"2017-03-24",233,233.699997,226.970001,228.410004,6387300,212.603302
"2017-03-27",223.300003,227.070007,220.850006,225.479996,9194800,209.876053
"2017-03-28",225.580002,229.75,225.100006,229.330002,4471200,213.45961
"2017-03-29",229.389999,229.970001,227.520004,228.449997,2636000,212.640533
"2017-03-30",229.479996,232,229.380005,231.220001,3156800,215.218826
"2017-03-31",230.529999,230.800003,228.729996,229.720001,2858400,213.822647
"2017-04-03",230,230.100006,225.570007,228.960007,3735600,213.115219
"2017-04-04",227.720001,230.690002,227.279999,229.259995,3042700,213.394455
"2017-04-05",232.149994,232.889999,227.309998,227.660004,5286900,211.905212
"2017-04-06",227.089996,230.119995,225.710007,228.639999,2927200,212.817383
"2017-04-07",226.600006,228.830002,226.229996,227.880005,2853300,212.10997
"2017-04-10",228,229.789993,226.949997,228.889999,2653900,213.050079
"2017-04-11",227.779999,229.399994,225.389999,227.740005,3374700,211.979675
"2017-04-12",227.649994,228.25,225.229996,225.75,2947500,210.127365
"2017-04-13",225.179993,228.169998,223.080002,223.320007,3653700,207.865555
"2017-04-17",223.899994,226.880005,223.020004,226.259995,4190900,210.602051
"2017-04-18",219.320007,219.889999,213.179993,215.589996,12464000,200.670486
"2017-04-19",215.869995,217.179993,213.610001,214.089996,6428800,199.274277
"2017-04-20",215.5,218.979996,215,218.059998,5168200,202.969528
"2017-04-21",218.550003,219.179993,216.380005,216.860001,3845700,201.852585
"2017-04-24",221.179993,224.809998,220.300003,223.220001,5353500,207.772461
"2017-04-25",226.199997,227.979996,225.149994,226.630005,3996900,210.946503
"2017-04-26",227.100006,229.360001,226.089996,226.199997,3765300,210.546219
"2017-04-27",226.699997,226.699997,223.520004,225.809998,2805800,210.183212
"2017-04-28",225.309998,226.770004,223.720001,223.800003,2936600,208.312332
"2017-05-01",224.899994,226.389999,220.929993,224.850006,3004800,209.289642
"2017-05-02",224.860001,225.839996,223.179993,225.119995,2602400,209.54097
"2017-05-03",224.449997,226.690002,224.320007,226.309998,3042200,210.648605
"2017-05-04",228.259995,228.889999,224.809998,226.589996,2935400,210.909241
"2017-05-05",226.880005,227.470001,225.300003,226.869995,2435800,211.169891
"2017-05-08",226.75,227.339996,224.600006,225.029999,2316800,209.457184
"2017-05-09",225.470001,226.570007,222.929993,223.759995,2145400,208.275055
"2017-05-10",223.460007,225.350006,223.059998,224.880005,2630400,209.317581
"2017-05-11",224.350006,225.089996,222.149994,224.759995,2440300,209.205902
"2017-05-12",223.490005,224.490005,222.479996,222.820007,2166100,207.400177
"2017-05-15",223.130005,226.570007,222.850006,225.119995,2468100,209.54097
"2017-05-16",225.440002,226.820007,224.410004,225.600006,1710700,209.987732
"2017-05-17",225.600006,225.600006,213.119995,213.720001,7525700,198.929871
"2017-05-18",214,217.610001,213.860001,215.160004,4792400,200.270218
"2017-05-19",214.869995,217.800003,214,215.389999,3747100,200.484329
"2017-05-22",217.369995,217.639999,215.399994,216.020004,2506100,201.070724
"2017-05-23",215.970001,220.789993,214.660004,219.639999,3308800,204.440201
"2017-05-24",220,224.399994,219.449997,223.830002,4141600,208.340225
"2017-05-25",224.410004,225.449997,222.300003,222.470001,2640000,207.074402
"2017-05-26",222.009995,224.229996,221.179993,223.529999,1787100,208.060989
"2017-05-30",221.830002,222.440002,218.009995,218.419998,3097800,203.98909
"2017-05-31",218.240005,218.300003,209.619995,211.259995,8312000,197.302109
"2017-06-01",212.610001,215.929993,210.789993,215.009995,4057900,200.804337
"2017-06-02",212.940002,215.210007,211.910004,213.309998,3692000,199.216721
"2017-06-05",213.080002,215.809998,212.679993,213.990005,2696600,199.851746
"2017-06-06",212.509995,216.020004,212.479996,214.529999,2891300,200.356094
"2017-06-07",215.369995,217.229996,214.309998,215.779999,2679400,201.523483
"2017-06-08",215.779999,221,214.630005,218.759995,3765600,204.306625
"2017-06-09",220.830002,223.850006,219.75,222.440002,4455400,207.743454
"2017-06-12",223.630005,225.229996,221.910004,221.910004,3388200,207.248505
"2017-06-13",223.350006,226.800003,222.770004,224.199997,2767800,209.387207
"2017-06-14",222.990005,226.940002,221.759995,226.509995,3652900,211.544556
"2017-06-15",224.809998,226.350006,222.800003,223.229996,3378900,208.481308
"2017-06-16",222.649994,223.669998,221.130005,221.809998,3758300,207.15509
"2017-06-19",223.429993,227.039993,223.110001,226.130005,2900900,211.189682
"2017-06-20",225.509995,226.539993,224.190002,225.100006,2264200,210.227722
"2017-06-21",224.539993,224.929993,221.929993,222.490005,3015300,207.790192
"2017-06-22",221.440002,221.899994,219.289993,219.770004,3344600,205.249908
"2017-06-23",220.5,220.690002,216.460007,217.190002,4448700,202.840332
"2017-06-26",218.259995,221.970001,217.699997,220.440002,2589500,205.875595
"2017-06-27",221.839996,222.410004,219.559998,220.279999,2899400,205.726181
"2017-06-28",221.869995,224.630005,220.75,223.220001,3482800,208.471924
"2017-06-29",228.369995,228.789993,223.029999,224.410004,5063400,209.583344
"2017-06-30",225.309998,226.050003,221.539993,221.899994,3154300,207.239151
"2017-07-03",224.460007,229.070007,223.419998,227.279999,2846600,212.263702
"2017-07-05",228.380005,228.919998,225.210007,228.039993,2772000,212.97345
"2017-07-06",227.970001,230.059998,225.25,226.690002,3076600,211.712662
"2017-07-07",228.229996,228.490005,224.419998,225.279999,2697600,210.395859
"2017-07-10",224.270004,227.339996,223.960007,225.839996,2357500,210.918823
"2017-07-11",226.039993,227.949997,224.669998,226.949997,2742900,211.95549
"2017-07-12",226.399994,229.020004,226.070007,227.389999,2567300,212.366394
"2017-07-13",227.389999,230.639999,226.949997,230.399994,2852600,215.177551
"2017-07-14",227.220001,229.610001,225.100006,228.600006,3703600,213.49649
"2017-07-17",228.729996,229.639999,227.210007,229.259995,2551800,214.112885
"2017-07-18",227.5,230.360001,222.759995,223.309998,6400700,208.556
"2017-07-19",222.910004,224.199997,221.669998,222.869995,4884600,208.145065
"2017-07-20",223,224.759995,221.610001,222.300003,3497800,207.612732
"2017-07-21",221.889999,222.309998,219.089996,220.179993,3446600,205.632797
"2017-07-24",218.940002,219.729996,218,218.179993,3123100,203.764938
"2017-07-25",220.339996,222.869995,220.179993,221.580002,3509500,206.940308
"2017-07-26",222.449997,223.740005,221.869995,222.25,2792500,207.565979
"2017-07-27",221.839996,222.710007,220.429993,221.479996,2812500,206.846893
"2017-07-28",221.770004,223.669998,220.860001,223.610001,2483200,208.836182
"2017-07-31",223.949997,225.5,223.050003,225.330002,1994900,210.442535
"2017-08-01",227.089996,228.619995,226.729996,227,2986800,212.002197
"2017-08-02",226.399994,227.729996,225.570007,226.270004,1863300,211.320404
"2017-08-03",226,226.740005,223.970001,223.990005,2106400,209.191086
"2017-08-04",226.050003,229.789993,225.059998,229.789993,3400300,214.607849
"2017-08-07",229.800003,233.130005,229.289993,232.919998,3809800,217.531052
"2017-08-08",232.399994,235.830002,231.699997,232.050003,3322500,216.718552
"2017-08-09",230.320007,231.490005,229.059998,231.009995,2571100,215.747269
"2017-08-10",229.020004,229.449997,225.470001,225.5,3325500,210.601334
"2017-08-11",225.070007,226.679993,222.649994,224.149994,2956600,209.340485
"2017-08-14",226.369995,229.830002,226.300003,227.360001,2266100,212.338409
